n_vertices;n_edges;indegree_mean;indegree_max;outdegree_mean;outdegree_max;total_degree_mean;total_degree_max;avg_local_clustering;vertices_degree_ge_2;global_clustering;avg_shortest_path_length;seed;beta;gamma;dim
2000;1550;0.775;9;0.775;5;1.55;10;0.5383930841596746;874;0.4564748201438849;3.4154281670205235;8;0.85;0.05;2
2000;1837;0.9185;10;0.9185;6;1.837;11;0.5707792932918561;995;0.46293800539083557;4.818001772033147;9;0.85;0.05;2
2000;2022;1.011;15;1.011;6;2.022;16;0.535390471952103;1079;0.4187192118226601;6.329781184324391;0;0.85;0.15;2
2000;1918;0.959;18;0.959;6;1.918;18;0.5510737764010587;1011;0.43310069790628114;6.27902658540315;1;0.85;0.15;2
2000;1921;0.9605;15;0.9605;6;1.921;16;0.5615771139510012;1011;0.40888295844452915;6.281081856661166;2;0.85;0.15;2
2000;2126;1.063;18;1.063;6;2.126;19;0.5450937775843576;1078;0.4117647058823529;8.19425007701351;3;0.85;0.15;2
2000;2100;1.05;18;1.05;5;2.1;18;0.5678393048406255;1069;0.42783505154639173;9.18865677425237;4;0.85;0.15;2
2000;2051;1.0255;19;1.0255;6;2.051;19;0.5666456594737226;1081;0.4201937786843447;6.346578161506445;5;0.85;0.15;2
2000;2014;1.007;13;1.007;6;2.014;15;0.5546600455258877;1051;0.43428159884767736;5.604074170801776;6;0.85;0.15;2
2000;2015;1.0075;15;1.0075;6;2.015;16;0.5291208608642819;1064;0.4276824438996794;7.601574177435529;7;0.85;0.15;2
2000;1739;0.8695;14;0.8695;5;1.739;15;0.5460647460647461;962;0.44300727566693615;4.174079504724666;8;0.85;0.15;2
2000;2032;1.016;13;1.016;6;2.032;14;0.5890502972116481;1066;0.4535245335176227;6.393560207383152;9;0.85;0.15;2
2000;2304;1.152;22;1.152;6;2.304;23;0.5715990718788079;1187;0.4046875;9.76199338436564;0;0.85;0.25;2
2000;2188;1.094;32;1.094;6;2.188;32;0.5751255683919912;1108;0.3934092758340114;6.380485262060469;1;0.85;0.25;2
2000;2224;1.112;36;1.112;6;2.224;36;0.5843849426687514;1119;0.3675889328063241;7.344099819132815;2;0.85;0.25;2
2000;2423;1.2115;25;1.2115;7;2.423;25;0.5518264082909;1168;0.38445186759793504;10.109301877987498;3;0.85;0.25;2
2000;2407;1.2035;33;1.2035;6;2.407;33;0.5939839640704834;1172;0.380446221848032;8.05155734094693;4;0.85;0.25;2
2000;2320;1.16;32;1.16;6;2.32;33;0.5921814535874995;1165;0.3811433153854966;6.303707425043322;5;0.85;0.25;2
2000;2287;1.1435;19;1.1435;6;2.287;20;0.587667047496701;1139;0.4175416133162612;5.220788779620126;6;0.85;0.25;2
2000;2265;1.1325;17;1.1325;6;2.265;18;0.5632279909747202;1142;0.4049334811529933;7.430977061914943;7;0.85;0.25;2
2000;1966;0.983;18;0.983;5;1.966;19;0.5503654902383465;1068;0.412711182622687;5.412450868517814;8;0.85;0.25;2
2000;2293;1.1465;19;1.1465;6;2.293;20;0.6032617379494605;1161;0.42457466918714554;6.543752631424347;9;0.85;0.25;2
2000;2648;1.324;36;1.324;6;2.648;36;0.6003326634147308;1287;0.360881310146885;9.428727564961157;0;0.85;0.35;2
2000;2498;1.249;46;1.249;6;2.498;46;0.6040373148694991;1213;0.34784179158389017;6.273328347201014;1;0.85;0.35;2
2000;2605;1.3025;67;1.3025;6;2.605;67;0.610452116316087;1228;0.3010984277406849;6.134461570992671;2;0.85;0.35;2
2000;2846;1.423;40;1.423;8;2.846;40;0.6171422554257061;1285;0.3428898353569385;7.89485153001386;3;0.85;0.35;2
2000;2786;1.393;66;1.393;7;2.786;66;0.6174448253634138;1274;0.32901840889871853;6.886106745849786;4;0.85;0.35;2
2000;2715;1.3575;54;1.3575;6;2.715;54;0.6214676529095402;1296;0.328516787080323;6.070199859084738;5;0.85;0.35;2
2000;2652;1.326;27;1.326;6;2.652;28;0.6022150702880402;1252;0.39072092615330645;6.5569305884342235;6;0.85;0.35;2
2000;2631;1.3155;27;1.3155;7;2.631;27;0.5904343329072945;1277;0.3854225751559841;7.034498188120372;7;0.85;0.35;2
2000;2261;1.1305;24;1.1305;5;2.261;25;0.5711981292990891;1177;0.3786487597642867;8.04881722252031;8;0.85;0.35;2
2000;2681;1.3405;41;1.3405;6;2.681;41;0.6329191587641485;1273;0.3895188725093148;6.576422661369905;9;0.85;0.35;2
2000;3132;1.566;69;1.566;7;3.132;69;0.6405694358838729;1402;0.29967131901109895;10.110850810311037;0;0.85;0.45;2
2000;2962;1.481;91;1.481;6;2.962;91;0.6489127124631175;1336;0.275230653360949;6.083346785956028;1;0.85;0.45;2
2000;3134;1.567;138;1.567;7;3.134;138;0.6428254384082503;1388;0.2125554066591073;5.557486751492002;2;0.85;0.45;2
2000;3413;1.7065;61;1.7065;8;3.413;61;0.6616274597087614;1413;0.30907927426033277;6.957936848998301;3;0.85;0.45;2
2000;3422;1.711;158;1.711;7;3.422;158;0.6515584635398961;1414;0.21236046828205826;5.713574275875794;4;0.85;0.45;2
2000;3169;1.5845;91;1.5845;7;3.169;91;0.657837056057353;1406;0.26337943475646425;5.808444116725779;5;0.85;0.45;2
2000;3076;1.538;47;1.538;7;3.076;47;0.6450386212581274;1353;0.34712708746108123;6.334711392254371;6;0.85;0.45;2
2000;3100;1.55;38;1.55;7;3.1;39;0.6247236098537375;1399;0.34051294090028755;9.57749023474155;7;0.85;0.45;2
2000;2611;1.3055;40;1.3055;6;2.611;41;0.6054537946452193;1276;0.3268933539412674;10.316347286157798;8;0.85;0.45;2
2000;3117;1.5585;66;1.5585;7;3.117;66;0.6566271646339193;1379;0.3240242759165145;6.2433086856183495;9;0.85;0.45;2
2000;3858;1.929;131;1.929;8;3.858;131;0.6829840268418992;1548;0.22799184043517678;8.932366304556338;0;0.85;0.55;2
2000;3628;1.814;173;1.814;7;3.628;173;0.6823705152045978;1482;0.17848236551478447;5.033190487886242;1;0.85;0.55;2
2000;3968;1.984;301;1.984;8;3.968;301;0.7054451247019439;1533;0.1209812567598084;4.820766910135205;2;0.85;0.55;2
2000;4098;2.049;89;2.049;8;4.098;89;0.6984752594776567;1547;0.2598244694786482;5.69795923948965;3;0.85;0.55;2
2000;4334;2.167;360;2.167;8;4.334;360;0.7071505807367902;1575;0.11284572833435771;4.598116875989777;4;0.85;0.55;2
2000;3851;1.9255;150;1.9255;7;3.851;150;0.6890935803040102;1543;0.1891585915763216;6.3649669110889855;5;0.85;0.55;2
2000;3667;1.8335;84;1.8335;8;3.667;84;0.6818345876117677;1471;0.2943675216446707;15.234919571045577;6;0.85;0.55;2
2000;3721;1.8605;61;1.8605;8;3.721;62;0.6703187102296525;1540;0.29277939287404503;8.575082932011581;7;0.85;0.55;2
2000;3102;1.551;69;1.551;7;3.102;70;0.6514175718969069;1420;0.2694507184391369;10.455207530682767;8;0.85;0.55;2
2000;3772;1.886;142;1.886;9;3.772;142;0.685171796834907;1501;0.2272396709240489;6.004875158888045;9;0.85;0.55;2
2000;4870;2.435;242;2.435;9;4.87;242;0.7325985090272071;1690;0.15682588510068643;6.03762208259686;0;0.85;0.65;2
2000;4622;2.311;403;2.311;9;4.622;403;0.7270945176984961;1617;0.09463036963036962;5.504030757136796;1;0.85;0.65;2
2000;5318;2.659;663;2.659;9;5.318;663;0.7638790658905621;1747;0.0605150467896466;3.6239459119407944;2;0.85;0.65;2
2000;5132;2.566;155;2.566;9;5.132;155;0.7331699870895525;1714;0.1946881039865769;5.676664669628465;3;0.85;0.65;2
2000;5791;2.8955;859;2.8955;9;5.791;859;0.7683851187834814;1763;0.0465309123588162;3.141978657456503;4;0.85;0.65;2
2000;4880;2.44;289;2.44;9;4.88;289;0.7328335427252054;1694;0.12179359932949557;6.491714207725782;5;0.85;0.65;2
2000;4532;2.266;174;2.266;9;4.532;174;0.7127172879423369;1607;0.21574933382339428;9.885477004624368;6;0.85;0.65;2
2000;4619;2.3095;99;2.3095;9;4.619;100;0.7040830092915333;1704;0.23450232078390923;7.485642217383736;7;0.85;0.65;2
2000;3762;1.881;126;1.881;7;3.762;127;0.6853591050331078;1565;0.20201177508163898;8.747963060761924;8;0.85;0.65;2
2000;4711;2.3555;308;2.3555;10;4.711;308;0.7309044122734586;1651;0.12740638752981093;4.9871622147967445;9;0.85;0.65;2
2000;6292;3.146;445;3.146;12;6.292;445;0.7751139303784094;1824;0.1088693544884032;4.554115699520286;0;0.85;0.75;2
2000;6291;3.1455;821;3.1455;12;6.291;821;0.79000836292321;1811;0.05024998395252801;3.818710847455375;1;0.85;0.75;2
2000;7555;3.7775;1500;3.7775;11;7.555;1500;0.8304220831969653;1913;0.02832429894032515;2.4948211687641475;2;0.85;0.75;2
2000;6786;3.393;277;3.393;12;6.786;277;0.7810163429295961;1851;0.14207868797707826;4.575122032153716;3;0.85;0.75;2
2000;8238;4.119;1763;4.119;11;8.238;1763;0.8368739591034223;1946;0.023786299494404948;2.1692115211819525;4;0.85;0.75;2
2000;6594;3.297;543;3.297;10;6.594;543;0.7768390259858298;1837;0.07431123275831023;3.945826566482586;5;0.85;0.75;2
2000;5748;2.874;292;2.874;11;5.748;292;0.7517866348810043;1755;0.1602383780292138;6.8296036406307055;6;0.85;0.75;2
2000;5833;2.9165;165;2.9165;10;5.833;165;0.7439100469900943;1832;0.18249158805876373;6.132519198306168;7;0.85;0.75;2
2000;4719;2.3595;215;2.3595;8;4.719;215;0.7219993473336893;1707;0.1460823784453391;8.192006458263744;8;0.85;0.75;2
2000;6055;3.0275;594;3.0275;12;6.055;594;0.7799661710598229;1805;0.07086327562720258;4.063897518123348;9;0.85;0.75;2
2000;8549;4.2745;861;4.2745;13;8.549;861;0.8172498117241341;1943;0.06772236413555838;3.2199818316329867;0;0.85;0.85;2
2000;9059;4.5295;1640;4.5295;15;9.059;1640;0.8387387246562641;1955;0.027545872128026495;2.340209550848854;1;0.85;0.85;2
2000;10208;5.104;1999;5.104;12;10.208;1999;0.8640749264974998;1995;0.02711798682507371;1.9948934467233617;2;0.85;0.85;2
2000;9256;4.628;494;4.628;14;9.256;494;0.8174480306433503;1960;0.09936315902396511;3.5812692607439933;3;0.85;0.85;2
2000;10790;5.395;1999;5.395;13;10.79;1999;0.8577004565931649;1989;0.024273345372287237;1.9946023011505754;4;0.85;0.85;2
2000;9347;4.6735;1093;4.6735;14;9.347;1093;0.828584290286646;1956;0.04152019872915631;2.592471486627205;5;0.85;0.85;2
2000;7484;3.742;521;3.742;12;7.484;521;0.7833332909523691;1887;0.10761629815421131;4.649717996745555;6;0.85;0.85;2
2000;7677;3.8385;296;3.8385;11;7.677;296;0.77446622764308;1917;0.13757425068607992;5.005007756138228;7;0.85;0.85;2
2000;6069;3.0345;400;3.0345;10;6.069;400;0.7589382131158922;1845;0.09803779508543138;5.6585998536369075;8;0.85;0.85;2
2000;8464;4.232;1284;4.232;12;8.464;1284;0.8297984104538638;1942;0.03491478865776433;2.5234459553229787;9;0.85;0.85;2
2000;12285;6.1425;1715;6.1425;15;12.285;1715;0.8350773200268488;1991;0.04058901554746862;2.1807533766883442;0;0.85;0.95;2
2000;12426;6.213;1999;6.213;15;12.426;1999;0.8647460543678959;1997;0.024359287773026404;1.993783891945973;1;0.85;0.95;2
2000;13763;6.8815;1999;6.8815;15;13.763;1999;0.8558889271177751;1999;0.032621784058742824;1.9931150575287644;2;0.85;0.95;2
2000;13121;6.5605;894;6.5605;17;13.121;894;0.8170377563658722;1994;0.06759773230284882;2.6499987205263205;3;0.85;0.95;2
2000;13777;6.8885;1999;6.8885;15;13.777;1999;0.8571951840205242;2000;0.028283463732654352;1.9931080540270134;4;0.85;0.95;2
2000;13739;6.8695;1880;6.8695;16;13.739;1880;0.86445844678247;2000;0.02705973937567275;2.00847923961981;5;0.85;0.95;2
2000;10165;5.0825;964;5.0825;14;10.165;964;0.7842170095676902;1984;0.0672045744879942;3.2169898763195413;6;0.85;0.95;2
2000;10420;5.21;520;5.21;15;10.42;520;0.7714927977570395;1969;0.09930136921277817;3.9392668064109695;7;0.85;0.95;2
2000;8152;4.076;724;4.076;12;8.152;724;0.7785949252700357;1948;0.06434259234600123;4.137005566979747;8;0.85;0.95;2
2000;11784;5.892;1978;5.892;14;11.784;1978;0.8541519019350452;2000;0.02452381238293479;1.9965222611305653;9;0.85;0.95;2
2000;2237;1.1185;12;1.1185;6;2.237;15;0.5393583807975868;1209;0.431391429947039;12.577953076429663;0;1.05;0.05;2
2000;2115;1.0575;13;1.0575;6;2.115;13;0.5466548180960993;1124;0.4539158231220032;8.587322109907596;1;1.05;0.05;2
2000;2119;1.0595;13;1.0595;6;2.119;15;0.5376451625788495;1131;0.4204564666103128;7.945533453887884;2;1.05;0.05;2
2000;2321;1.1605;16;1.1605;7;2.321;18;0.5400446729796181;1180;0.43795620437956206;9.681664825613757;3;1.05;0.05;2
2000;2288;1.144;14;1.144;6;2.288;15;0.5652833207162579;1178;0.44383213225943197;9.83650719925685;4;1.05;0.05;2
2000;2238;1.119;17;1.119;6;2.238;17;0.5471492656242392;1167;0.4506163445442094;7.342902765896778;5;1.05;0.05;2
2000;2227;1.1135;12;1.1135;6;2.227;14;0.5528039140942367;1147;0.4552076875387477;6.472488309801607;6;1.05;0.05;2
2000;2220;1.11;13;1.11;6;2.22;14;0.5400027697981662;1173;0.4340712223291627;8.79621717048958;7;1.05;0.05;2
2000;1977;0.9885;11;0.9885;5;1.977;12;0.5401907780627349;1109;0.45462497266564617;6.550982603092783;8;1.05;0.05;2
2000;2242;1.121;11;1.121;6;2.242;13;0.5649873535770972;1170;0.4639035418236624;9.596680179686643;9;1.05;0.05;2
2000;2526;1.263;20;1.263;6;2.526;21;0.5635236773081586;1288;0.42555190230155004;11.122120494153782;0;1.05;0.15;2
2000;2370;1.185;22;1.185;6;2.37;22;0.5645533866087007;1213;0.4283476898981989;7.367208235148208;1;1.05;0.15;2
2000;2371;1.1855;18;1.1855;6;2.371;19;0.5563621683586872;1206;0.40432175868098924;7.691600561410039;2;1.05;0.15;2
2000;2615;1.3075;22;1.3075;7;2.615;24;0.553722340705784;1258;0.4134679493285075;10.227920320182264;3;1.05;0.15;2
2000;2580;1.29;21;1.29;6;2.58;22;0.5907711770122555;1261;0.4279552223477457;8.334802075190108;4;1.05;0.15;2
2000;2515;1.2575;22;1.2575;6;2.515;23;0.568738033080929;1245;0.4290450928381963;8.435555555555556;5;1.05;0.15;2
2000;2510;1.255;16;1.255;6;2.51;17;0.5620429566206826;1237;0.4374637765155906;7.397459100326245;6;1.05;0.15;2
2000;2497;1.2485;16;1.2485;7;2.497;17;0.5512257753448098;1272;0.41761570147807126;13.130461808575316;7;1.05;0.15;2
2000;2205;1.1025;16;1.1025;5;2.205;17;0.5578607098470553;1189;0.4383954154727794;7.3933071757337965;8;1.05;0.15;2
2000;2525;1.2625;17;1.2625;6;2.525;18;0.5817244894326004;1267;0.4465713320572008;10.16448134023113;9;1.05;0.15;2
2000;2829;1.4145;29;1.4145;7;2.829;30;0.5948077203524811;1370;0.407973077918716;12.539411923797294;0;1.05;0.25;2
2000;2684;1.342;36;1.342;6;2.684;36;0.5959459449567726;1304;0.394122493820379;8.297890885406689;1;1.05;0.25;2
2000;2749;1.3745;40;1.3745;6;2.749;40;0.5752226489170853;1317;0.36667491953453824;7.765524625267666;2;1.05;0.25;2
2000;2990;1.495;34;1.495;8;2.99;34;0.5811751803213304;1361;0.3863620958449129;8.770554633366896;3;1.05;0.25;2
2000;2925;1.4625;40;1.4625;8;2.925;40;0.6068668586476127;1350;0.3957538682979489;7.994718037568887;4;1.05;0.25;2
2000;2864;1.432;35;1.432;7;2.864;36;0.6027478451801506;1351;0.39008289837273563;7.984027322998129;5;1.05;0.25;2
2000;2837;1.4185;23;1.4185;6;2.837;25;0.5848553226566208;1333;0.4189406099518459;7.081198552800913;6;1.05;0.25;2
2000;2817;1.4085;20;1.4085;7;2.817;21;0.5833121282850753;1367;0.40632843313015415;13.458511302568736;7;1.05;0.25;2
2000;2452;1.226;20;1.226;5;2.452;21;0.5638218665865725;1275;0.41824507151140317;11.40734358509579;8;1.05;0.25;2
2000;2858;1.429;24;1.429;7;2.858;24;0.6017840335524153;1365;0.42892685354121746;9.345815816372353;9;1.05;0.25;2
2000;3282;1.641;47;1.641;8;3.282;47;0.6264360413310797;1459;0.3624850527231221;8.838672115483721;0;1.05;0.35;2
2000;3102;1.551;55;1.551;6;3.102;55;0.6263960566357879;1407;0.34857870665200025;7.945412377323197;1;1.05;0.35;2
2000;3228;1.614;82;1.614;6;3.228;82;0.6206494198793481;1445;0.3033788298176959;6.435333695885872;2;1.05;0.35;2
2000;3550;1.775;51;1.775;8;3.55;51;0.6349749826185299;1499;0.3470158443477547;8.397187327038223;3;1.05;0.35;2
2000;3479;1.7395;81;1.7395;8;3.479;81;0.6309485964348631;1467;0.3318071074519029;7.794498852580885;4;1.05;0.35;2
2000;3299;1.6495;65;1.6495;7;3.299;65;0.6317251903532141;1465;0.338001179245283;7.991917206235298;5;1.05;0.35;2
2000;3258;1.629;33;1.629;7;3.258;33;0.6126220304454542;1420;0.3971771841828998;9.630973791688797;6;1.05;0.35;2
2000;3264;1.632;32;1.632;7;3.264;32;0.6035543857401451;1477;0.37124105011933173;9.405253902987834;7;1.05;0.35;2
2000;2826;1.413;30;1.413;6;2.826;31;0.590338353632653;1378;0.3748082495312766;12.371524484989337;8;1.05;0.35;2
2000;3280;1.64;46;1.64;8;3.28;46;0.6291310539895414;1447;0.39320950228738355;10.278346486003574;9;1.05;0.35;2
2000;3902;1.951;85;1.951;8;3.902;85;0.6621900527761746;1584;0.3016291981432602;9.230235292278891;0;1.05;0.45;2
2000;3657;1.8285;104;1.8285;8;3.657;104;0.6473956393418541;1520;0.2742602709445164;6.8392000269991655;1;1.05;0.45;2
2000;3893;1.9465;161;1.9465;7;3.893;161;0.6556447205375606;1562;0.2188986926594909;5.5329099292448625;2;1.05;0.45;2
2000;4182;2.091;70;2.091;9;4.182;70;0.6678035379701427;1593;0.3122391485809683;7.152294360871219;3;1.05;0.45;2
2000;4251;2.1255;190;2.1255;8;4.251;190;0.6655574973588216;1598;0.2206713619317662;5.4800855679906615;4;1.05;0.45;2
2000;3908;1.954;108;1.954;7;3.908;108;0.6638133039637776;1587;0.26520320379709283;7.835369558234054;5;1.05;0.45;2
2000;3797;1.8985;60;1.8985;8;3.797;60;0.6589929140731747;1512;0.34802604952352917;15.161380257276685;6;1.05;0.45;2
2000;3863;1.9315;47;1.9315;7;3.863;48;0.6482806671821847;1604;0.33262236605008644;8.290871324146122;7;1.05;0.45;2
2000;3260;1.63;52;1.63;7;3.26;53;0.6201475610801366;1494;0.32800658978583197;12.543814435913172;8;1.05;0.45;2
2000;3848;1.924;87;1.924;10;3.848;87;0.6611037805331357;1551;0.32408968039433933;8.891355557915313;9;1.05;0.45;2
2000;4775;2.3875;161;2.3875;10;4.775;161;0.6970348933120777;1706;0.227921498661909;6.789692209833861;0;1.05;0.55;2
2000;4492;2.246;232;2.246;8;4.492;232;0.6906646166170013;1634;0.17070986041651115;6.96044707822268;1;1.05;0.55;2
2000;4955;2.4775;378;2.4775;8;4.955;378;0.7223210933044709;1733;0.12053602159995716;4.540161994557995;2;1.05;0.55;2
2000;5093;2.5465;113;2.5465;10;5.093;113;0.7010405359419076;1717;0.25512882700373785;5.924735322778891;3;1.05;0.55;2
2000;5332;2.666;456;2.666;10;5.332;456;0.7126634841124944;1722;0.10939109002819183;4.337937508053794;4;1.05;0.55;2
2000;4776;2.388;175;2.388;8;4.776;175;0.7031428674417429;1703;0.19518359806009597;6.807601498759144;5;1.05;0.55;2
2000;4556;2.278;114;2.278;9;4.556;114;0.6770472909688768;1632;0.29037098791162985;9.727520670059524;6;1.05;0.55;2
2000;4644;2.322;77;2.322;9;4.644;78;0.6740672965052678;1717;0.28350199649293306;7.231819732877074;7;1.05;0.55;2
2000;3877;1.9385;91;1.9385;8;3.877;92;0.6596000793094957;1605;0.2747481010696016;10.037432190526753;8;1.05;0.55;2
2000;4645;2.3225;173;2.3225;10;4.645;173;0.6962749148921918;1652;0.22697040239441305;7.110287616986922;9;1.05;0.55;2
2000;5965;2.9825;293;2.9825;11;5.965;293;0.736998796230716;1818;0.15962498950048137;5.022708330394301;0;1.05;0.65;2
2000;5744;2.872;475;2.872;10;5.744;475;0.7333816569530214;1773;0.0972008103252768;4.685349886611415;1;1.05;0.65;2
2000;6580;3.29;819;3.29;10;6.58;819;0.7676724405158633;1877;0.06096514193011219;3.31890368440951;2;1.05;0.65;2
2000;6404;3.202;186;3.202;11;6.404;186;0.7406064557519055;1825;0.19601158907197533;4.8528677592978875;3;1.05;0.65;2
2000;7150;3.575;1053;3.575;11;7.15;1053;0.7750556174681061;1871;0.047332353585956596;3.0003410002952564;4;1.05;0.65;2
2000;6062;3.031;343;3.031;9;6.062;343;0.7292177365194947;1831;0.12337147887323943;4.489268291834768;5;1.05;0.65;2
2000;5634;2.817;211;2.817;10;5.634;211;0.7223706920936593;1777;0.2199677055723121;7.008384096303949;6;1.05;0.65;2
2000;5679;2.8395;118;2.8395;10;5.679;119;0.7158571031650018;1843;0.23351736095268513;6.157152598098077;7;1.05;0.65;2
2000;4717;2.3585;153;2.3585;8;4.717;154;0.7004234646206905;1728;0.21289515157133587;9.501337024507967;8;1.05;0.65;2
2000;5754;2.877;366;2.877;12;5.754;366;0.7410491988103127;1780;0.1319224346522169;5.468902312145803;9;1.05;0.65;2
2000;7711;3.8555;553;3.8555;12;7.711;553;0.7770128638769985;1905;0.10662667372227809;3.6935079688596346;0;1.05;0.75;2
2000;7715;3.8575;965;3.8575;13;7.715;965;0.7908686002121692;1891;0.053339147957112136;3.488545007963939;1;1.05;0.75;2
2000;9205;4.6025;1738;4.6025;11;9.205;1738;0.8305230066600516;1969;0.031069450849905283;2.2417655512297476;2;1.05;0.75;2
2000;8396;4.198;332;4.198;13;8.396;332;0.7924609909632594;1944;0.14315706600183703;3.963772725038125;3;1.05;0.75;2
2000;9840;4.92;1909;4.92;12;9.84;1909;0.8338918419831759;1978;0.02755230464417889;2.0516748374187093;4;1.05;0.75;2
2000;8149;4.0745;666;4.0745;12;8.149;666;0.7824109037360127;1928;0.07368743661117412;3.3533685165462015;5;1.05;0.75;2
2000;7104;3.552;351;3.552;12;7.104;351;0.7648930810860457;1877;0.16206559367512732;5.231598306110103;6;1.05;0.75;2
2000;7270;3.635;211;3.635;11;7.27;211;0.7546216302843286;1911;0.18286317486924325;5.220887301258732;7;1.05;0.75;2
2000;5925;2.9625;278;2.9625;10;5.925;279;0.7409387849114338;1860;0.1478820858127153;6.101490268068058;8;1.05;0.75;2
2000;7495;3.7475;736;3.7475;12;7.495;736;0.7758091045704743;1902;0.06990849174301356;3.485595320166345;9;1.05;0.75;2
2000;10565;5.2825;1083;5.2825;15;10.565;1083;0.8175745634987786;1976;0.06641140578686303;2.766611470159882;0;1.05;0.85;2
2000;11004;5.502;1826;5.502;15;11.004;1826;0.8438179578965241;1984;0.03014593374920696;2.1577470416890128;1;1.05;0.85;2
2000;12171;6.0855;1999;6.0855;14;12.171;1999;0.8537697153090432;1998;0.034647266079766766;1.9939114557278639;2;1.05;0.85;2
2000;11440;5.72;596;5.72;15;11.44;596;0.8205300853874444;1982;0.10038712132862607;3.178421300572092;3;1.05;0.85;2
2000;12760;6.38;1999;6.38;16;12.76;1999;0.851795940018146;1996;0.029317982297283975;1.993616808404202;4;1.05;0.85;2
2000;11553;5.7765;1318;5.7765;16;11.553;1318;0.8314363166675702;1982;0.04215577402057157;2.333728838782594;5;1.05;0.85;2
2000;9260;4.63;650;4.63;15;9.26;650;0.7841833447415173;1955;0.10629582033824661;3.711935309754472;6;1.05;0.85;2
2000;9540;4.77;374;4.77;14;9.54;374;0.7761022553886544;1967;0.13843747404556905;4.274814390965684;7;1.05;0.85;2
2000;7594;3.797;485;3.797;12;7.594;485;0.7614410109802289;1940;0.10122945342776961;4.759867341563221;8;1.05;0.85;2
2000;10424;5.212;1563;5.212;15;10.424;1563;0.8218420129844242;1987;0.035346892882053386;2.2612321886232754;9;1.05;0.85;2
2000;14863;7.4315;1883;7.4315;17;14.863;1883;0.8316590450761017;1997;0.044956539063916924;2.0505702851425713;0;1.05;0.95;2
2000;14499;7.2495;1999;7.2495;18;14.499;1999;0.8583151423961849;1999;0.02940494210376228;1.9927468734367184;1;1.05;0.95;2
2000;16467;8.2335;1999;8.2335;19;16.467;1999;0.8479452151710918;2000;0.03769473974237798;1.9917623811905953;2;1.05;0.95;2
2000;16214;8.107;1101;8.107;18;16.214;1101;0.8135941129223865;1999;0.06753270240023111;2.3682771385692845;3;1.05;0.95;2
2000;16055;8.0275;1999;8.0275;19;16.055;1999;0.8464659535714469;2000;0.03642714518849968;1.991968484242121;4;1.05;0.95;2
2000;16462;8.231;1976;8.231;16;16.462;1976;0.8592980390350258;2000;0.0299925120512279;1.9929384692346173;5;1.05;0.95;2
2000;12500;6.25;1194;6.25;16;12.5;1194;0.7870038366646814;1998;0.06742160769444336;2.7285827913956977;6;1.05;0.95;2
2000;12903;6.4515;656;6.4515;16;12.903;656;0.7776935498010478;1991;0.10130255303413353;3.28914905022231;7;1.05;0.95;2
2000;10124;5.062;889;5.062;14;10.124;889;0.7751300437409411;1984;0.06472433403402961;3.3494899573583257;8;1.05;0.95;2
2000;13869;6.9345;1999;6.9345;17;13.869;1999;0.8419794999087298;2000;0.029749270519183788;1.9930620310155078;9;1.05;0.95;2
2000;2679;1.3395;16;1.3395;6;2.679;17;0.5697790782210613;1349;0.44021559784402153;12.777521876519202;0;1.25;0.05;2
2000;2512;1.256;14;1.256;6;2.512;15;0.5462282529154167;1301;0.4439204690288045;10.847417633898694;1;1.25;0.05;2
2000;2517;1.2585;14;1.2585;6;2.517;16;0.5454534611963857;1272;0.4236144578313253;8.343267245675234;2;1.25;0.05;2
2000;2789;1.3945;18;1.3945;7;2.789;21;0.5437064108998345;1345;0.43155388700668434;10.962139712549908;3;1.25;0.05;2
2000;2766;1.383;14;1.383;8;2.766;16;0.5703854503742396;1338;0.4462713995550827;9.419637102092723;4;1.25;0.05;2
2000;2676;1.338;19;1.338;7;2.676;19;0.5518585642674102;1328;0.45094480623465355;11.772022754670651;5;1.25;0.05;2
2000;2665;1.3325;13;1.3325;6;2.665;15;0.5485922671277363;1311;0.45794799260145796;9.16881448064194;6;1.25;0.05;2
2000;2641;1.3205;17;1.3205;7;2.641;18;0.5436898379593871;1336;0.42679928475637013;11.235524623623055;7;1.25;0.05;2
2000;2382;1.191;14;1.191;6;2.382;15;0.5317690951978877;1292;0.45100426049908704;10.486261634953696;8;1.25;0.05;2
2000;2657;1.3285;13;1.3285;6;2.657;15;0.5754667821534839;1331;0.4551612903225806;7.980329955914692;9;1.25;0.05;2
2000;2982;1.491;23;1.491;6;2.982;24;0.5892716463823433;1428;0.43733626299332373;14.772132660067518;0;1.25;0.15;2
2000;2817;1.4085;23;1.4085;6;2.817;23;0.5691123231027287;1379;0.42638297872340425;9.974729384090288;1;1.25;0.15;2
2000;2848;1.424;20;1.424;6;2.848;22;0.5608893771145806;1377;0.3985646770523368;7.897955901833437;2;1.25;0.15;2
2000;3120;1.56;26;1.56;7;3.12;27;0.5712628441745524;1420;0.40804597701149425;10.085900874660453;3;1.25;0.15;2
2000;3111;1.5555;24;1.5555;8;3.111;25;0.58526135482099;1421;0.42222694432639185;8.512647354807878;4;1.25;0.15;2
2000;3004;1.502;26;1.502;7;3.004;27;0.5828356750889548;1419;0.4267108690504381;10.232355711018432;5;1.25;0.15;2
2000;2975;1.4875;18;1.4875;8;2.975;20;0.5718361204245562;1390;0.4432495036399735;12.25289139101164;6;1.25;0.15;2
