n_vertices;n_edges;degree_mean;degree_max;degree_min;avg_local_clustering;global_clustering;avg_shortest_path_length;powerlaw_alpha;powerlaw_k_min;powerlaw_n_tail;powerlaw_ks;powerlaw_valid;powerlaw_reason;seed;beta;gamma;dim
100;2498;49.96;99;28;0.7589445438587493;0.6592181927327943;1.4953535353535354;3.7096955880567126;34;90;0.06570589767724982;True;ok;8;0.11;0.6;2
100;2611;52.22;99;26;0.7551230092438714;0.6749270847800639;1.4725252525252526;3.8291213290707233;38;81;0.0666047763635016;True;ok;9;0.11;0.6;2
100;2613;52.26;99;29;0.7655113261859893;0.6745212295806462;1.4721212121212122;3.8813201835245783;37;87;0.06334169937106682;True;ok;0;0.11;0.7;2
100;3193;63.86;99;34;0.8173628558125682;0.7525814445176984;1.354949494949495;3.782817713387341;44;93;0.1046984495194222;True;ok;1;0.11;0.7;2
100;2966;59.32;99;32;0.7800864517476669;0.7199961985417184;1.4008080808080807;3.921584895402969;43;86;0.08893497766974984;True;ok;2;0.11;0.7;2
100;2533;50.66;99;25;0.7455241537780901;0.6650404896887201;1.4882828282828282;4.280955420641428;40;74;0.07303522352183378;True;ok;3;0.11;0.7;2
100;2372;47.44;99;26;0.7359902156920368;0.6440848944336299;1.5208080808080808;3.9689870357487513;38;65;0.05947419501728046;True;ok;4;0.11;0.7;2
100;2860;57.2;99;33;0.7811669779904278;0.7037057660717766;1.4222222222222223;3.9000415610200894;41;86;0.07757382542058522;True;ok;5;0.11;0.7;2
100;2887;57.74;99;34;0.7804391939079678;0.7075201736689765;1.4167676767676767;3.8712382837493244;40;93;0.07412279869286842;True;ok;6;0.11;0.7;2
100;2741;54.82;99;32;0.773338938129904;0.6870525596287369;1.4462626262626264;3.6434823277082673;36;97;0.06896548391110424;True;ok;7;0.11;0.7;2
100;2608;52.16;99;31;0.7684381855797097;0.6711171608886226;1.473131313131313;3.78884357416403;42;58;0.09151113965352131;True;ok;8;0.11;0.7;2
100;2777;55.54;99;31;0.7745573917499929;0.6945957686617982;1.438989898989899;3.8909787648575986;40;84;0.07280856054769036;True;ok;9;0.11;0.7;2
100;2760;55.2;99;31;0.782399919715386;0.6919935410871717;1.4424242424242424;3.860878978405058;38;93;0.07693974267504361;True;ok;0;0.11;0.8;2
100;3348;66.96;99;42;0.8297197232284652;0.7705657323315548;1.3236363636363637;3.9226881074236766;47;93;0.11334471474846508;True;ok;1;0.11;0.8;2
100;3132;62.64;99;37;0.7926256079968372;0.7385215421235266;1.3672727272727272;4.156616074655409;47;83;0.09521751485391428;True;ok;2;0.11;0.8;2
100;2694;53.88;99;30;0.7642672430916448;0.6840409223164283;1.4557575757575758;4.23168350037778;41;81;0.07744916667338075;True;ok;3;0.11;0.8;2
100;2501;50.02;99;29;0.7436783420756311;0.6573200034325924;1.4947474747474747;3.8920583150646393;39;68;0.06760180129860371;True;ok;4;0.11;0.8;2
100;3000;60.0;99;35;0.7916157747402133;0.7199105739194349;1.393939393939394;4.007591850360647;43;89;0.08142359385613951;True;ok;5;0.11;0.8;2
100;3017;60.34;99;36;0.7920941412296726;0.7238538790618647;1.3905050505050505;4.055962520401232;44;86;0.08389641906425671;True;ok;6;0.11;0.8;2
100;2872;57.44;99;34;0.7836781186594667;0.701372846676787;1.4197979797979798;3.8002936665113607;45;62;0.11772773522239471;True;ok;7;0.11;0.8;2
100;2729;54.58;99;33;0.7767051767261343;0.6857081138166501;1.4486868686868686;3.829053872243631;38;89;0.06660907865045651;True;ok;8;0.11;0.8;2
100;2905;58.1;99;33;0.786385039707096;0.7101137909442273;1.4131313131313132;3.8291439001043357;40;93;0.07700503355429988;True;ok;9;0.11;0.8;2
100;2881;57.62;99;32;0.7946689347799551;0.706853157497051;1.417979797979798;3.7537690444227434;39;94;0.09574858255283147;True;ok;0;0.11;0.9;2
100;3463;69.26;99;45;0.8384621115509084;0.7845526859260772;1.3004040404040405;4.008256191848929;49;94;0.12054824507652873;True;ok;1;0.11;0.9;2
100;3278;65.56;99;44;0.7995024818162887;0.753504734698196;1.3377777777777777;4.490532108724906;49;92;0.08825345567430165;True;ok;2;0.11;0.9;2
100;2816;56.32;99;30;0.7770499143878611;0.6986658232215769;1.431111111111111;4.279162048185764;43;81;0.09000827495740793;True;ok;3;0.11;0.9;2
100;2650;53.0;99;30;0.7536302032065956;0.6715474316553696;1.4646464646464648;3.8111399095920673;37;89;0.0709821706977003;True;ok;4;0.11;0.9;2
100;3105;62.1;99;36;0.801235810008742;0.7332854474931763;1.3727272727272728;4.106624891838827;45;89;0.08634181548971687;True;ok;5;0.11;0.9;2
100;3146;62.92;99;40;0.8031335219913188;0.7386840134780981;1.3644444444444443;3.8887103308144413;44;92;0.09608303695008458;True;ok;6;0.11;0.9;2
100;3021;60.42;99;37;0.7992303985762989;0.7205625572238371;1.3896969696969697;3.9500977852414163;42;94;0.09788339166291049;True;ok;7;0.11;0.9;2
100;2833;56.66;99;34;0.7825042249675007;0.6972407519708914;1.4276767676767677;3.869234324035246;39;93;0.06905453157974606;True;ok;8;0.11;0.9;2
100;3034;60.68;99;37;0.7962984026583807;0.7253285287203726;1.3870707070707071;4.024536170095848;43;92;0.08028115245018141;True;ok;9;0.11;0.9;2
100;2972;59.44;99;32;0.8020224556651008;0.7182264794754261;1.3995959595959595;3.723160078172757;40;95;0.10507648968158591;True;ok;0;0.11;1.0;2
100;3566;71.32;99;47;0.8473730400740476;0.7972772811516103;1.2795959595959596;3.8656481125794007;49;98;0.13550863381260325;True;ok;1;0.11;1.0;2
100;3418;68.36;99;47;0.8103431392589496;0.770287161472162;1.3094949494949495;4.434765847951505;51;92;0.10246230285193891;True;ok;2;0.11;1.0;2
100;2919;58.38;99;34;0.788581995986058;0.7101782016758038;1.4103030303030304;4.00547086325083;42;88;0.08001857110236466;True;ok;3;0.11;1.0;2
100;2783;55.66;99;33;0.7633889287797544;0.686385975638433;1.4377777777777778;3.901510190554923;41;79;0.08132494028352197;True;ok;4;0.11;1.0;2
100;3220;64.4;99;39;0.8063030815563117;0.7467149936593307;1.3494949494949495;4.058340439215634;46;92;0.09592851017845472;True;ok;5;0.11;1.0;2
100;3267;65.34;99;44;0.8141277244381001;0.7542675092429924;1.34;3.9075469806430685;45;97;0.10101595366930716;True;ok;6;0.11;1.0;2
100;3126;62.52;99;40;0.8064447573739133;0.7324217923210431;1.3684848484848484;3.9758920844145096;43;98;0.10650120776281241;True;ok;7;0.11;1.0;2
100;2923;58.46;99;37;0.7905422500854218;0.7093865115340927;1.4094949494949496;3.9078048816687767;41;90;0.08568249924798832;True;ok;8;0.11;1.0;2
100;3127;62.54;99;39;0.8028784023325699;0.7366803908314385;1.3682828282828283;3.9477762911898973;44;92;0.09158929644452318;True;ok;9;0.11;1.0;2
100;2511;50.22;73;27;0.6665185728462936;0.6497546636863982;1.494949494949495;17.68386797108617;61;25;0.11760339779859919;True;ok;0;0.21;0.0;2
100;2840;56.8;78;26;0.7175777797343246;0.7054644095161213;1.4276767676767677;23.56261640483884;69;30;0.18387188613427163;True;ok;1;0.21;0.0;2
100;3018;60.36;82;25;0.7446461607703994;0.7357087577652743;1.392121212121212;26.341616528377397;71;44;0.1590909090909091;True;ok;2;0.21;0.0;2
100;2583;51.66;74;25;0.6684382000544066;0.6524230386567804;1.4802020202020203;6.850380852897262;50;59;0.1286141964309988;True;ok;3;0.21;0.0;2
100;2464;49.28;69;26;0.660003209380231;0.6517743352674367;1.506868686868687;12.521221077910933;58;33;0.13796532565183484;True;ok;4;0.21;0.0;2
100;2780;55.6;79;29;0.7003917861867305;0.6882918467729915;1.44;18.468393864116223;66;33;0.10980576183456958;True;ok;5;0.21;0.0;2
100;2728;54.56;76;27;0.6906452428489556;0.6824084243168164;1.4505050505050505;17.150544310383896;66;26;0.15177114849872836;True;ok;6;0.21;0.0;2
100;2633;52.66;70;28;0.674219179807071;0.6676253595098162;1.4692929292929293;3.4531649456615874;35;94;0.182609668065425;True;ok;7;0.21;0.0;2
100;2632;52.64;74;27;0.6679663295495787;0.6622594142259414;1.4692929292929293;3.9056831717828007;39;85;0.18465359555001354;True;ok;8;0.21;0.0;2
100;2746;54.92;75;25;0.6939092130902719;0.6831605523889676;1.4472727272727273;28.040329346782418;68;22;0.14433761303012055;True;ok;9;0.21;0.0;2
100;2734;54.68;92;29;0.7013095686086568;0.6802136150687308;1.4476767676767677;10.26166905274129;61;40;0.10560922698165232;True;ok;0;0.21;0.1;2
100;3089;61.78;82;29;0.7479042926637276;0.7351203837753038;1.3761616161616161;31.231209535834925;76;24;0.16666666666666666;True;ok;1;0.21;0.1;2
100;3215;64.3;89;30;0.7662210231048967;0.756187061053101;1.3505050505050504;18.38826112993371;73;46;0.1122558637617071;True;ok;2;0.21;0.1;2
100;2780;55.6;86;27;0.6982802936642762;0.68094061728009;1.4387878787878787;12.469867811917327;65;28;0.09301776677654117;True;ok;3;0.21;0.1;2
100;2642;52.84;80;29;0.6854846655059755;0.673616878169976;1.4676767676767677;3.5883529867574135;36;93;0.16394872175423109;True;ok;4;0.21;0.1;2
100;3030;60.6;99;33;0.7358036661586601;0.7198849165173097;1.387878787878788;15.559664283328578;72;27;0.12178373939525355;True;ok;5;0.21;0.1;2
100;2967;59.34;84;29;0.7242442338080748;0.713952127572309;1.4008080808080807;11.187056015100781;66;42;0.13547805428466558;True;ok;6;0.21;0.1;2
100;2818;56.36;81;31;0.7002269581391855;0.6896829922234219;1.4313131313131313;25.774522628982993;70;25;0.16641911225916584;True;ok;7;0.21;0.1;2
100;2851;57.02;80;28;0.702195036361332;0.6925636994631151;1.424040404040404;14.949866073281244;67;34;0.09847546475964498;True;ok;8;0.21;0.1;2
100;2957;59.14;84;27;0.7244456954701571;0.7119625592573446;1.403030303030303;15.02744321772825;69;34;0.10519998290302146;True;ok;9;0.21;0.1;2
100;2955;59.1;99;35;0.7301564334382779;0.7075298969072165;1.403030303030303;11.190044696494608;70;26;0.06980429986459324;True;ok;0;0.21;0.2;2
100;3349;66.98;94;36;0.7862663823802113;0.7691253828954001;1.3234343434343434;13.774563470458768;77;34;0.10285718726343854;True;ok;1;0.21;0.2;2
100;3451;69.02;97;38;0.798902343009636;0.7841098625500675;1.302828282828283;15.051233116225596;79;30;0.096226794143292;True;ok;2;0.21;0.2;2
100;2981;59.62;95;34;0.7318968699256553;0.7099025525061413;1.3977777777777778;10.487288374455199;69;28;0.07142857142857142;True;ok;3;0.21;0.2;2
100;2848;56.96;94;31;0.7163753167116964;0.6976871824228225;1.4246464646464647;14.09309970819237;72;20;0.10732596933766558;True;ok;4;0.21;0.2;2
100;3268;65.36;99;38;0.768262580884862;0.750054277029961;1.3397979797979798;10.909809291567841;72;41;0.09025282039955795;True;ok;5;0.21;0.2;2
100;3206;64.12;97;34;0.7602090584518176;0.7442731960215266;1.3523232323232324;14.587781974834396;78;21;0.11547357160817806;True;ok;6;0.21;0.2;2
100;3074;61.48;91;35;0.741474878207088;0.7239386666259;1.378989898989899;13.41907573075481;73;31;0.13550465293072378;True;ok;7;0.21;0.2;2
100;3069;61.38;94;30;0.7392220047842248;0.7223959770643609;1.38;8.462692984551268;67;38;0.1444537190048087;True;ok;8;0.21;0.2;2
100;3179;63.58;96;31;0.7589143793329645;0.7423518597019333;1.3577777777777778;14.956232348764285;76;26;0.15023339786515744;True;ok;9;0.21;0.2;2
100;3175;63.5;99;37;0.7609002266143945;0.7366296958855099;1.3585858585858586;6.527324969560108;62;54;0.09452422810819416;True;ok;0;0.21;0.3;2
100;3582;71.64;99;43;0.8200845143377687;0.7995408003086548;1.2763636363636364;11.316550020561806;80;36;0.1115216500031514;True;ok;1;0.21;0.3;2
100;3603;72.06;98;42;0.8178609643568047;0.8020064286542858;1.2721212121212122;12.752235302315134;78;46;0.08695652173913043;True;ok;2;0.21;0.3;2
100;3161;63.22;99;35;0.75980435713091;0.7352260565213619;1.3614141414141414;6.183397220833534;59;61;0.09260701182658937;True;ok;3;0.21;0.3;2
100;3022;60.44;99;33;0.7428346807592202;0.7194651985843492;1.3894949494949496;10.904415632471402;75;20;0.08338657083718076;True;ok;4;0.21;0.3;2
100;3476;69.52;99;44;0.797627145444385;0.7784229166164743;1.2977777777777777;9.30498535270813;74;43;0.13457556963189443;True;ok;5;0.21;0.3;2
100;3416;68.32;99;40;0.7933292131765944;0.7735927306810217;1.30989898989899;6.636366360884739;66;56;0.1376357527545048;True;ok;6;0.21;0.3;2
100;3276;65.52;97;38;0.7724385314181803;0.7512038956309043;1.3381818181818181;4.15352601981561;48;92;0.1357691472732147;True;ok;7;0.21;0.3;2
100;3270;65.4;99;35;0.7736358904152965;0.750796164018784;1.3393939393939394;6.795031676216921;67;43;0.10408596139028481;True;ok;8;0.21;0.3;2
100;3376;67.52;99;35;0.7879185269609679;0.7684231026511655;1.317979797979798;7.670853156472714;70;45;0.12442422958744029;True;ok;9;0.21;0.3;2
100;3369;67.38;99;42;0.79206493823169;0.7652604259433602;1.3193939393939393;5.670461809409475;62;59;0.12683513786404588;True;ok;0;0.21;0.4;2
100;3780;75.6;99;49;0.8451187754526616;0.8255078243707895;1.2363636363636363;5.024796642761568;62;80;0.1520499294648332;True;ok;1;0.21;0.4;2
100;3779;75.58;99;47;0.8378078674970406;0.8224093299731551;1.2365656565656566;12.77523393648095;82;41;0.11219248199477977;True;ok;2;0.21;0.4;2
100;3336;66.72;99;39;0.7840804169426303;0.7591511452767372;1.3260606060606062;6.254636526218518;62;61;0.08815487797018429;True;ok;3;0.21;0.4;2
100;3191;63.82;99;39;0.7659325015315547;0.7404210764615994;1.3553535353535353;7.4821768362532355;68;40;0.09630436635301916;True;ok;4;0.21;0.4;2
100;3654;73.08;99;45;0.8213747771215529;0.8027478062811172;1.2618181818181817;7.2759692407730485;71;56;0.13282532069055897;True;ok;5;0.21;0.4;2
100;3610;72.2;99;48;0.8196218520197291;0.7988507462686567;1.2707070707070707;6.004536912713078;66;63;0.13323157495588622;True;ok;6;0.21;0.4;2
100;3467;69.34;99;46;0.8012446964697386;0.7770228685210885;1.2995959595959596;4.416949998867418;52;92;0.12100888023657086;True;ok;7;0.21;0.4;2
100;3439;68.78;99;39;0.7979187217575887;0.7742362143008769;1.3052525252525253;4.665596301512879;53;91;0.1043864745294828;True;ok;8;0.21;0.4;2
100;3571;71.42;99;42;0.814179378819473;0.7931144660116622;1.2785858585858585;5.146712971432476;60;76;0.1357388297442076;True;ok;9;0.21;0.4;2
100;3509;70.18;99;45;0.8124318561515064;0.7850651947216973;1.291111111111111;5.365477227723404;61;68;0.12075823085638548;True;ok;0;0.21;0.5;2
100;3933;78.66;99;55;0.8645611889173689;0.8463741304375372;1.2054545454545456;4.9995840652741315;63;86;0.1640223633336706;True;ok;1;0.21;0.5;2
100;3936;78.72;99;51;0.8576146744977704;0.8432113453576358;1.2048484848484848;8.441203907719757;78;55;0.17078083934483929;True;ok;2;0.21;0.5;2
100;3473;69.46;99;43;0.803559690498235;0.7788078353941175;1.2983838383838384;5.999851051177075;63;64;0.10436527267699824;True;ok;3;0.21;0.5;2
100;3323;66.46;99;40;0.7858993844233697;0.759136899965591;1.3286868686868687;4.283085327613506;49;93;0.10761721408634928;True;ok;4;0.21;0.5;2
100;3797;75.94;99;50;0.8403549725852126;0.8227267791456843;1.232929292929293;5.815034906785799;65;79;0.13188274319926008;True;ok;5;0.21;0.5;2
100;3746;74.92;99;51;0.8375692906726951;0.8174469904775811;1.2432323232323232;4.9081626326061585;59;89;0.1322850494290707;True;ok;6;0.21;0.5;2
100;3632;72.64;99;49;0.8236606430662852;0.8000456382360086;1.2662626262626262;4.7839782572279965;56;92;0.11578846539083842;True;ok;7;0.21;0.5;2
100;3569;71.38;99;43;0.8146102535367459;0.7919568046391635;1.278989898989899;5.117007653991587;57;89;0.10301603957392402;True;ok;8;0.21;0.5;2
100;3703;74.06;99;44;0.8321856619704481;0.8118610495825523;1.2519191919191919;4.986204922048609;60;83;0.14335406024057817;True;ok;9;0.21;0.5;2
100;3607;72.14;99;49;0.8240845746235701;0.7980292815849133;1.2713131313131314;4.8775219147297015;57;87;0.12097872049631048;True;ok;0;0.21;0.6;2
100;4033;80.66;99;59;0.8773280992811924;0.8602877867369165;1.1852525252525252;5.286989486681347;65;89;0.1646923405756474;True;ok;1;0.21;0.6;2
100;4062;81.24;99;56;0.8732744779240691;0.860453709380748;1.1793939393939394;4.879391986024794;63;95;0.1731793585617325;True;ok;2;0.21;0.6;2
100;3611;72.22;99;47;0.8206600534545773;0.7970360104611396;1.2705050505050506;5.341929041101713;60;80;0.11368420959604453;True;ok;3;0.21;0.6;2
100;3463;69.26;99;42;0.8044270037540749;0.7779404548343242;1.3004040404040405;4.765219954880606;56;78;0.11703263593957014;True;ok;4;0.21;0.6;2
100;3916;78.32;99;55;0.8541990397060271;0.838786791213369;1.208888888888889;5.942237637300072;67;80;0.14520857027395462;True;ok;5;0.21;0.6;2
100;3863;77.26;99;56;0.8518875936495673;0.8333978582115016;1.2195959595959596;5.383370192174714;63;86;0.13790115498093125;True;ok;6;0.21;0.6;2
100;3757;75.14;99;52;0.8393842583332759;0.8174503455274731;1.2410101010101011;4.836238699427579;57;99;0.1202879460439682;True;ok;7;0.21;0.6;2
100;3676;73.52;99;48;0.8262147581612815;0.8052846523956323;1.2573737373737375;5.128100095303242;59;87;0.11805177489154328;True;ok;8;0.21;0.6;2
100;3826;76.52;99;49;0.8479474114108146;0.8286900593773885;1.227070707070707;5.170594597178316;62;86;0.14202138242485596;True;ok;9;0.21;0.6;2
100;3699;73.98;99;50;0.8354439415213494;0.8108113866871218;1.2527272727272727;5.291113779410725;61;81;0.12518600308859773;True;ok;0;0.21;0.7;2
100;4124;82.48;99;63;0.8875824718131028;0.8727492562759869;1.1668686868686868;4.902049445435226;63;100;0.171414907541397;True;ok;1;0.21;0.7;2
100;4169;83.38;99;61;0.8862441452766232;0.875488044686369;1.1577777777777778;5.005000477918149;65;96;0.18543809265889188;True;ok;2;0.21;0.7;2
100;3708;74.16;99;50;0.8320724668400539;0.8103291211030963;1.250909090909091;5.08426220859765;59;89;0.12076095552306298;True;ok;3;0.21;0.7;2
100;3606;72.12;99;44;0.8242564082841279;0.798029281792617;1.2715151515151515;4.692396212135362;56;88;0.12199078211207293;True;ok;4;0.21;0.7;2
100;4014;80.28;99;57;0.8658769188717986;0.8524928247526146;1.1890909090909092;6.5498318034287895;71;75;0.1580275434675632;True;ok;5;0.21;0.7;2
100;3961;79.22;99;58;0.8643239807160061;0.847472907236632;1.1997979797979799;5.371655234517189;64;89;0.14851389665336023;True;ok;6;0.21;0.7;2
100;3870;77.4;99;57;0.8531128157374542;0.8332946881990824;1.2181818181818183;5.36323674344704;61;97;0.12702315070223602;True;ok;7;0.21;0.7;2
100;3779;75.58;99;51;0.8382601193167392;0.8191615291453126;1.2365656565656566;5.454040624325968;62;85;0.1243784589666811;True;ok;8;0.21;0.7;2
100;3916;78.32;99;55;0.8593490071006271;0.8414318408469073;1.208888888888889;5.015931093305834;62;90;0.15268208724712407;True;ok;9;0.21;0.7;2
100;3789;75.78;99;52;0.8445361810513748;0.8224094510133125;1.2345454545454546;5.273813800104191;62;83;0.13532408620091607;True;ok;0;0.21;0.8;2
100;4181;83.62;99;63;0.8946636484001982;0.8809334716338014;1.1553535353535354;5.302798173801089;66;97;0.17470882871103255;True;ok;1;0.21;0.8;2
100;4269;85.38;99;64;0.8985368428923127;0.8896156299927477;1.1375757575757577;5.667884546693308;69;96;0.1854131655483835;True;ok;2;0.21;0.8;2
100;3814;76.28;99;53;0.8432248404131752;0.8243350996719657;1.2294949494949494;5.65013796593277;64;81;0.1315246291065283;True;ok;3;0.21;0.8;2
100;3713;74.26;99;50;0.838391925692875;0.813251994765061;1.2498989898989898;4.825059791049759;58;89;0.12935808333869547;True;ok;4;0.21;0.8;2
100;4092;81.84;99;60;0.8748075718189097;0.8633100535975312;1.1733333333333333;6.584213998396201;72;77;0.16892274763499382;True;ok;5;0.21;0.8;2
100;4040;80.8;99;62;0.872372574005137;0.8576125648759545;1.183838383838384;5.354412441972496;64;96;0.1496352212647909;True;ok;6;0.21;0.8;2
100;3960;79.2;99;60;0.8642192275313206;0.84598012505513;1.2;5.313894366232172;62;99;0.14288897903911446;True;ok;7;0.21;0.8;2
100;3884;77.68;99;57;0.849721055319042;0.8330687865107141;1.2153535353535354;5.52471576743627;63;90;0.12936670718800536;True;ok;8;0.21;0.8;2
100;3977;79.54;99;57;0.8664056968763616;0.8498852081631132;1.1965656565656566;5.123550607189925;63;92;0.15508475090637552;True;ok;9;0.21;0.8;2
100;3859;77.18;99;53;0.8521866481857947;0.832024627758138;1.2204040404040404;5.3844594433141975;63;86;0.13783327946169788;True;ok;0;0.21;0.9;2
100;4237;84.74;99;65;0.9005198288911318;0.8885118357887767;1.144040404040404;5.411720334389824;67;99;0.17862694519414146;True;ok;1;0.21;0.9;2
100;4337;86.74;99;66;0.9074416791859865;0.8995069432865683;1.1238383838383839;5.735403681457144;70;98;0.19370721804707236;True;ok;2;0.21;0.9;2
100;3884;77.68;99;55;0.850805007065662;0.8336152605007027;1.2153535353535354;5.049151174202937;61;93;0.1407478619258009;True;ok;3;0.21;0.9;2
100;3795;75.9;99;50;0.8487499402612501;0.8246389337150497;1.2333333333333334;4.89586399113713;59;92;0.13312980372194538;True;ok;4;0.21;0.9;2
100;4180;83.6;99;62;0.8849320946449386;0.8753367607940883;1.1555555555555554;7.25021743755184;75;76;0.17635456769974722;True;ok;5;0.21;0.9;2
100;4106;82.12;99;63;0.8795847049595538;0.8665098043812046;1.1705050505050505;5.172238986339526;64;99;0.16201213395255099;True;ok;6;0.21;0.9;2
100;4027;80.54;99;62;0.8717969218380085;0.8552516650289332;1.1864646464646464;5.043474761217539;62;100;0.1581637907390291;True;ok;7;0.21;0.9;2
100;3962;79.24;99;59;0.8598515018787452;0.844179358824156;1.1995959595959595;5.326400818397806;63;94;0.14149812551002072;True;ok;8;0.21;0.9;2
100;4054;81.08;99;59;0.8744725464430811;0.8600092375428137;1.181010101010101;5.4734507821432095;66;89;0.16302883287767767;True;ok;9;0.21;0.9;2
100;3916;78.32;99;56;0.8583287994763809;0.8396220381798996;1.208888888888889;5.219742168403797;63;88;0.1484865813428553;True;ok;0;0.21;1.0;2
100;4289;85.78;99;66;0.9063676471099644;0.8958008450111427;1.1335353535353536;5.695457488836386;69;98;0.1858461145874294;True;ok;1;0.21;1.0;2
100;4391;87.82;99;70;0.9142799424124286;0.9074249858390645;1.1129292929292929;6.108787746792385;72;98;0.1988948164371933;True;ok;2;0.21;1.0;2
100;3955;79.1;99;58;0.8588363297236355;0.8431982535992778;1.201010101010101;6.303109837948381;69;76;0.14741649127936574;True;ok;3;0.21;1.0;2
100;3850;77.0;99;54;0.8546379830265494;0.8317326818939526;1.2222222222222223;4.80669446775752;59;95;0.13941808110935594;True;ok;4;0.21;1.0;2
100;4257;85.14;99;66;0.8939521718346723;0.885944833264718;1.14;7.898360824837609;77;78;0.1766371577305207;True;ok;5;0.21;1.0;2
100;4178;83.56;99;65;0.8882584770813408;0.8766887003886635;1.1559595959595959;6.005018335197322;69;92;0.16416579549768573;True;ok;6;0.21;1.0;2
100;4080;81.6;99;63;0.878142357286572;0.8627954748613273;1.1757575757575758;5.07654601663204;63;100;0.15841483387722943;True;ok;7;0.21;1.0;2
100;4035;80.7;99;62;0.8680876463395069;0.8541185235887201;1.1848484848484848;5.757702281110748;66;91;0.14528146651778395;True;ok;8;0.21;1.0;2
100;4130;82.6;99;62;0.883430589837307;0.870766082871311;1.1656565656565656;5.95139479926794;69;87;0.16737481143726274;True;ok;9;0.21;1.0;2
100;3425;68.5;86;46;0.7614225911226505;0.7578255991326601;1.3080808080808082;18.16762090664712;74;49;0.127173107156833;True;ok;0;0.31;0.0;2
100;3641;72.82;88;45;0.7969851603443666;0.79573613126465;1.2644444444444445;25.90493995843248;80;42;0.17165213228234127;True;ok;1;0.31;0.0;2
100;3816;76.32;91;42;0.8302632790777515;0.8281226247783127;1.229090909090909;39.50167924367816;84;44;0.18414388343399873;True;ok;2;0.31;0.0;2
100;3494;69.88;87;38;0.7709297871377326;0.7679986402376346;1.294141414141414;24.198520834061835;77;36;0.1388888888888889;True;ok;3;0.31;0.0;2
100;3292;65.84;83;42;0.7406335158187471;0.7383035219016268;1.3349494949494949;37.40201768736306;77;25;0.17481643668525187;True;ok;4;0.31;0.0;2
100;3686;73.72;92;45;0.7996490806677636;0.7988587887449949;1.2553535353535354;28.32314084911282;82;34;0.16901177322048477;True;ok;5;0.31;0.0;2
100;3619;72.38;89;42;0.7956489662491733;0.7927562820493541;1.268888888888889;36.975330164590495;82;30;0.16666666666666666;True;ok;6;0.31;0.0;2
100;3546;70.92;85;48;0.7721183661058485;0.7710207428314635;1.2836363636363637;4.542780555965558;54;94;0.2257868043369365;True;ok;7;0.31;0.0;2
100;3513;70.26;86;39;0.7691242290074808;0.7684002628036665;1.2903030303030303;28.459075263985465;78;38;0.18523767702996008;True;ok;8;0.31;0.0;2
100;3654;73.08;88;34;0.7993273435407745;0.7979679475827873;1.2618181818181817;41.64589491915225;82;36;0.2223487466308107;True;ok;9;0.31;0.0;2
100;3670;73.4;97;51;0.8015604452936449;0.7957722993253123;1.2585858585858587;14.946816159736494;78;47;0.13362707787482753;True;ok;0;0.31;0.1;2
100;3924;78.48;95;50;0.8406235563102364;0.836999584831213;1.2072727272727273;25.642849920667295;86;35;0.13361851719705292;True;ok;1;0.31;0.1;2
100;4006;80.12;96;48;0.8573940758258246;0.8538174960479972;1.1907070707070706;29.79103006911391;86;52;0.13797173140521757;True;ok;2;0.31;0.1;2
100;3721;74.42;95;45;0.8059593100588122;0.8017701963308658;1.2482828282828282;25.678932512916703;84;23;0.13043478260869565;True;ok;3;0.31;0.1;2
100;3508;70.16;91;46;0.7764664342064627;0.7716808842965277;1.2913131313131314;16.24395855844587;77;39;0.12956590845870603;True;ok;4;0.31;0.1;2
100;3933;78.66;99;53;0.8381232022364173;0.8348193381612454;1.2054545454545456;26.351181453028605;85;46;0.15217391304347827;True;ok;5;0.31;0.1;2
100;3837;76.74;97;46;0.8282753090547205;0.8232490174342437;1.2248484848484849;19.847641113339304;82;50;0.12;True;ok;6;0.31;0.1;2
100;3776;75.52;94;53;0.809908806928791;0.8071323130056959;1.2371717171717171;27.274126407257942;83;39;0.14505321709521668;True;ok;7;0.31;0.1;2
100;3766;75.32;93;45;0.8114063231394671;0.8084495144478808;1.2391919191919192;17.999155122647476;81;43;0.13551535543179904;True;ok;8;0.31;0.1;2
100;3861;77.22;96;41;0.8327106514626827;0.8291808104381033;1.22;26.339161367949494;84;45;0.16023375067556134;True;ok;9;0.31;0.1;2
100;3873;77.46;99;56;0.8345567975909032;0.8273995646150801;1.2175757575757575;12.34165737381621;80;50;0.1449862498819623;True;ok;0;0.31;0.2;2
100;4141;82.82;99;59;0.8744968337854605;0.8693081943437273;1.1634343434343435;29.05286163341432;91;33;0.1553806739081427;True;ok;1;0.31;0.2;2
100;4203;84.06;98;57;0.8838492022569912;0.879820529286511;1.1509090909090909;29.18036896326827;89;52;0.15260411871387458;True;ok;2;0.31;0.2;2
100;3908;78.16;99;52;0.8355418426951977;0.8300288901815629;1.2105050505050505;22.674336059171747;87;27;0.1111111111111111;True;ok;3;0.31;0.2;2
100;3714;74.28;99;51;0.8106118542236078;0.8033952528010477;1.2496969696969698;16.48082176080615;83;29;0.07215015643324327;True;ok;4;0.31;0.2;2
100;4097;81.94;99;55;0.8643671543849031;0.8603571968316339;1.1723232323232324;21.30385318513845;87;46;0.15225303176103153;True;ok;5;0.31;0.2;2
100;4035;80.7;99;55;0.8587893119362348;0.8525702579860445;1.1848484848484848;15.556550319321891;84;51;0.13900655629773612;True;ok;6;0.31;0.2;2
