n_vertices;n_edges;indegree_mean;indegree_max;outdegree_mean;outdegree_max;total_degree_mean;total_degree_max;avg_local_clustering;global_clustering;avg_shortest_path_length;seed;beta;gamma;dim
1000;1450;1.45;13;1.45;6;2.9;14;0.3878468364968366;0.46658639373871164;12.553614016310481;0;1.3;0.1;2
1000;1504;1.504;19;1.504;7;3.008;20;0.40858386714764416;0.43572129538763493;11.654440970709581;1;1.3;0.1;2
1000;1308;1.308;11;1.308;7;2.616;12;0.3589874458874461;0.44825072886297374;11.726125310394973;2;1.3;0.1;2
1000;1849;1.849;35;1.849;7;3.698;36;0.4873284818123054;0.419034684496448;9.596345816643607;0;1.3;0.3;2
1000;1965;1.965;33;1.965;7;3.93;33;0.5095488187471734;0.412439459597247;7.959722106664448;1;1.3;0.3;2
1000;1656;1.656;25;1.656;8;3.312;26;0.4508298949794617;0.41758834637172915;8.568304620496624;2;1.3;0.3;2
1000;2570;2.57;128;2.57;8;5.14;129;0.6044929226774095;0.24657658201122037;6.400313603393234;0;1.3;0.5;2
1000;2686;2.686;104;2.686;8;5.372;104;0.6042682644418883;0.3233644859813084;5.762431445078238;1;1.3;0.5;2
1000;2329;2.329;98;2.329;9;4.658;98;0.5666351383309947;0.29121338912133893;6.0052131762778655;2;1.3;0.5;2
1000;4090;4.09;485;4.09;11;8.18;485;0.7477075334296727;0.08127361891854139;3.075479656354753;0;1.3;0.7;2
1000;3989;3.989;285;3.989;12;7.978;285;0.7190574977685679;0.2053195224719101;3.8145610583930445;1;1.3;0.7;2
1000;3473;3.473;283;3.473;10;6.946;283;0.6874881187435469;0.1557763686978039;4.653638988899715;2;1.3;0.7;2
1000;6605;6.605;999;6.605;12;13.21;999;0.831073430949125;0.050082976246501376;1.9867767767767768;0;1.3;0.9;2
1000;6552;6.552;865;6.552;15;13.104;865;0.7909969350619495;0.0951865163096227;2.1934634634634635;1;1.3;0.9;2
1000;5930;5.93;846;5.93;14;11.86;846;0.8003603601342468;0.06646871006246599;2.1656165183219294;2;1.3;0.9;2
1000;7696;7.696;999;7.696;14;15.392;999;0.8111710082318889;0.06088224453770102;1.9845925925925927;0;1.3;1.0;2
1000;8299;8.299;999;8.299;18;16.598;999;0.7723986256864119;0.09407247837114763;1.9833853853853853;1;1.3;1.0;2
1000;7482;7.482;999;7.482;15;14.964;999;0.8135501353436027;0.059179511669403995;1.985021021021021;2;1.3;1.0;2
1000;1782;1.782;17;1.782;6;3.564;17;0.46890527707586505;0.47465674323110485;10.163300787226348;0;1.6;0.1;2
1000;1884;1.884;21;1.884;7;3.768;23;0.4701915897861283;0.4337010824313072;8.317110468923385;1;1.6;0.1;2
1000;1624;1.624;14;1.624;8;3.248;15;0.4227928682428685;0.4520417853751187;9.98696699900666;2;1.6;0.1;2
1000;2275;2.275;44;2.275;7;4.55;44;0.549732835531521;0.411918663176968;7.365272328884059;0;1.6;0.3;2
1000;2399;2.399;40;2.399;8;4.798;40;0.5479663555584161;0.41127098321342925;7.456799194621906;1;1.6;0.3;2
1000;2072;2.072;36;2.072;9;4.144;36;0.5168295286017143;0.4137047163362953;8.693904147619225;2;1.6;0.3;2
1000;3138;3.138;158;3.138;9;6.276;158;0.6493010088638044;0.23638579797900366;4.780849498749501;0;1.6;0.5;2
1000;3305;3.305;123;3.305;11;6.61;123;0.6513280546585286;0.3272702218547609;4.993079708393664;1;1.6;0.5;2
1000;2853;2.853;122;2.853;9;5.706;122;0.6091054161380005;0.2890649762282092;5.602871994059519;2;1.6;0.5;2
1000;4986;4.986;583;4.986;11;9.972;583;0.7673356414001028;0.08412662633802669;2.7291906738700047;0;1.6;0.7;2
1000;4831;4.831;350;4.831;12;9.662;350;0.7378754233812598;0.19988354519820214;3.324288849938895;1;1.6;0.7;2
1000;4223;4.223;337;4.223;10;8.446;337;0.7161489605692505;0.1550650223771891;3.85051730067247;2;1.6;0.7;2
1000;7626;7.626;999;7.626;14;15.252;999;0.8161748523042474;0.06340091301483144;1.9847327327327327;0;1.6;0.9;2
1000;7934;7.934;941;7.934;18;15.868;941;0.7861243133243689;0.1078809584004129;2.0646266266266267;1;1.6;0.9;2
1000;7140;7.14;940;7.14;15;14.28;940;0.8102668900400682;0.07162680305120961;2.0293033033033034;2;1.6;0.9;2
1000;9010;9.01;999;9.01;17;18.02;999;0.7916789044393671;0.07574756435309499;1.981961961961962;0;1.6;1.0;2
1000;9945;9.945;999;9.945;23;19.89;999;0.7635409796266471;0.11070465408133294;1.9800900900900902;1;1.6;1.0;2
1000;8812;8.812;999;8.812;17;17.624;999;0.8084502961701011;0.07041767703439905;1.9823583583583584;2;1.6;1.0;2
1000;2097;2.097;19;2.097;7;4.194;19;0.5034051797102109;0.46166728693710457;8.720884445278925;0;1.9;0.1;2
1000;2208;2.208;24;2.208;7;4.416;25;0.5072508462850027;0.4413249694002448;8.25523044974119;1;1.9;0.1;2
1000;1935;1.935;16;1.935;8;3.87;17;0.4860206148426739;0.4635222259925348;10.54502748860892;2;1.9;0.1;2
1000;2657;2.657;51;2.657;8;5.314;51;0.5888988341359385;0.41031256221381646;6.67366794061093;0;1.9;0.3;2
1000;2883;2.883;52;2.883;8;5.766;52;0.5738167933585498;0.4070245506871843;5.738429095630453;1;1.9;0.3;2
1000;2463;2.463;43;2.463;9;4.926;43;0.5671595077179034;0.41704599904168665;7.653732991820839;2;1.9;0.3;2
1000;3686;3.686;195;3.686;9;7.372;195;0.6774750760851356;0.23229182786320218;4.161851498462984;0;1.9;0.5;2
1000;3914;3.914;137;3.914;12;7.828;137;0.6777474722850001;0.3313507643471723;4.323879842508035;1;1.9;0.5;2
1000;3346;3.346;137;3.346;10;6.692;137;0.6410711074756205;0.29403814069396633;5.072050317050509;2;1.9;0.5;2
1000;5837;5.837;685;5.837;12;11.674;685;0.7751230593184549;0.08522931907164794;2.488949871715403;0;1.9;0.7;2
1000;5730;5.73;404;5.73;14;11.46;404;0.745785820854473;0.20256580507469765;3.04797997997998;1;1.9;0.7;2
1000;5017;5.017;402;5.017;12;10.034;402;0.7335576041475769;0.1579516768842409;3.3682432840690746;2;1.9;0.7;2
1000;8673;8.673;999;8.673;16;17.346;999;0.8037691064176711;0.07705333324904863;1.9826366366366366;0;1.9;0.9;2
1000;9270;9.27;988;9.27;21;18.54;988;0.7792359366190825;0.1205319552375994;1.9954294294294295;1;1.9;0.9;2
1000;8231;8.231;975;8.231;17;16.462;975;0.8041514612983924;0.07897772650634484;1.9954694694694695;2;1.9;0.9;2
1000;10327;10.327;999;10.327;20;20.654;999;0.7844299696684103;0.0897655051208532;1.9793253253253253;0;1.9;1.0;2
1000;11622;11.622;999;11.622;26;23.244;999;0.7546619208474821;0.12369482859518896;1.9767327327327326;1;1.9;1.0;2
1000;10033;10.033;999;10.033;19;20.066;999;0.7981573345353244;0.08052555674291996;1.979913913913914;2;1.9;1.0;2
1000;2199;2.199;20;2.199;7;4.398;21;0.5173585746211135;0.4584355179704017;8.66132231604634;0;2.0;0.1;2
1000;2331;2.331;27;2.331;7;4.662;27;0.5205672281937266;0.4402451481103167;7.844854741449102;1;2.0;0.1;2
1000;2038;2.038;17;2.038;9;4.076;19;0.5036757738305725;0.4670932358318099;9.871476187460782;2;2.0;0.1;2
1000;2792;2.792;56;2.792;9;5.584;56;0.5939300801228707;0.4090113539469551;6.302566364292275;0;2.0;0.3;2
1000;3020;3.02;52;3.02;9;6.04;52;0.5862863775469872;0.4107901750342145;5.687723694739258;1;2.0;0.3;2
1000;2597;2.597;45;2.597;10;5.194;45;0.5812653746173712;0.4171739826978533;6.98591886475407;2;2.0;0.3;2
1000;3876;3.876;203;3.876;9;7.752;203;0.6847099027464972;0.23348702207723823;3.9706294754843756;0;2.0;0.5;2
1000;4086;4.086;143;4.086;13;8.172;143;0.6815323675145978;0.332713097233542;4.2717143982761945;1;2.0;0.5;2
1000;3533;3.533;142;3.533;10;7.066;142;0.6468208617564276;0.2966204901811539;5.049870238157277;2;2.0;0.5;2
1000;6173;6.173;725;6.173;12;12.346;725;0.7740996255135506;0.08540451069898658;2.4236882172753917;0;2.0;0.7;2
1000;6034;6.034;432;6.034;14;12.068;432;0.7467812981557796;0.20047796182216612;2.9402542542542545;1;2.0;0.7;2
1000;5258;5.258;412;5.258;12;10.516;412;0.7333917645303903;0.15999965429772744;3.2725290098753175;2;2.0;0.7;2
1000;9020;9.02;999;9.02;17;18.04;999;0.8003048715135795;0.08160593193779266;1.981941941941942;0;2.0;0.9;2
1000;9696;9.696;992;9.696;21;19.392;992;0.7786223523612544;0.12566256401042133;1.989893893893894;1;2.0;0.9;2
1000;8575;8.575;989;8.575;18;17.15;989;0.8021259222149222;0.08194473924063277;1.9917537537537537;2;2.0;0.9;2
1000;10794;10.794;999;10.794;20;21.588;999;0.781562044201639;0.09455321757000008;1.9783903903903903;0;2.0;1.0;2
1000;12204;12.204;999;12.204;27;24.408;999;0.7528828638465319;0.1266413258199706;1.9755675675675675;1;2.0;1.0;2
1000;10483;10.483;999;10.483;20;20.966;999;0.7969268731127384;0.08444059582303083;1.979013013013013;2;2.0;1.0;2
