n_vertices;n_edges;indegree_mean;indegree_max;outdegree_mean;outdegree_max;total_degree_mean;total_degree_max;avg_local_clustering;global_clustering;avg_shortest_path_length;seed;beta;gamma;dim
200;1186;5.93;199;5.93;13;11.86;199;0.7299789416092781;0.2071679619820801;1.9404020100502513;1;1.75;1.0;2
200;1659;8.295;199;8.295;15;16.59;199;0.7728902613552527;0.23501731213988744;1.9166331658291458;2;1.75;1.0;2
200;1780;8.9;199;8.9;16;17.8;199;0.7673961744411517;0.2443305208444587;1.9105527638190956;3;1.75;1.0;2
200;1740;8.7;199;8.7;17;17.4;199;0.8028664026296553;0.22287900632139293;1.9125628140703517;4;1.75;1.0;2
200;361;1.805;10;1.805;6;3.61;12;0.4724433621933622;0.5112474437627812;7.319868022115213;0;2.0;0.0;2
200;356;1.78;10;1.78;6;3.56;10;0.495015873015873;0.4593613933236575;7.082452276064611;1;2.0;0.0;2
200;397;1.985;13;1.985;6;3.97;13;0.444246003996004;0.46375266524520253;6.315374347773329;2;2.0;0.0;2
200;424;2.12;15;2.12;7;4.24;16;0.4640775335775335;0.43731778425655976;5.316314753207957;3;2.0;0.0;2
200;408;2.04;12;2.04;7;4.08;12;0.48596608946608955;0.5207131620346094;5.105809990856953;4;2.0;0.0;2
200;435;2.175;14;2.175;8;4.35;14;0.5511153846153848;0.5209742895805142;6.728401382311532;0;2.0;0.2;2
200;432;2.16;15;2.16;6;4.32;15;0.554649544899545;0.4422809457579972;5.527403904450103;1;2.0;0.2;2
200;510;2.55;25;2.55;7;5.1;25;0.5381608058608058;0.4291907514450867;4.489532293986637;2;2.0;0.2;2
200;526;2.63;23;2.63;8;5.26;24;0.5480522591443645;0.42671424929900587;4.764924506387921;3;2.0;0.2;2
200;508;2.54;22;2.54;7;5.08;22;0.5578288100788099;0.4838709677419355;4.282110756741084;4;2.0;0.2;2
200;544;2.72;28;2.72;10;5.44;28;0.6265556066790084;0.5023547880690737;5.184087277535952;0;2.0;0.4;2
200;543;2.715;52;2.715;8;5.43;52;0.637637345282856;0.3555893866898652;4.30600300409178;1;2.0;0.4;2
200;672;3.36;43;3.36;8;6.72;43;0.648290383356313;0.37818758104019595;3.480797825975491;2;2.0;0.4;2
200;711;3.555;56;3.555;9;7.11;56;0.6397533580750657;0.3798495179873031;3.394851341551849;3;2.0;0.4;2
200;671;3.355;42;3.355;8;6.71;42;0.6452865254212814;0.4223858615611193;3.407811296153618;4;2.0;0.4;2
200;730;3.65;71;3.65;11;7.3;71;0.6847452852349916;0.3744502617801047;3.6788729476355724;0;2.0;0.6;2
200;751;3.755;123;3.755;9;7.51;123;0.6896815852085318;0.2422050206178109;2.6954773869346735;1;2.0;0.6;2
200;962;4.81;119;4.81;12;9.62;119;0.7351769015079421;0.28967896789678965;2.50964824120603;2;2.0;0.6;2
200;1014;5.07;114;5.07;12;10.14;114;0.6950042149638507;0.29156316536550747;2.4851256281407035;3;2.0;0.6;2
200;937;4.685;86;4.685;10;9.37;86;0.7111592007475258;0.3263157894736842;2.5824069844170348;4;2.0;0.6;2
200;1010;5.05;171;5.05;13;10.1;171;0.7554281787579764;0.2266431885137652;2.1857286432160805;0;2.0;0.8;2
200;1021;5.105;199;5.105;11;10.21;199;0.7431795207800528;0.1978093989889534;1.9486934673366834;1;2.0;0.8;2
200;1379;6.895;199;6.895;13;13.79;199;0.7809792826441998;0.2426256751142501;1.9307035175879397;2;2.0;0.8;2
200;1494;7.47;199;7.47;15;14.94;199;0.763533660709056;0.24111237599609692;1.9249246231155779;3;2.0;0.8;2
200;1428;7.14;187;7.14;14;14.28;187;0.7862898486663822;0.23397324228276775;1.9323618090452261;4;2.0;0.8;2
200;1388;6.94;199;6.94;14;13.88;199;0.7758506536061599;0.19791616186091593;1.9302512562814071;0;2.0;1.0;2
200;1327;6.635;199;6.635;14;13.27;199;0.7244373684322825;0.22457428193418974;1.9333165829145729;1;2.0;1.0;2
200;1838;9.19;199;9.19;16;18.38;199;0.760408294468864;0.25281454613971455;1.907638190954774;2;2.0;1.0;2
200;1977;9.885;199;9.885;18;19.77;199;0.7502223051058017;0.266222767980014;1.9006532663316582;3;2.0;1.0;2
200;1903;9.515;199;9.515;17;19.03;199;0.7922471493574377;0.23801692431899052;1.9043718592964824;4;2.0;1.0;2
