n_vertices;n_edges;degree_mean;degree_max;degree_min;avg_local_clustering;global_clustering;avg_shortest_path_length;powerlaw_alpha;powerlaw_k_min;powerlaw_n_tail;seed;beta;gamma;dim
100;4730;94.6;99;78;0.959006475904022;0.958788960797441;1.0444444444444445;40.86712473162707;95;59;0;0.5;0.21;2
100;4790;95.8;99;86;0.9700722603977324;0.9698677673955257;1.0323232323232323;50.01844705544346;96;66;1;0.5;0.21;2
100;4823;96.46;99;85;0.9759939239438928;0.9758849490316225;1.0256565656565657;35.6677640402878;95;80;2;0.5;0.21;2
100;4743;94.86;99;82;0.9610455137565478;0.9608925644297244;1.0418181818181818;19.299239567987176;91;86;3;0.5;0.21;2
100;4687;93.74;99;80;0.9511420730966649;0.9507657563579696;1.0531313131313131;20.940900378516467;91;78;4;0.5;0.21;2
100;4785;95.7;99;86;0.968593295773398;0.9684810280033943;1.0333333333333334;40.06760336137943;95;72;5;0.5;0.21;2
100;4788;95.76;99;84;0.9696049141153259;0.969396963467405;1.0327272727272727;48.89615454430621;96;63;6;0.5;0.21;2
100;4774;95.48;99;85;0.9664961748485194;0.966325970276159;1.0355555555555556;40.589049337243374;95;68;7;0.5;0.21;2
100;4730;94.6;99;79;0.9584609428814775;0.9582642811242263;1.0444444444444445;35.82214814708784;94;69;8;0.5;0.21;2
100;4799;95.98;99;80;0.97151631252305;0.9713830572799005;1.0305050505050506;51.93471715010115;96;66;9;0.5;0.21;2
100;4736;94.72;99;80;0.960059398990683;0.9598529395230654;1.0432323232323233;40.45187831707004;95;60;0;0.5;0.22;2
100;4794;95.88;99;86;0.9708446540318322;0.9706420890397425;1.0315151515151515;48.56529371334174;96;66;1;0.5;0.22;2
100;4827;96.54;99;85;0.9767312484761048;0.976621615474099;1.024848484848485;34.91096826383321;95;80;2;0.5;0.22;2
100;4748;94.96;99;82;0.9619584414784991;0.9618101787308698;1.0408080808080808;22.5300592136461;92;83;3;0.5;0.22;2
100;4694;93.88;99;80;0.9523850219270747;0.9520306096062354;1.0517171717171718;20.571807692774076;91;78;4;0.5;0.22;2
100;4790;95.8;99;86;0.9695428416810453;0.9694301532451592;1.0323232323232323;31.118691208002815;94;80;5;0.5;0.22;2
100;4790;95.8;99;84;0.9699625278422256;0.9697561490552096;1.0323232323232323;49.279944711724156;96;64;6;0.5;0.22;2
100;4776;95.52;99;85;0.966863477463482;0.9666943218398434;1.0351515151515152;40.935199115110336;95;69;7;0.5;0.22;2
100;4736;94.72;99;83;0.9593850546515078;0.9591875295229098;1.0432323232323233;34.94362706560359;94;69;8;0.5;0.22;2
100;4805;96.1;99;80;0.9726701697690702;0.9725334534056682;1.0292929292929294;51.123425446013655;96;67;9;0.5;0.22;2
100;4738;94.76;99;80;0.960429060743001;0.9602232387594252;1.0428282828282829;19.912669335846054;91;87;0;0.5;0.23;2
100;4799;95.98;99;86;0.9717230466195685;0.9715341789236361;1.0305050505050506;20.599884234867538;92;90;1;0.5;0.23;2
100;4833;96.66;99;86;0.9778457504089068;0.9777418093099745;1.0236363636363637;16.65376351189839;91;96;2;0.5;0.23;2
100;4752;95.04;99;83;0.9626468068437465;0.9625024016872132;1.04;19.068864310870246;91;87;3;0.5;0.23;2
100;4699;93.98;99;80;0.9533289820518844;0.9529856659716973;1.0507070707070707;17.865313047598722;90;83;4;0.5;0.23;2
100;4795;95.9;99;87;0.9704665843740345;0.9703486470527547;1.0313131313131314;30.91985736764044;94;81;5;0.5;0.23;2
100;4796;95.92;99;85;0.9709997929434588;0.9708079480659663;1.031111111111111;29.228454447611984;94;79;6;0.5;0.23;2
100;4779;95.58;99;85;0.9674130934817995;0.9672479626650639;1.0345454545454544;40.226874179824975;95;69;7;0.5;0.23;2
100;4744;94.88;99;84;0.9608859462646402;0.9606905936765079;1.0416161616161617;33.92642493816245;94;70;8;0.5;0.23;2
100;4811;96.22;99;80;0.9738719187723778;0.9737312027001394;1.0280808080808082;50.72354372057594;96;69;9;0.5;0.23;2
100;4740;94.8;99;80;0.96076657853762;0.9605654544760656;1.0424242424242425;40.57288726965081;95;61;0;0.5;0.24;2
100;4799;95.98;99;86;0.9717230466195685;0.9715341789236361;1.0305050505050506;20.599884234867538;92;90;1;0.5;0.24;2
100;4841;96.82;99;87;0.9792916178730293;0.9791964639589185;1.022020202020202;18.74375417615912;92;93;2;0.5;0.24;2
100;4756;95.12;99;83;0.963328009498317;0.963187830392791;1.0391919191919192;59.49234414479837;96;59;3;0.5;0.24;2
100;4703;94.06;99;81;0.9540410706349569;0.9536973709408256;1.0498989898989899;20.265033040079533;91;79;4;0.5;0.24;2
100;4799;95.98;99;87;0.9712473699621116;0.9711296557648647;1.0305050505050506;30.722612413875314;94;82;5;0.5;0.24;2
100;4801;96.02;99;85;0.971963026972224;0.9717701149425287;1.0301010101010102;28.61788009925254;94;79;6;0.5;0.24;2
100;4784;95.68;99;85;0.9683817125249219;0.9682154662385802;1.0335353535353535;39.122169437084615;95;69;7;0.5;0.24;2
100;4746;94.92;99;84;0.9613031756962677;0.9611047644647537;1.0412121212121213;34.07760785631896;94;71;8;0.5;0.24;2
100;4813;96.26;99;80;0.9742738016259159;0.9741320715256718;1.0276767676767677;49.99552417700223;96;69;9;0.5;0.24;2
100;4743;94.86;99;80;0.9613342135141407;0.9611257348621755;1.0418181818181818;39.800937712171745;95;61;0;0.5;0.25;2
100;4803;96.06;99;86;0.9724586448189778;0.9722718652179905;1.0296969696969698;20.643492327584692;92;91;1;0.5;0.25;2
100;4846;96.92;99;87;0.9802142842397443;0.9801242075801448;1.021010101010101;16.112551599465576;91;96;2;0.5;0.25;2
100;4760;95.2;99;83;0.9640502699326334;0.9639118438896646;1.0383838383838384;58.72279685417655;96;60;3;0.5;0.25;2
100;4709;94.18;99;81;0.9552163864991727;0.9548651617172523;1.0486868686868687;19.830988892592597;91;79;4;0.5;0.25;2
100;4802;96.04;99;87;0.9718360241350184;0.9717214872921792;1.0298989898989899;30.171231997785966;94;82;5;0.5;0.25;2
100;4810;96.2;99;86;0.973617953172421;0.9734443201078457;1.0282828282828282;28.330787560853768;94;81;6;0.5;0.25;2
100;4788;95.76;99;86;0.969138188645551;0.9689722811119257;1.0327272727272727;38.067568136737734;95;69;7;0.5;0.25;2
100;4753;95.06;99;84;0.9626142505915706;0.962414596394678;1.0397979797979797;32.85329617293165;94;71;8;0.5;0.25;2
100;4817;96.34;99;81;0.9749787694073675;0.9748437248513374;1.026868686868687;24.101438986369548;93;90;9;0.5;0.25;2
100;4744;94.88;99;80;0.9615339063496964;0.9613258925569824;1.0416161616161617;39.54421036330654;95;61;0;0.5;0.26;2
100;4807;96.14;99;86;0.9731765281013491;0.9730027211300333;1.028888888888889;20.378732520743945;92;91;1;0.5;0.26;2
100;4851;97.02;99;89;0.9811321990472921;0.9810438741206833;1.02;14.22598767380155;90;99;2;0.5;0.26;2
100;4764;95.28;99;83;0.964820497785546;0.96468325867301;1.0375757575757576;57.99750251150516;96;61;3;0.5;0.26;2
100;4716;94.32;99;82;0.956589924535638;0.9562363536189692;1.0472727272727274;22.485250439194818;92;75;4;0.5;0.26;2
100;4807;96.14;99;87;0.9727743182826074;0.9726573762614128;1.028888888888889;29.651706316104455;94;82;5;0.5;0.26;2
100;4812;96.24;99;86;0.9739738854088213;0.9738014489847516;1.0278787878787878;28.140965957176512;94;81;6;0.5;0.26;2
100;4790;95.8;99;86;0.9695334281285091;0.9693676215363701;1.0323232323232323;30.476500966946322;94;77;7;0.5;0.26;2
100;4755;95.1;99;84;0.9630014296523658;0.9628030287814577;1.0393939393939393;33.00431709830882;94;72;8;0.5;0.26;2
100;4820;96.4;99;82;0.9754726894426237;0.9753429716607106;1.0262626262626262;78.0936529960968;97;63;9;0.5;0.26;2
100;4748;94.96;99;80;0.9622798193331353;0.9620746826691369;1.0408080808080808;39.42888077677681;95;62;0;0.5;0.27;2
100;4811;96.22;99;86;0.9739183577262878;0.9737444565089416;1.0280808080808082;17.37047203585801;91;94;1;0.5;0.27;2
100;4853;97.06;99;89;0.9815012017476497;0.9814150300317681;1.0195959595959596;14.151744610355397;90;99;2;0.5;0.27;2
100;4768;95.36;99;83;0.9655402007813326;0.9654024396739999;1.0367676767676768;14.590025822669418;89;95;3;0.5;0.27;2
100;4718;94.36;99;83;0.9569049894179911;0.9565571987820791;1.046868686868687;22.35775241898443;92;75;4;0.5;0.27;2
100;4811;96.22;99;87;0.9735353846781598;0.9734218979311909;1.0280808080808082;29.041286221317446;94;82;5;0.5;0.27;2
100;4815;96.3;99;86;0.9745573846325657;0.9743867715054466;1.0272727272727273;27.675775013540747;94;81;6;0.5;0.27;2
100;4793;95.86;99;86;0.9700563691456213;0.9698969615747962;1.0317171717171718;30.626641535565053;94;78;7;0.5;0.27;2
100;4761;95.22;99;85;0.9640491092121962;0.9638647287071934;1.038181818181818;32.71375265916741;94;73;8;0.5;0.27;2
100;4823;96.46;99;82;0.9760050607611727;0.9758805571166026;1.0256565656565657;48.9706015212148;96;72;9;0.5;0.27;2
100;4754;95.08;99;80;0.9634565362472736;0.9632500474272132;1.0395959595959596;30.888753022874536;94;70;0;0.5;0.28;2
100;4814;96.28;99;86;0.9744777963991872;0.974307994834596;1.0274747474747474;17.2221594386085;91;94;1;0.5;0.28;2
100;4855;97.1;99;89;0.981850507796542;0.9817682954255813;1.0191919191919192;14.077547343863033;90;99;2;0.5;0.28;2
100;4775;95.5;99;83;0.9667485649951107;0.9666249847842686;1.0353535353535352;14.667825327686684;89;97;3;0.5;0.28;2
100;4719;94.38;99;83;0.9571189562020624;0.9567706375481773;1.0466666666666666;25.76132204857521;93;69;4;0.5;0.28;2
100;4811;96.22;99;87;0.9735353846781598;0.9734218979311909;1.0280808080808082;29.041286221317446;94;82;5;0.5;0.28;2
100;4819;96.38;99;86;0.9752747905075015;0.9751106783709361;1.0264646464646465;27.31552080990503;94;81;6;0.5;0.28;2
100;4793;95.86;99;86;0.9700563691456213;0.9698969615747962;1.0317171717171718;30.626641535565053;94;78;7;0.5;0.28;2
100;4763;95.26;99;85;0.964427846813263;0.9642416248306727;1.0377777777777777;32.43503930593609;94;73;8;0.5;0.28;2
100;4826;96.52;99;83;0.976505339566363;0.9763861437636534;1.025050505050505;75.59158443181555;97;64;9;0.5;0.28;2
100;4756;95.12;99;80;0.9638489455026756;0.963642040006244;1.0391919191919192;31.047021759624407;94;71;0;0.5;0.29;2
100;4814;96.28;99;86;0.9744777963991872;0.974307994834596;1.0274747474747474;17.2221594386085;91;94;1;0.5;0.29;2
100;4858;97.16;99;89;0.9824195474056663;0.982338142424398;1.0185858585858585;13.969582436832473;90;99;2;0.5;0.29;2
100;4780;95.6;99;85;0.9676356558692971;0.9675100219765657;1.0343434343434343;53.41612775169502;96;62;3;0.5;0.29;2
100;4720;94.4;99;83;0.9573279158187757;0.9569792682899225;1.0464646464646465;22.452506172894626;92;76;4;0.5;0.29;2
100;4812;96.24;99;87;0.9737284704260144;0.9736159490105981;1.0278787878787878;28.943278424290778;94;82;5;0.5;0.29;2
100;4820;96.4;99;86;0.9754668786066604;0.9753033851394507;1.0262626262626262;27.229008814441308;94;81;6;0.5;0.29;2
100;4795;95.9;99;86;0.9704562451359021;0.970299637800461;1.0313131313131314;30.16263637116321;94;78;7;0.5;0.29;2
100;4771;95.42;99;85;0.9659748705281841;0.9657926007377979;1.036161616161616;31.639116308378537;94;74;8;0.5;0.29;2
100;4828;96.56;99;83;0.976891705879092;0.9767736459052886;1.0246464646464646;19.748448098371206;92;94;9;0.5;0.29;2
100;4758;95.16;99;80;0.9642166726949192;0.9640106951871658;1.0387878787878788;26.45111874135164;93;80;0;0.5;0.3;2
100;4816;96.32;99;86;0.974836474303115;0.9746682304098734;1.027070707070707;14.98467383096529;90;96;1;0.5;0.3;2
100;4860;97.2;99;89;0.9828028306726704;0.9827244570131394;1.018181818181818;67.47068434638595;97;74;2;0.5;0.3;2
100;4785;95.7;99;85;0.9685406987093046;0.9684183379951993;1.0333333333333334;14.486823751406464;89;98;3;0.5;0.3;2
100;4725;94.5;99;83;0.9583180672631957;0.9579597893923685;1.0454545454545454;22.361694674201182;92;77;4;0.5;0.3;2
100;4816;96.32;99;87;0.9745089616796769;0.9743993732590529;1.027070707070707;23.201466196352833;93;86;5;0.5;0.3;2
100;4822;96.44;99;86;0.9758643072598429;0.9757015066628753;1.0258585858585858;22.578881593023038;93;86;6;0.5;0.3;2
100;4799;95.98;99;87;0.971178268010056;0.9710318347381294;1.0305050505050506;30.57014604868788;94;80;7;0.5;0.3;2
100;4775;95.5;99;86;0.9667105805826425;0.9665349755984197;1.0353535353535352;30.994214475150372;94;74;8;0.5;0.3;2
100;4830;96.6;99;84;0.9772520065235814;0.9771342518867271;1.0242424242424242;23.10408253878164;93;90;9;0.5;0.3;2
100;4761;95.22;99;80;0.9648387333450019;0.964630482675746;1.038181818181818;31.0985814236303;94;73;0;0.5;0.31;2
100;4819;96.38;99;86;0.9753945396950355;0.9752294933759866;1.0264646464646465;16.99114333509972;91;94;1;0.5;0.31;2
100;4863;97.26;99;89;0.9833382080859705;0.983266153136689;1.0175757575757576;15.898938307376078;91;99;2;0.5;0.31;2
100;4789;95.78;99;85;0.9692697413369359;0.9691566265060241;1.0325252525252526;18.633417392450045;91;93;3;0.5;0.31;2
100;4729;94.58;99;84;0.9590847901306101;0.9587246680091372;1.0446464646464646;21.998067517636123;92;77;4;0.5;0.31;2
100;4822;96.44;99;87;0.975563875998546;0.9754641981794617;1.0258585858585858;28.1319854590071;94;83;5;0.5;0.31;2
100;4824;96.48;99;86;0.9762555813146483;0.976090190992179;1.0254545454545454;22.4129304538624;93;86;6;0.5;0.31;2
100;4801;96.02;99;87;0.97157027918391;0.9714236914021442;1.0301010101010102;24.939679859870257;93;86;7;0.5;0.31;2
100;4782;95.64;99;86;0.9680306571403673;0.9678585458220965;1.033939393939394;30.41344441822697;94;75;8;0.5;0.31;2
100;4832;96.64;99;84;0.9776308690533362;0.9775161386562434;1.0238383838383838;19.716151299622265;92;95;9;0.5;0.31;2
100;4764;95.28;99;80;0.9653791215121228;0.9651718182889072;1.0375757575757576;30.72017867112726;94;73;0;0.5;0.32;2
100;4824;96.48;99;87;0.9762852029415515;0.9761384757860401;1.0254545454545454;16.93319183286134;91;95;1;0.5;0.32;2
100;4867;97.34;99;89;0.9840843738972648;0.9840179047213045;1.0167676767676768;26.152439257164996;94;92;2;0.5;0.32;2
100;4791;95.82;99;85;0.9696681179404543;0.9695561164809456;1.0321212121212122;14.253976891129915;89;98;3;0.5;0.32;2
100;4733;94.66;99;84;0.9598423975855431;0.959477803967123;1.0438383838383838;21.705995264209353;92;77;4;0.5;0.32;2
100;4826;96.52;99;88;0.9763046813212942;0.976206318828392;1.025050505050505;27.681838638337037;94;83;5;0.5;0.32;2
100;4824;96.48;99;86;0.9762555813146483;0.976090190992179;1.0254545454545454;22.4129304538624;93;86;6;0.5;0.32;2
100;4803;96.06;99;87;0.9719117056176247;0.9717705233677577;1.0296969696969698;24.80229719842381;93;86;7;0.5;0.32;2
100;4787;95.74;99;86;0.9689842973454103;0.968814625412116;1.032929292929293;29.714285374486824;94;75;8;0.5;0.32;2
100;4836;96.72;99;84;0.9783628059634237;0.9782518605494449;1.023030303030303;46.5810709956056;96;74;9;0.5;0.32;2
100;4766;95.32;99;81;0.9657089523571942;0.9655063670644879;1.0371717171717172;30.470209613985105;94;73;0;0.5;0.33;2
100;4825;96.5;99;87;0.976434635069515;0.9762952620875952;1.0252525252525253;17.07145067637125;91;96;1;0.5;0.33;2
100;4871;97.42;99;90;0.9848251410103979;0.9847629424545707;1.015959595959596;18.100592138368768;92;98;2;0.5;0.33;2
100;4793;95.86;99;85;0.970035597671572;0.9699237218131008;1.0317171717171718;14.19785086413912;89;98;3;0.5;0.33;2
100;4734;94.68;99;84;0.9600649053157622;0.9596978350244041;1.0436363636363637;21.59118521712107;92;77;4;0.5;0.33;2
100;4831;96.62;99;89;0.9772169028947314;0.9771240204274537;1.024040404040404;27.56344300788177;94;84;5;0.5;0.33;2
100;4824;96.48;99;86;0.9762555813146483;0.976090190992179;1.0254545454545454;22.4129304538624;93;86;6;0.5;0.33;2
100;4806;96.12;99;87;0.9725014515432862;0.9723606230660303;1.029090909090909;37.51920639629162;95;74;7;0.5;0.33;2
100;4790;95.8;99;86;0.969561577948457;0.9693944213117243;1.0323232323232323;37.594402565612484;95;70;8;0.5;0.33;2
100;4838;96.76;99;84;0.9787614848559939;0.9786493445995782;1.0226262626262625;46.0180341360007;96;74;9;0.5;0.33;2
100;4767;95.34;99;81;0.9659091460312723;0.9657073089516621;1.0369696969696969;30.74945508276621;94;74;0;0.5;0.34;2
100;4826;96.52;99;87;0.9765925894641204;0.9764563106796117;1.025050505050505;17.043029472346756;91;96;1;0.5;0.34;2
100;4873;97.46;99;90;0.9852243784742442;0.9851624097369294;1.0155555555555555;17.978064411551298;92;98;2;0.5;0.34;2
100;4795;95.9;99;85;0.9704528402634088;0.9703397364556512;1.0313131313131314;18.25702866969641;91;93;3;0.5;0.34;2
100;4738;94.76;99;84;0.9608230557155281;0.9604477762825941;1.0428282828282829;21.3688510833739;92;77;4;0.5;0.34;2
100;4833;96.66;99;89;0.9775945750657621;0.9775014264225322;1.0236363636363637;27.706415570001504;94;85;5;0.5;0.34;2
100;4825;96.5;99;86;0.976404856978621;0.9762469999804877;1.0252525252525253;22.4129304538624;93;86;6;0.5;0.34;2
100;4811;96.22;99;88;0.9733719377771642;0.9732495300239459;1.0280808080808082;24.403479342417246;93;87;7;0.5;0.34;2
100;4793;95.86;99;86;0.970167243240756;0.9699995386572289;1.0317171717171718;37.3298793618597;95;71;8;0.5;0.34;2
100;4839;96.78;99;84;0.9789499557927066;0.9788391269199677;1.0224242424242425;23.167759009598452;93;93;9;0.5;0.34;2
100;4770;95.4;99;82;0.9664507295812017;0.9662505071735964;1.0363636363636364;30.77918393093924;94;75;0;0.5;0.35;2
100;4828;96.56;99;87;0.9769578271191872;0.976826218290874;1.0246464646464646;16.929969941522316;91;96;1;0.5;0.35;2
100;4874;97.48;99;90;0.9854209993952672;0.9853597571862167;1.0153535353535355;17.917314348827766;92;98;2;0.5;0.35;2
100;4797;95.94;99;85;0.9707972049797544;0.9706882900113395;1.030909090909091;15.731317716383373;90;95;3;0.5;0.35;2
100;4740;94.8;99;84;0.9611948195514863;0.9608218126477263;1.0424242424242425;21.20037024559533;92;77;4;0.5;0.35;2
100;4837;96.74;99;89;0.9783663253464465;0.9782762080460886;1.0228282828282829;34.922667396472505;95;81;5;0.5;0.35;2
100;4826;96.52;99;86;0.9765665693281984;0.9764124569273779;1.025050505050505;22.356059396312883;93;86;6;0.5;0.35;2
100;4816;96.32;99;88;0.9742919163564089;0.9741789453065488;1.027070707070707;24.016340474040046;93;87;7;0.5;0.35;2
100;4795;95.9;99;86;0.9705720895213551;0.9704021089924117;1.0313131313131314;36.956304067925586;95;71;8;0.5;0.35;2
100;4841;96.82;99;84;0.9793416808170073;0.9792312861869313;1.022020202020202;33.92525697376487;95;81;9;0.5;0.35;2
100;4773;95.46;99;82;0.9669906807740933;0.966796875;1.0357575757575757;25.386799360101566;93;82;0;0.5;0.36;2
100;4832;96.64;99;87;0.9777564707610505;0.9776254434377696;1.0238383838383838;16.712591676673576;91;96;1;0.5;0.36;2
100;4876;97.52;99;90;0.9857955973642507;0.9857368582010941;1.014949494949495;15.335699754799316;91;99;2;0.5;0.36;2
100;4798;95.96;99;86;0.9709409188353056;0.9708356628407933;1.0307070707070707;18.12106031546625;91;93;3;0.5;0.36;2
100;4743;94.86;99;84;0.9617356293621451;0.9613725630862493;1.0418181818181818;21.236158234740756;92;78;4;0.5;0.36;2
100;4837;96.74;99;89;0.9783663253464465;0.9782762080460886;1.0228282828282829;34.922667396472505;95;81;5;0.5;0.36;2
100;4827;96.54;99;86;0.976747683563393;0.9765953160303888;1.024848484848485;22.30124379219132;93;86;6;0.5;0.36;2
100;4817;96.34;99;88;0.9744702780127455;0.9743590859251267;1.026868686868687;20.65826030854417;92;93;7;0.5;0.36;2
100;4797;95.94;99;87;0.970943728183251;0.9707728546801595;1.030909090909091;36.58847582021808;95;71;8;0.5;0.36;2
100;4843;96.86;99;84;0.9797466168921399;0.979635847107438;1.0216161616161616;26.604962423134143;94;86;9;0.5;0.36;2
100;4774;95.48;99;82;0.9671645777355274;0.9669696989819974;1.0355555555555556;25.311872774843305;93;82;0;0.5;0.37;2
100;4832;96.64;99;87;0.9777564707610505;0.9776254434377696;1.0238383838383838;16.712591676673576;91;96;1;0.5;0.37;2
100;4877;97.54;99;90;0.9859874798208339;0.9859294562206112;1.0147474747474747;15.292552732126854;91;99;2;0.5;0.37;2
100;4799;95.98;99;86;0.9711204666602228;0.9710184947763598;1.0305050505050506;21.135655041061028;92;90;3;0.5;0.37;2
100;4747;94.94;99;84;0.9624511519174013;0.962098694694623;1.041010101010101;20.96478202032291;92;78;4;0.5;0.37;2
100;4837;96.74;99;89;0.9783663253464465;0.9782762080460886;1.0228282828282829;34.922667396472505;95;81;5;0.5;0.37;2
100;4827;96.54;99;86;0.976747683563393;0.9765953160303888;1.024848484848485;22.30124379219132;93;86;6;0.5;0.37;2
100;4819;96.38;99;88;0.9748233067351593;0.9747145276255524;1.0264646464646465;20.572951847271344;92;93;7;0.5;0.37;2
100;4801;96.02;99;88;0.9716746779650707;0.971512529231955;1.0301010101010102;36.84427382074759;95;73;8;0.5;0.37;2
100;4843;96.86;99;84;0.9797466168921399;0.979635847107438;1.0216161616161616;26.604962423134143;94;86;9;0.5;0.37;2
100;4777;95.54;99;82;0.9677016732602969;0.9675142929152241;1.0349494949494948;25.087414331463666;93;82;0;0.5;0.38;2
100;4833;96.66;99;87;0.9779303911793877;0.9777986187343873;1.0236363636363637;16.686525888481512;91;96;1;0.5;0.38;2
100;4878;97.56;99;91;0.9861660724076644;0.986109077482318;1.0145454545454546;15.415792868993194;91;100;2;0.5;0.38;2
100;4802;96.04;99;88;0.9716774028257182;0.9715705373755061;1.0298989898989899;17.925865260244386;91;93;3;0.5;0.38;2
100;4747;94.94;99;84;0.9624511519174013;0.962098694694623;1.041010101010101;20.96478202032291;92;78;4;0.5;0.38;2
100;4838;96.76;99;89;0.9785608994133568;0.9784705971163282;1.0226262626262625;34.77904576625905;95;81;5;0.5;0.38;2
100;4828;96.56;99;87;0.9769164399848127;0.9767648835753928;1.0246464646464646;22.247813413123893;93;86;6;0.5;0.38;2
100;4820;96.4;99;88;0.9749911889578846;0.9748854329861737;1.0262626262626262;20.7389822269192;92;94;7;0.5;0.38;2
100;4802;96.04;99;88;0.9718706042598891;0.9717081690856043;1.0298989898989899;36.66281041225595;95;73;8;0.5;0.38;2
100;4846;96.92;99;84;0.9802908777508095;0.9801849945077741;1.021010101010101;26.291167315429576;94;86;9;0.5;0.38;2
100;4779;95.58;99;82;0.9681281571372808;0.9679394573961909;1.0345454545454544;24.797633279757683;93;82;0;0.5;0.39;2
100;4834;96.68;99;87;0.9781239159417354;0.977993493954043;1.0234343434343434;16.633023062475196;91;96;1;0.5;0.39;2
100;4879;97.58;99;91;0.9863500202030104;0.9862928269612584;1.0143434343434343;15.37211519154349;91;100;2;0.5;0.39;2
100;4808;96.16;99;88;0.9727795024546023;0.9726750063868952;1.0286868686868686;21.07107891942781;92;92;3;0.5;0.39;2
100;4747;94.94;99;84;0.9624511519174013;0.962098694694623;1.041010101010101;20.96478202032291;92;78;4;0.5;0.39;2
100;4840;96.8;99;89;0.9789278963966171;0.9788414748470435;1.0222222222222221;34.90152304921883;95;82;5;0.5;0.39;2
100;4829;96.58;99;87;0.9771008254517219;0.9769518321864806;1.0244444444444445;22.43998801881762;93;87;6;0.5;0.39;2
100;4826;96.52;99;88;0.9761689935473724;0.9760659454515109;1.025050505050505;20.231205693113182;92;94;7;0.5;0.39;2
100;4805;96.1;99;88;0.9724410958934075;0.9722808206451049;1.0292929292929294;36.13463394883692;95;73;8;0.5;0.39;2
100;4848;96.96;99;85;0.98061447487546;0.9805142083897158;1.0206060606060605;26.137119808259616;94;86;9;0.5;0.39;2
100;4782;95.64;99;83;0.9686539955579317;0.9684638075087644;1.033939393939394;21.119854172877194;92;88;0;0.5;0.4;2
100;4835;96.7;99;87;0.9782949943441369;0.9781663820149027;1.0232323232323233;16.60695617735853;91;96;1;0.5;0.4;2
100;4880;97.6;99;91;0.9865458322658001;0.9864892371889471;1.0141414141414142;15.329427493199562;91;100;2;0.5;0.4;2
100;4809;96.18;99;88;0.9729499880077697;0.9728474985430631;1.0284848484848486;20.976846073533906;92;92;3;0.5;0.4;2
100;4749;94.98;99;85;0.9627901019182358;0.9624426374688029;1.0406060606060605;20.859418636166648;92;78;4;0.5;0.4;2
100;4844;96.88;99;89;0.9797335151034493;0.9796466345946969;1.0214141414141413;34.46204507076715;95;83;5;0.5;0.4;2
100;4830;96.6;99;87;0.977310295728903;0.9771605125253688;1.0242424242424242;26.613409513815757;94;82;6;0.5;0.4;2
100;4826;96.52;99;88;0.9761689935473724;0.9760659454515109;1.025050505050505;20.231205693113182;92;94;7;0.5;0.4;2
100;4807;96.14;99;88;0.9728003020939822;0.9726440914164394;1.028888888888889;20.554674495426994;92;90;8;0.5;0.4;2
100;4848;96.96;99;85;0.98061447487546;0.9805142083897158;1.0206060606060605;26.137119808259616;94;86;9;0.5;0.4;2
100;4787;95.74;99;84;0.9695178983566793;0.969333406726482;1.032929292929293;21.110706436698173;92;89;0;0.5;0.41;2
100;4839;96.78;99;87;0.9790074067173457;0.9788826972202163;1.0224242424242425;14.491671038942213;90;98;1;0.5;0.41;2
100;4881;97.62;99;91;0.9867218734765203;0.9866684187769705;1.013939393939394;15.286097032006928;91;100;2;0.5;0.41;2
100;4810;96.2;99;88;0.9731299692687182;0.9730286970997449;1.0282828282828282;20.88447723531148;92;92;3;0.5;0.41;2
100;4753;95.06;99;85;0.9635206985471982;0.9631788700476674;1.0397979797979797;24.269799049263632;93;74;4;0.5;0.41;2
100;4845;96.9;99;89;0.9799306524474822;0.9798442510306917;1.0212121212121212;34.325643168507995;95;83;5;0.5;0.41;2
100;4832;96.64;99;87;0.9777074882359451;0.9775598619866657;1.0238383838383838;26.677241016600377;94;83;6;0.5;0.41;2
100;4827;96.54;99;88;0.9763698991093497;0.9762665152900495;1.024848484848485;20.149565070075315;92;94;7;0.5;0.41;2
100;4810;96.2;99;88;0.9733500759258591;0.9732011571235967;1.0282828282828282;20.593586917581693;92;91;8;0.5;0.41;2
100;4849;96.98;99;86;0.9807696969931904;0.980672117350006;1.0204040404040404;22.60280594073871;93;94;9;0.5;0.41;2
100;4789;95.78;99;84;0.9698853153147869;0.9697017030142098;1.0325252525252526;20.96888615257908;92;89;0;0.5;0.42;2
100;4840;96.8;99;87;0.9791801835702401;0.9790592387802729;1.0222222222222221;14.452056839287534;90;98;1;0.5;0.42;2
100;4884;97.68;99;91;0.987296810479964;0.9872434560792573;1.0133333333333334;15.159576954586564;91;100;2;0.5;0.42;2
100;4815;96.3;99;88;0.974138178232986;0.9740339479024237;1.0272727272727273;20.44552063645456;92;92;3;0.5;0.42;2
100;4754;95.08;99;85;0.9637074512514177;0.9633636850562399;1.0395959595959596;20.547658224404945;92;78;4;0.5;0.42;2
100;4849;96.98;99;89;0.9806665783182063;0.9805854010460952;1.0204040404040404;33.64913936597546;95;83;5;0.5;0.42;2
100;4834;96.68;99;87;0.9780896478234975;0.9779410811721555;1.0234343434343434;26.432569876487754;94;83;6;0.5;0.42;2
100;4830;96.6;99;88;0.9769339549448905;0.9768365836557688;1.0242424242424242;19.90586877716448;92;94;7;0.5;0.42;2
100;4813;96.26;99;88;0.9739207903295045;0.97377452101895;1.0276767676767677;20.329659461441505;92;91;8;0.5;0.42;2
