n_vertices;n_edges;degree_mean;degree_max;degree_min;avg_local_clustering;global_clustering;avg_shortest_path_length;powerlaw_alpha;powerlaw_k_min;powerlaw_n_tail;seed;beta;gamma;dim
100;4300;86.0;99;70;0.9028081258417019;0.8944624250397502;1.1313131313131313;6.064769300308336;70;100;7;0.25;1.0;2
100;4269;85.38;99;65;0.8955574620547673;0.8879116316675043;1.1375757575757577;6.383878380397334;71;96;8;0.25;1.0;2
100;4369;87.38;99;69;0.9104000832366441;0.9041772767439307;1.1173737373737374;6.509423576940294;73;96;9;0.25;1.0;2
100;4327;86.54;96;66;0.8878258024609642;0.8877216708123032;1.125858585858586;45.9337381044735;90;49;0;0.45;0.0;2
100;4420;88.4;97;66;0.9062124173239721;0.9059859163982178;1.107070707070707;46.88523227075898;91;58;1;0.45;0.0;2
100;4516;90.32;97;69;0.9236569010838762;0.9234607754956198;1.0876767676767676;61.416420929237866;93;59;2;0.45;0.0;2
100;4388;87.76;97;64;0.8987959007018174;0.8986218776916451;1.1135353535353536;33.178846662893555;89;65;3;0.45;0.0;2
100;4251;85.02;96;64;0.8735508043860223;0.8731184529950419;1.1412121212121211;23.745972539364228;86;59;4;0.45;0.0;2
100;4450;89.0;98;68;0.9105267763492855;0.9104483294246642;1.101010101010101;39.479552283485106;92;46;5;0.45;0.0;2
100;4441;88.82;99;66;0.9098809675970737;0.9094494206841736;1.102828282828283;44.669575152643866;92;49;6;0.45;0.0;2
100;4431;88.62;96;74;0.9027038042681519;0.902690279288338;1.1048484848484847;52.647761619500045;91;52;7;0.45;0.0;2
100;4413;88.26;97;58;0.9016614137058387;0.901643493825598;1.1084848484848484;51.44562784341152;91;48;8;0.45;0.0;2
100;4438;88.76;97;65;0.9082259989294813;0.9082052629833098;1.1034343434343434;38.37752960077504;91;56;9;0.45;0.0;2
100;4482;89.64;99;72;0.9151980815220387;0.9146931538137886;1.0945454545454545;39.90343252349587;93;39;0;0.45;0.1;2
100;4585;91.7;99;74;0.9344448834183231;0.9339296702349513;1.0737373737373737;38.662959046908774;93;62;1;0.45;0.1;2
100;4641;92.82;99;73;0.9441435848638176;0.9437831012591631;1.0624242424242425;68.29126121996333;95;56;2;0.45;0.1;2
100;4546;90.92;99;71;0.9266264457587087;0.9261923956539635;1.0816161616161617;36.469198374113205;92;63;3;0.45;0.1;2
100;4411;88.22;99;71;0.9022433406914112;0.9016005707461575;1.1088888888888888;38.345943228310354;92;35;4;0.45;0.1;2
100;4583;91.66;99;73;0.9335211568699591;0.9332946663534961;1.074141414141414;50.16946023302107;94;51;5;0.45;0.1;2
100;4580;91.6;99;72;0.9337033653575006;0.933108273469329;1.0747474747474748;64.67940649233014;95;43;6;0.45;0.1;2
100;4572;91.44;99;77;0.9296247960843651;0.929352895663555;1.0763636363636364;32.526039853326374;92;60;7;0.45;0.1;2
100;4566;91.32;99;69;0.9292356426539429;0.9289337894248608;1.0775757575757576;43.30456274986754;93;54;8;0.45;0.1;2
100;4592;91.84;99;71;0.9347403747969928;0.9343844180903754;1.0723232323232323;44.44406048716782;94;50;9;0.45;0.1;2
100;4586;91.72;99;76;0.9344662099674582;0.9337662741793792;1.0735353535353536;17.697270264920384;89;74;0;0.45;0.2;2
100;4684;93.68;99;79;0.9520907818683765;0.9515219712714288;1.0537373737373736;59.31942514204872;96;51;1;0.45;0.2;2
100;4738;94.76;99;80;0.9611358849485745;0.9608352686974139;1.0428282828282829;44.88605249703955;95;71;2;0.45;0.2;2
100;4632;92.64;99;73;0.9420126751599883;0.9415623444558184;1.0642424242424242;26.759017090862766;92;69;3;0.45;0.2;2
100;4523;90.46;99;76;0.9227798654232992;0.9219846291612954;1.0862626262626263;22.253634125592825;90;63;4;0.45;0.2;2
100;4686;93.72;99;79;0.9515409864462232;0.9512336200188676;1.0533333333333332;23.578080678933198;92;74;5;0.45;0.2;2
100;4684;93.68;99;81;0.9519133952427662;0.951365714850039;1.0537373737373736;15.404157665792788;89;84;6;0.45;0.2;2
100;4666;93.32;99;81;0.9472431191546425;0.9468693777655316;1.0573737373737373;22.227683912965816;91;77;7;0.45;0.2;2
100;4631;92.62;99;75;0.9410707348181471;0.9407209167357853;1.0644444444444445;42.81375034126964;94;55;8;0.45;0.2;2
100;4682;93.64;99;75;0.9510773019359045;0.9506687694550069;1.054141414141414;55.57459346698679;96;46;9;0.45;0.2;2
100;4654;93.08;99;77;0.9466565532128977;0.9460479589202615;1.0597979797979797;16.548593061505507;89;83;0;0.45;0.3;2
100;4745;94.9;99;82;0.9627550672712237;0.9623002765616777;1.0414141414141413;24.50306506305515;93;76;1;0.45;0.3;2
100;4792;95.84;99;83;0.9708263449622498;0.9705719520714973;1.031919191919192;50.676067708717056;96;70;2;0.45;0.3;2
100;4685;93.7;99;77;0.9514295382402984;0.9510745145224214;1.0535353535353535;34.78586326886092;94;62;3;0.45;0.3;2
100;4604;92.08;99;78;0.937593757896045;0.9367939925072635;1.06989898989899;17.290419535463382;89;76;4;0.45;0.3;2
100;4751;95.02;99;83;0.9631257845069338;0.9628588538128776;1.0402020202020201;39.43194938206936;95;66;5;0.45;0.3;2
100;4727;94.54;99;82;0.9595588144347988;0.9590635490741075;1.045050505050505;12.849890762044083;88;88;6;0.45;0.3;2
100;4716;94.32;99;84;0.9564064517715313;0.9560648868289896;1.0472727272727274;20.312877556143974;91;82;7;0.45;0.3;2
100;4682;93.64;99;78;0.950286242058196;0.9498958175219749;1.054141414141414;28.16689925565781;93;65;8;0.45;0.3;2
100;4741;94.82;99;78;0.9614665786384097;0.9611574030449473;1.0422222222222222;50.10744822427227;96;54;9;0.45;0.3;2
100;4695;93.9;99;77;0.9538902723560736;0.9533954392181517;1.0515151515151515;19.472757565655048;91;77;0;0.45;0.4;2
100;4770;95.4;99;82;0.9672272558834595;0.9668258105699923;1.0363636363636364;17.384435524089156;91;85;1;0.45;0.4;2
100;4836;96.72;99;88;0.9788418050089198;0.9786532468989806;1.023030303030303;11.645247841980176;88;100;2;0.45;0.4;2
100;4726;94.52;99;80;0.9587384346191596;0.958400870495704;1.0452525252525253;40.439740905327746;95;62;3;0.45;0.4;2
100;4652;93.04;99;79;0.946794963361242;0.945984942808271;1.0602020202020201;17.57802527201232;90;75;4;0.45;0.4;2
100;4788;95.76;99;85;0.9699224422123494;0.969682965153896;1.0327272727272727;17.252321011658506;91;88;5;0.45;0.4;2
100;4766;95.32;99;85;0.9663298464394507;0.9659309916070874;1.0371717171717172;13.708174823667548;89;89;6;0.45;0.4;2
100;4748;94.96;99;85;0.9622672358277912;0.9619424392819902;1.0408080808080808;18.963907132363534;91;84;7;0.45;0.4;2
100;4725;94.5;99;80;0.9583197753883215;0.9579391754533381;1.0454545454545454;17.45344719829876;90;87;8;0.45;0.4;2
100;4781;95.62;99;82;0.9686374672440529;0.9683773529937563;1.0341414141414143;16.09239044374724;90;94;9;0.45;0.4;2
100;4727;94.54;99;79;0.9594752643554019;0.9590635490741075;1.045050505050505;16.956006871226467;90;87;0;0.45;0.5;2
100;4790;95.8;99;83;0.9706548997852965;0.970325763621853;1.0323232323232323;14.037060852445025;89;97;1;0.45;0.5;2
100;4852;97.04;99;89;0.9816950356108625;0.9815433435536782;1.0197979797979797;12.621680151212276;89;100;2;0.45;0.5;2
100;4756;95.12;99;84;0.9639166443701933;0.9636446753710125;1.0391919191919192;50.07240142208548;96;59;3;0.45;0.5;2
100;4687;93.74;99;81;0.9527656055069498;0.9520514326082369;1.0531313131313131;12.748189550532695;87;90;4;0.45;0.5;2
100;4811;96.22;99;86;0.9740860833337508;0.9738814023811964;1.0280808080808082;22.471326921382605;93;84;5;0.45;0.5;2
100;4782;95.64;99;86;0.9691385027859185;0.9687864663412223;1.033939393939394;13.675757200402028;89;92;6;0.45;0.5;2
100;4767;95.34;99;86;0.9656797698992255;0.9654092169561443;1.0369696969696969;21.22685574376296;92;82;7;0.45;0.5;2
100;4761;95.22;99;84;0.9647012854441452;0.964401841890319;1.038181818181818;16.587497018729405;90;91;8;0.45;0.5;2
100;4801;96.02;99;84;0.9721602927592988;0.9719432823469917;1.0301010101010102;17.823075555997654;91;93;9;0.45;0.5;2
100;4756;95.12;99;84;0.9645025946747222;0.9641619811568936;1.0391919191919192;16.628488943365717;90;92;0;0.45;0.6;2
100;4808;96.16;99;84;0.9738928594845463;0.9736087982312744;1.0286868686868686;15.140806342323279;90;95;1;0.45;0.6;2
100;4870;97.4;99;90;0.984962313548149;0.9848482590824235;1.0161616161616163;13.709951092299505;90;100;2;0.45;0.6;2
100;4776;95.52;99;86;0.9674719081992109;0.9672318608498703;1.0351515151515152;15.915942725086841;90;91;3;0.45;0.6;2
100;4706;94.12;99;82;0.9560679392214884;0.955410925392834;1.0492929292929294;14.879652706239959;89;84;4;0.45;0.6;2
100;4830;96.6;99;88;0.9774656219489343;0.9773005577503061;1.0242424242424242;22.06601194450568;93;87;5;0.45;0.6;2
100;4801;96.02;99;86;0.9725977984019996;0.9722762134902291;1.0301010101010102;12.418609617594104;88;99;6;0.45;0.6;2
100;4789;95.78;99;88;0.9695723766398726;0.9693577133804212;1.0325252525252526;18.00382088946142;91;89;7;0.45;0.6;2
100;4789;95.78;99;86;0.969818622194349;0.9695700289756863;1.0325252525252526;14.076939829779638;89;96;8;0.45;0.6;2
100;4819;96.38;99;86;0.975356825904145;0.9751810889460222;1.0264646464646465;15.257662247310284;90;98;9;0.45;0.6;2
100;4776;95.52;99;84;0.9680537922600781;0.9677353016619935;1.0351515151515152;16.073549879658856;90;93;0;0.45;0.7;2
100;4825;96.5;99;87;0.9767868700825915;0.9765673942118646;1.0252525252525253;14.893027195863569;90;97;1;0.45;0.7;2
100;4878;97.56;99;90;0.9863497797597133;0.9862629143246358;1.0145454545454546;13.441034520267818;90;100;2;0.45;0.7;2
100;4806;96.12;99;86;0.9727981012197756;0.9726331797295437;1.029090909090909;17.590052310812958;91;93;3;0.45;0.7;2
100;4724;94.48;99;82;0.9589830151428713;0.9584209634607782;1.0456565656565657;12.61424384901271;87;96;4;0.45;0.7;2
100;4847;96.94;99;88;0.9806024213638601;0.980469001791953;1.0208080808080808;25.85681549275028;94;86;5;0.45;0.7;2
100;4808;96.16;99;87;0.9738456939260091;0.9735422828020472;1.0286868686868686;12.238986261861829;88;99;6;0.45;0.7;2
100;4807;96.14;99;89;0.9728120897433554;0.9726440914164394;1.028888888888889;18.21135858545198;91;95;7;0.45;0.7;2
100;4806;96.12;99;88;0.9729802184700715;0.9727549011682401;1.029090909090909;13.946803976077522;89;99;8;0.45;0.7;2
100;4830;96.6;99;87;0.9774553630819797;0.9772918054918522;1.0242424242424242;14.81496412713813;90;98;9;0.45;0.7;2
100;4794;95.88;99;85;0.9711802843172016;0.9709161553743318;1.0315151515151515;17.413181518358275;91;90;0;0.45;0.8;2
100;4835;96.7;99;87;0.9785398604063879;0.9783585859676243;1.0232323232323233;17.061320509827304;91;98;1;0.45;0.8;2
100;4883;97.66;99;90;0.987279160453888;0.9872011248779723;1.0135353535353535;13.280996265764772;90;100;2;0.45;0.8;2
100;4831;96.62;99;87;0.97747293657252;0.9773319087826147;1.024040404040404;17.132196984330342;91;97;3;0.45;0.8;2
100;4739;94.78;99;83;0.9617176186598004;0.9611934267241379;1.0426262626262626;14.44882387513308;89;88;4;0.45;0.8;2
100;4856;97.12;99;89;0.9822952758918744;0.982171528393254;1.018989898989899;18.279181629532843;92;95;5;0.45;0.8;2
100;4826;96.52;99;88;0.9770408394990499;0.9767983047248427;1.025050505050505;14.897525520535622;90;97;6;0.45;0.8;2
100;4817;96.34;99;90;0.9745897455651931;0.9744516258155183;1.026868686868687;20.855354736784378;92;93;7;0.45;0.8;2
100;4822;96.44;99;89;0.9759414813912116;0.9757498404594767;1.0258585858585858;15.075765975678172;90;97;8;0.45;0.8;2
100;4837;96.74;99;87;0.9786980765400127;0.9785553558753795;1.0228282828282829;16.747374001679034;91;97;9;0.45;0.8;2
100;4802;96.04;99;86;0.9726500520222224;0.9723983563729931;1.0298989898989899;12.259021353692393;88;98;0;0.45;0.9;2
100;4841;96.82;99;88;0.9795944535668673;0.9794272717874496;1.022020202020202;14.6009107324532;90;99;1;0.45;0.9;2
100;4889;97.78;99;90;0.9883984125131207;0.9883305060935291;1.0123232323232323;14.799451100891183;91;99;2;0.45;0.9;2
100;4837;96.74;99;88;0.9785598925500557;0.9784267655682635;1.0228282828282829;17.2108520690986;91;99;3;0.45;0.9;2
100;4746;94.92;99;83;0.9629618693721895;0.9624557334921182;1.0412121212121213;13.01810752247913;88;92;4;0.45;0.9;2
100;4865;97.3;99;89;0.9839379114398915;0.9838315753548841;1.0171717171717172;21.526993644705986;93;95;5;0.45;0.9;2
100;4836;96.72;99;89;0.978752910989908;0.9785529152540178;1.023030303030303;14.50411420174894;90;97;6;0.45;0.9;2
100;4828;96.56;99;90;0.9766662436602987;0.9765458006587966;1.0246464646464646;20.45430534921391;92;95;7;0.45;0.9;2
100;4832;96.64;99;89;0.9778104776001871;0.977638559217609;1.0238383838383838;13.215250966256473;89;100;8;0.45;0.9;2
100;4849;96.98;99;87;0.9809760458599687;0.9808455276174773;1.0204040404040404;18.938763563792023;92;96;9;0.45;0.9;2
100;4813;96.26;99;86;0.9747901719187483;0.9745491374803973;1.0276767676767677;11.967332051891761;88;98;0;0.45;1.0;2
100;4849;96.98;99;89;0.9810890374537413;0.9809323443856467;1.0204040404040404;16.424753013738417;91;98;1;0.45;1.0;2
100;4892;97.84;99;91;0.9889126590271844;0.9888549647313016;1.0117171717171718;14.837157390915582;91;100;2;0.45;1.0;2
100;4844;96.88;99;90;0.9798010781048189;0.9796836475199979;1.0214141414141413;19.284670401839787;92;95;3;0.45;1.0;2
100;4760;95.2;99;83;0.9654569678750669;0.9649994324593207;1.0383838383838384;12.864365396841091;88;94;4;0.45;1.0;2
100;4875;97.5;99;89;0.9858323058643869;0.9857409622301203;1.0151515151515151;17.572628118536553;92;97;5;0.45;1.0;2
100;4844;96.88;99;89;0.9801769747632634;0.9799986662909336;1.0214141414141413;16.097566155996162;91;95;6;0.45;1.0;2
100;4838;96.76;99;90;0.9785631842668749;0.9784531566449042;1.0226262626262625;19.927797142322966;92;96;7;0.45;1.0;2
100;4844;96.88;99;89;0.9799581862823146;0.9798204927414012;1.0214141414141413;14.495716457683248;90;99;8;0.45;1.0;2
100;4859;97.18;99;87;0.98278139108283;0.9826758925058589;1.0183838383838384;22.04436616060695;93;95;9;0.45;1.0;2
100;4840;96.8;99;83;0.9787815939040813;0.9787456438483704;1.0222222222222221;39.81390085951203;95;88;0;0.65;0.0;2
100;4853;97.06;99;90;0.9809928663130744;0.9809735765559472;1.0195959595959596;37.27700082132776;95;89;1;0.65;0.0;2
100;4875;97.5;99;89;0.985362011566207;0.985351487799281;1.0151515151515151;83.30192434331913;97;85;2;0.65;0.0;2
100;4841;96.82;99;89;0.9785854031179759;0.9785607474219029;1.022020202020202;58.28095789440144;96;82;3;0.65;0.0;2
100;4818;96.36;99;87;0.9740749011762821;0.9740412286368708;1.0266666666666666;67.74482867606328;96;77;4;0.65;0.0;2
100;4839;96.78;99;86;0.9783673429960544;0.9783466519464725;1.0224242424242425;59.41118909562993;96;83;5;0.65;0.0;2
100;4874;97.48;99;90;0.9851422576369268;0.9851156502496667;1.0153535353535355;78.89709134512157;97;82;6;0.65;0.0;2
100;4860;97.2;99;89;0.9823733390799348;0.9823535574022487;1.018181818181818;53.84884482553163;96;87;7;0.65;0.0;2
100;4856;97.12;99;90;0.9813522927913483;0.9813417972012696;1.018989898989899;59.93440196120107;96;88;8;0.65;0.0;2
100;4873;97.46;99;86;0.9850779935648051;0.9850467289719627;1.0155555555555555;86.75152537310763;97;85;9;0.65;0.0;2
100;4883;97.66;99;89;0.9869313833737333;0.9869069806845138;1.0135353535353535;33.46215116383288;95;95;0;0.65;0.1;2
100;4904;98.08;99;94;0.9909069632071723;0.990894008442363;1.0092929292929294;65.53877552867395;97;87;1;0.65;0.1;2
100;4911;98.22;99;93;0.9923079747337604;0.9922978338442981;1.0078787878787878;62.36307837356237;97;89;2;0.65;0.1;2
100;4884;97.68;99;91;0.987038202791037;0.9870176062600036;1.0133333333333334;33.6998201955434;95;95;3;0.65;0.1;2
100;4862;97.24;99;90;0.9828244095317248;0.9827870165657342;1.0177777777777777;49.63930931550755;96;84;4;0.65;0.1;2
100;4889;97.78;99;92;0.9879952221433739;0.9879777218099761;1.0123232323232323;72.09180453059615;97;85;5;0.65;0.1;2
100;4904;98.08;99;93;0.9909906428228759;0.9909741720199332;1.0092929292929294;64.35727219110296;97;88;6;0.65;0.1;2
100;4895;97.9;99;93;0.9891125129745078;0.9890984741657867;1.011111111111111;73.1830656945875;97;87;7;0.65;0.1;2
100;4903;98.06;99;93;0.9906773300810979;0.9906674790427968;1.0094949494949494;70.36559381337595;97;90;8;0.65;0.1;2
100;4906;98.12;99;90;0.991434292082587;0.9914139315884226;1.008888888888889;65.56365635184466;97;91;9;0.65;0.1;2
100;4904;98.08;99;90;0.9910322331279967;0.9910121420081562;1.0092929292929294;66.03281747657827;97;89;0;0.65;0.2;2
100;4918;98.36;99;94;0.9936520932325387;0.9936434218604476;1.0064646464646465;40.357777377091566;96;97;1;0.65;0.2;2
100;4925;98.5;99;94;0.995032441785927;0.9950273930670864;1.005050505050505;39.26323562270323;96;99;2;0.65;0.2;2
100;4901;98.02;99;93;0.9903755925247595;0.9903575243269611;1.0098989898989899;24.34706158528955;94;98;3;0.65;0.2;2
100;4878;97.56;99;92;0.9858826113621737;0.9858569051580699;1.0145454545454546;71.70851302688078;97;78;4;0.65;0.2;2
100;4911;98.22;99;94;0.9923104922396514;0.9922978338442981;1.0078787878787878;40.204924773036836;96;93;5;0.65;0.2;2
100;4913;98.26;99;93;0.9927273814598288;0.9927142618011383;1.0074747474747474;39.786207785433305;96;94;6;0.65;0.2;2
100;4909;98.18;99;94;0.9918560682744615;0.9918470515249577;1.0082828282828282;66.99959616752086;97;91;7;0.65;0.2;2
100;4924;98.48;99;95;0.9948095416650744;0.9948045022092323;1.0052525252525253;61.64476145078262;97;96;8;0.65;0.2;2
100;4916;98.32;99;91;0.9933620738014252;0.9933460115776055;1.006868686868687;60.01169209270189;97;91;9;0.65;0.2;2
100;4912;98.24;99;92;0.992564175181278;0.992548154412288;1.0076767676767677;61.784836959484004;97;90;0;0.65;0.3;2
100;4924;98.48;99;95;0.9948455801291454;0.9948379194190472;1.0052525252525253;39.18411239348613;96;98;1;0.65;0.3;2
100;4930;98.6;99;95;0.9960135760753999;0.9960099750623441;1.004040404040404;37.94795612351751;96;99;2;0.65;0.3;2
100;4917;98.34;99;95;0.9934806232770067;0.9934696230932177;1.0066666666666666;29.997537980431485;95;100;3;0.65;0.3;2
100;4896;97.92;99;92;0.9893755625290441;0.9893560539023588;1.010909090909091;64.71880036763827;97;82;4;0.65;0.3;2
100;4922;98.44;99;95;0.9944620751065275;0.9944543358337469;1.0056565656565657;39.25472467699945;96;97;5;0.65;0.3;2
100;4918;98.36;99;93;0.9937041040793574;0.9936936974561795;1.0064646464646465;39.47653474182135;96;96;6;0.65;0.3;2
100;4915;98.3;99;94;0.9930504210875699;0.9930418929062015;1.007070707070707;41.36397425911676;96;97;7;0.65;0.3;2
100;4926;98.52;99;95;0.9951912198122912;0.9951875041630587;1.0048484848484849;60.872843856413155;97;96;8;0.65;0.3;2
100;4924;98.48;99;92;0.9949304608937724;0.9949172808285666;1.0052525252525253;38.057034289632526;96;97;9;0.65;0.3;2
100;4918;98.36;99;94;0.9936970040977553;0.9936853183651991;1.0064646464646465;39.638661634598144;96;96;0;0.65;0.4;2
100;4930;98.6;99;96;0.9960235269998763;0.9960183041633244;1.004040404040404;38.47045380967358;96;100;1;0.65;0.4;2
100;4932;98.64;99;96;0.9964068648324517;0.9964035648728788;1.0036363636363637;37.90029000086035;96;100;2;0.65;0.4;2
100;4922;98.44;99;95;0.9944493773639885;0.9944417920529719;1.0056565656565657;29.155755641589362;95;100;3;0.65;0.4;2
100;4904;98.08;99;93;0.9909344173984961;0.990919323947448;1.0092929292929294;61.92270415463464;97;84;4;0.65;0.4;2
100;4930;98.6;99;95;0.9960269145580141;0.996022468687851;1.004040404040404;27.91217126456443;95;100;5;0.65;0.4;2
100;4922;98.44;99;94;0.994458190748849;0.994450154590923;1.0056565656565657;28.793105557561173;95;99;6;0.65;0.4;2
100;4922;98.44;99;95;0.9944311808395417;0.9944250667678521;1.0056565656565657;39.79800658964946;96;98;7;0.65;0.4;2
100;4931;98.62;99;95;0.9961930617484327;0.9961901992147739;1.0038383838383838;58.22086325873586;97;97;8;0.65;0.4;2
100;4931;98.62;99;93;0.9962783199651863;0.99626928453768;1.0038383838383838;27.35579483394825;95;99;9;0.65;0.4;2
100;4924;98.48;99;94;0.9948593884891145;0.9948504505855738;1.0052525252525253;39.032125404305134;96;98;0;0.65;0.5;2
100;4933;98.66;99;96;0.9965991422440836;0.9965959637262574;1.0034343434343433;37.62159346676608;96;100;1;0.65;0.5;2
100;4935;98.7;99;96;0.9970039524688673;0.9970010701575371;1.003030303030303;37.083616191594494;96;100;2;0.65;0.5;2
100;4928;98.56;99;95;0.9956208175469541;0.9956157500228779;1.0044444444444445;28.21029643865349;95;100;3;0.65;0.5;2
100;4907;98.14;99;94;0.9915058631262299;0.991492414279152;1.0086868686868686;60.601624517505705;97;84;4;0.65;0.5;2
100;4933;98.66;99;95;0.9966248003645772;0.9966209133911874;1.0034343434343433;27.475171668944913;95;100;5;0.65;0.5;2
100;4925;98.5;99;95;0.9950377456246158;0.9950315680754303;1.005050505050505;28.67535197468725;95;100;6;0.65;0.5;2
100;4925;98.5;99;95;0.9950331386207028;0.9950273930670864;1.005050505050505;38.87823112504995;96;98;7;0.65;0.5;2
100;4935;98.7;99;96;0.9969732267641922;0.9969719909159728;1.003030303030303;57.69596516105587;97;99;8;0.65;0.5;2
100;4933;98.66;99;94;0.9966432721309338;0.9966375461559058;1.0034343434343433;27.140189182621533;95;99;9;0.65;0.5;2
100;4927;98.54;99;95;0.9954238289101248;0.9954183988115302;1.0046464646464646;38.81652142234364;96;99;0;0.65;0.6;2
100;4936;98.72;99;97;0.9971908119699;0.997188844938677;1.0028282828282828;57.95449293147329;97;100;1;0.65;0.6;2
100;4936;98.72;99;96;0.9971951813248043;0.9971929970043432;1.0028282828282828;36.81713013670441;96;100;2;0.65;0.6;2
100;4929;98.58;99;95;0.9958132809572986;0.9958087753765553;1.0042424242424242;28.058482948398307;95;100;3;0.65;0.6;2
100;4913;98.26;99;94;0.9926658155313325;0.9926554594418149;1.0074747474747474;61.26044813513593;97;88;4;0.65;0.6;2
100;4936;98.72;99;95;0.9972212128718106;0.9972179090368202;1.0028282828282828;27.052137297174262;95;100;5;0.65;0.6;2
100;4932;98.64;99;95;0.9964201387768137;0.9964160459809257;1.0036363636363637;37.39494238372592;96;99;6;0.65;0.6;2
100;4925;98.5;99;95;0.9950331386207028;0.9950273930670864;1.005050505050505;38.87823112504995;96;98;7;0.65;0.6;2
100;4938;98.76;99;96;0.9975859380426566;0.9975846861645603;1.0024242424242424;55.78481033749627;97;99;8;0.65;0.6;2
100;4937;98.74;99;95;0.9974394708747627;0.9974345690780612;1.0026262626262625;26.9171934209871;95;100;9;0.65;0.6;2
100;4929;98.58;99;95;0.9958265393170607;0.9958212753218242;1.0042424242424242;38.235947161471984;96;99;0;0.65;0.7;2
100;4938;98.76;99;97;0.9975903894828788;0.9975888340645546;1.0024242424242424;56.66052277415333;97;100;1;0.65;0.7;2
100;4937;98.74;99;96;0.9973906028236107;0.9973889203185518;1.0026262626262625;36.55589500185693;96;100;2;0.65;0.7;2
100;4932;98.64;99;95;0.9964161267387737;0.9964118856288544;1.0036363636363637;27.61751082880425;95;100;3;0.65;0.7;2
100;4917;98.34;99;94;0.9934664641767603;0.9934570477748322;1.0066666666666666;40.116500391300775;96;96;4;0.65;0.7;2
100;4936;98.72;99;95;0.9972212128718106;0.9972179090368202;1.0028282828282828;27.052137297174262;95;100;5;0.65;0.7;2
100;4934;98.68;99;96;0.9968169176399734;0.9968131457736835;1.0032323232323233;37.35550214504552;96;100;6;0.65;0.7;2
100;4931;98.62;99;95;0.9962107535491842;0.9962068492752298;1.0038383838383838;37.667184412352135;96;99;7;0.65;0.7;2
100;4939;98.78;99;96;0.9977898351056829;0.9977885863724741;1.0022222222222221;36.047250265590975;96;100;8;0.65;0.7;2
100;4941;98.82;99;96;0.9982195119526631;0.9982165984615575;1.0018181818181817;35.56168347894446;96;100;9;0.65;0.7;2
100;4931;98.62;99;95;0.9962194810678523;0.9962151742016967;1.0038383838383838;37.67007152501844;96;99;0;0.65;0.8;2
100;4939;98.78;99;97;0.9977899192322975;0.9977885863724741;1.0022222222222221;56.03533868254103;97;100;1;0.65;0.8;2
100;4939;98.78;99;97;0.9977900068962291;0.9977885863724741;1.0022222222222221;56.03533868254103;97;100;2;0.65;0.8;2
100;4932;98.64;99;95;0.9964161267387737;0.9964118856288544;1.0036363636363637;27.61751082880425;95;100;3;0.65;0.8;2
100;4918;98.36;99;94;0.9936651267483589;0.9936559909956001;1.0064646464646465;39.79222919497289;96;96;4;0.65;0.8;2
100;4936;98.72;99;95;0.9972212128718106;0.9972179090368202;1.0028282828282828;27.052137297174262;95;100;5;0.65;0.8;2
100;4935;98.7;99;96;0.9970125960486294;0.9970093783571906;1.003030303030303;37.08635606792677;96;100;6;0.65;0.8;2
100;4933;98.66;99;96;0.9965943451255455;0.9965918053883516;1.0034343434343433;37.62022594903062;96;100;7;0.65;0.8;2
100;4939;98.78;99;96;0.9977898351056829;0.9977885863724741;1.0022222222222221;36.047250265590975;96;100;8;0.65;0.8;2
100;4941;98.82;99;96;0.9982195119526631;0.9982165984615575;1.0018181818181817;35.56168347894446;96;100;9;0.65;0.8;2
100;4934;98.68;99;95;0.9968297518275594;0.996825614181413;1.0032323232323233;27.333624640007343;95;100;0;0.65;0.9;2
100;4940;98.8;99;97;0.9979893639742679;0.9979881774377826;1.002020202020202;55.42404284676381;97;100;1;0.65;0.9;2
100;4940;98.8;99;97;0.9979937338884316;0.9979923211458258;1.002020202020202;55.42712728921739;97;100;2;0.65;0.9;2
100;4933;98.66;99;95;0.9966121634400247;0.9966084386364014;1.0034343434343433;37.121109233894515;96;99;3;0.65;0.9;2
100;4921;98.42;99;95;0.9942382869641615;0.9942309376916242;1.0058585858585858;40.1173266119188;96;98;4;0.65;0.9;2
100;4937;98.74;99;95;0.9974211852082138;0.9974179697699382;1.0026262626262625;26.914352054073206;95;100;5;0.65;0.9;2
100;4937;98.74;99;96;0.9974079008327693;0.9974055201082553;1.0026262626262625;36.56121603654688;96;100;6;0.65;0.9;2
100;4933;98.66;99;96;0.9965943451255455;0.9965918053883516;1.0034343434343433;37.62022594903062;96;100;7;0.65;0.9;2
100;4940;98.8;99;96;0.997993562153811;0.9979923211458258;1.002020202020202;35.799607417678395;96;100;8;0.65;0.9;2
100;4941;98.82;99;96;0.9982195119526631;0.9982165984615575;1.0018181818181817;35.56168347894446;96;100;9;0.65;0.9;2
100;4938;98.76;99;96;0.9976033242750069;0.9976012776614321;1.0024242424242424;36.30366030684875;96;100;0;0.65;1.0;2
100;4941;98.82;99;97;0.9981929196233326;0.9981917490793231;1.0018181818181817;54.82919461185615;97;100;1;0.65;1.0;2
100;4941;98.82;99;97;0.9981972908657376;0.9981958906858719;1.0018181818181817;54.8322119957459;97;100;2;0.65;1.0;2
100;4935;98.7;99;95;0.9970083268303342;0.9970052242659793;1.003030303030303;27.189238004005126;95;100;3;0.65;1.0;2
100;4923;98.46;99;95;0.994629577966146;0.9946232189412743;1.0054545454545454;40.038639161907135;96;99;4;0.65;1.0;2
