n_vertices;n_edges;indegree_mean;indegree_max;outdegree_mean;outdegree_max;total_degree_mean;total_degree_max;avg_local_clustering;vertices_degree_ge_2;global_clustering;avg_shortest_path_length;seed;beta;gamma;dim
200;151;0.755;14;0.755;5;1.51;14;0.5754364682936112;70;0.4;3.115052732502397;3;0.45;0.35;2
200;150;0.75;8;0.75;5;1.5;8;0.5975609756097561;82;0.4675324675324675;3.0043541364296082;4;0.45;0.35;2
200;186;0.93;15;0.93;3;1.86;16;0.6281580070415022;103;0.31605351170568563;3.738793103448276;5;0.45;0.35;2
200;124;0.62;14;0.62;4;1.24;14;0.5365417320774464;56;0.3191489361702128;3.295751633986928;6;0.45;0.35;2
200;116;0.58;6;0.58;4;1.16;7;0.4708894878706199;53;0.3939393939393939;2.3333333333333335;7;0.45;0.35;2
200;130;0.65;7;0.65;4;1.3;7;0.4881652661064426;68;0.37320574162679426;2.684931506849315;8;0.45;0.35;2
200;151;0.755;7;0.755;3;1.51;7;0.6243328100470958;91;0.4697508896797153;2.5444444444444443;9;0.45;0.35;2
200;139;0.695;7;0.695;3;1.39;9;0.684878306878307;75;0.47639484978540775;2.4098765432098768;0;0.45;0.45;2
200;139;0.695;12;0.695;4;1.39;12;0.5482535729111071;73;0.2903225806451613;2.60844250363901;1;0.45;0.45;2
200;168;0.84;17;0.84;3;1.68;17;0.5922233893557423;80;0.2982456140350877;2.6947261663286004;2;0.45;0.45;2
200;167;0.835;14;0.835;5;1.67;14;0.6209284049284048;75;0.41020408163265304;3.0303292894280762;3;0.45;0.45;2
200;174;0.87;16;0.87;5;1.74;16;0.6401177675371225;93;0.375;2.7677725118483414;4;0.45;0.45;2
200;216;1.08;21;1.08;4;2.16;22;0.6735086117439059;111;0.3054662379421222;3.2257824143070044;5;0.45;0.45;2
200;159;0.795;23;0.795;4;1.59;23;0.5842416765287521;73;0.22784810126582278;3.444101773323053;6;0.45;0.45;2
200;125;0.625;7;0.625;4;1.25;8;0.4813492063492063;60;0.4017857142857143;2.277227722772277;7;0.45;0.45;2
200;149;0.745;8;0.745;5;1.49;8;0.5809523809523809;75;0.416403785488959;2.5256849315068495;8;0.45;0.45;2
200;176;0.88;9;0.88;4;1.76;9;0.5830347320446331;101;0.4125;3.3326315789473684;9;0.45;0.45;2
200;155;0.775;14;0.775;5;1.55;14;0.6749068595222442;78;0.4309859154929577;2.598070739549839;0;0.45;0.55;2
200;164;0.82;20;0.82;4;1.64;20;0.5719976411617278;85;0.2551867219917012;2.666346153846154;1;0.45;0.55;2
200;195;0.975;24;0.975;3;1.95;24;0.6379622552954929;98;0.2610340479192938;2.697080291970803;2;0.45;0.55;2
200;208;1.04;24;1.04;5;2.08;24;0.6612810183934947;92;0.3170731707317073;3.7551459293394776;3;0.45;0.55;2
200;203;1.015;20;1.015;5;2.03;20;0.6695304943318846;106;0.3474114441416894;2.637379002233805;4;0.45;0.55;2
200;265;1.325;29;1.325;5;2.65;30;0.7460291194268434;124;0.2756052141527002;2.937966417910448;5;0.45;0.55;2
200;201;1.005;41;1.005;4;2.01;41;0.6215372414194009;89;0.14822546972860126;3.420148194860476;6;0.45;0.55;2
200;144;0.72;9;0.72;4;1.44;10;0.5278458049886622;70;0.3667711598746082;2.628440366972477;7;0.45;0.55;2
200;168;0.84;10;0.84;5;1.68;10;0.600392044367948;83;0.4421768707482993;2.860774818401937;8;0.45;0.55;2
200;204;1.02;15;1.02;4;2.04;15;0.63384779471736;115;0.357487922705314;4.283290488431876;9;0.45;0.55;2
200;180;0.9;20;0.9;5;1.8;20;0.6233713654766285;93;0.3441780821917808;3.121184919210054;0;0.45;0.65;2
200;194;0.97;37;0.97;4;1.94;37;0.6128931008931009;100;0.16395014381591563;2.5832466181061395;1;0.45;0.65;2
200;227;1.135;29;1.135;4;2.27;29;0.6914560994011579;110;0.24577702702702703;2.9788491446345255;2;0.45;0.65;2
200;244;1.22;35;1.22;6;2.44;35;0.7004738781615049;110;0.25364963503649635;3.363767419509851;3;0.45;0.65;2
200;239;1.195;32;1.195;6;2.39;32;0.7101005647766289;119;0.2676923076923077;2.689484536082474;4;0.45;0.65;2
200;350;1.75;48;1.75;5;3.5;49;0.7536646627981056;143;0.2081151832460733;3.3454046639231825;5;0.45;0.65;2
200;279;1.395;81;1.395;5;2.79;81;0.710183463054143;117;0.10029365258640163;2.9363636363636365;6;0.45;0.65;2
200;162;0.81;11;0.81;4;1.62;12;0.5366814619979177;79;0.3525;2.8422247446083997;7;0.45;0.65;2
200;197;0.985;18;0.985;7;1.97;18;0.5801478407740267;93;0.38016528925619836;3.304089709762533;8;0.45;0.65;2
200;229;1.145;16;1.145;4;2.29;16;0.6452329846079846;120;0.3479289940828402;3.4528650646950094;9;0.45;0.65;2
200;208;1.04;28;1.04;5;2.08;28;0.5944757447138399;105;0.28586723768736616;3.5101063829787233;0;0.45;0.75;2
200;243;1.215;63;1.215;4;2.43;63;0.6718147261887011;118;0.11829652996845426;3.1427402193485023;1;0.45;0.75;2
200;286;1.43;54;1.43;4;2.86;54;0.7381705814987806;131;0.1683093252463988;3.458929682638457;2;0.45;0.75;2
200;317;1.585;54;1.585;6;3.17;54;0.705804025449844;131;0.19253208868144692;4.0320120421475165;3;0.45;0.75;2
200;291;1.455;43;1.455;6;2.91;43;0.7517382797367742;137;0.22965244170699517;4.812627047710152;4;0.45;0.75;2
200;476;2.38;85;2.38;6;4.76;85;0.793939669613636;171;0.1430314120158585;2.808079683935229;5;0.45;0.75;2
200;400;2.0;146;2.0;6;4.0;146;0.8533345906971407;158;0.06986899563318777;2.3374097036573573;6;0.45;0.75;2
200;194;0.97;15;0.97;4;1.94;15;0.6121764682204243;91;0.3297709923664122;3.61895456765999;7;0.45;0.75;2
200;227;1.135;22;1.135;7;2.27;22;0.6187487654365059;107;0.3783251231527094;3.3976293103448274;8;0.45;0.75;2
200;283;1.415;22;1.415;4;2.83;22;0.6987700011914961;133;0.3157894736842105;3.5283993115318415;9;0.45;0.75;2
200;258;1.29;44;1.29;5;2.58;44;0.634686031517018;120;0.23039742212674544;3.211426726920594;0;0.45;0.85;2
200;311;1.555;101;1.555;5;3.11;101;0.7195328824990647;138;0.08864774624373957;3.246602234974328;1;0.45;0.85;2
200;386;1.93;105;1.93;5;3.86;105;0.7787497996416404;155;0.10981308411214953;2.955409878626598;2;0.45;0.85;2
200;420;2.1;88;2.1;7;4.2;88;0.7423484076910528;158;0.1454282711508145;3.6869696617459025;3;0.45;0.85;2
200;378;1.89;59;1.89;6;3.78;59;0.7695714413979691;151;0.1889103803997421;3.856090100111235;4;0.45;0.85;2
200;676;3.38;160;3.38;9;6.76;160;0.8691671851626086;197;0.10619175660245313;2.1307035175879396;5;0.45;0.85;2
200;535;2.675;198;2.675;7;5.35;198;0.8755423800816512;181;0.06837016574585636;1.9801507537688443;6;0.45;0.85;2
200;230;1.15;17;1.15;6;2.3;18;0.6483304581487973;102;0.32701421800947866;3.386407025582283;7;0.45;0.85;2
200;264;1.32;23;1.32;7;2.64;23;0.6675649970132981;119;0.36173285198555954;3.2783825816485224;8;0.45;0.85;2
200;343;1.715;38;1.715;6;3.43;38;0.7051513344931598;143;0.2652582159624413;4.949185228039727;9;0.45;0.85;2
200;337;1.685;77;1.685;6;3.37;77;0.718782617329387;137;0.15714285714285714;3.258991766575184;0;0.45;0.95;2
200;416;2.08;168;2.08;6;4.16;168;0.8330798852568145;169;0.06278979907264297;2.1799342491487614;1;0.45;0.95;2
200;520;2.6;157;2.6;6;5.2;157;0.7871752082236841;182;0.09203691254659903;2.3780545235728114;2;0.45;0.95;2
200;565;2.825;153;2.825;7;5.65;153;0.7970830683967589;177;0.09965774109120193;2.456304520222046;3;0.45;0.95;2
200;510;2.55;101;2.55;7;5.1;101;0.7773013354692522;173;0.1350387735092254;2.764365936102933;4;0.45;0.95;2
200;868;4.34;199;4.34;9;8.68;199;0.877655853726445;200;0.1020430200414651;1.9563819095477386;5;0.45;0.95;2
200;655;3.275;199;3.275;7;6.55;199;0.8663378931841536;193;0.08599361532322426;1.9670854271356784;6;0.45;0.95;2
200;272;1.36;25;1.36;7;2.72;25;0.6724840976224823;116;0.3075045759609518;4.674096848578017;7;0.45;0.95;2
200;312;1.56;29;1.56;7;3.12;29;0.6838905827603446;134;0.30053428317008013;5.762138570649209;8;0.45;0.95;2
200;441;2.205;60;2.205;7;4.41;60;0.7166258930133856;159;0.21602262016965126;4.044885656247953;9;0.45;0.95;2
200;134;0.67;6;0.67;3;1.34;7;0.6080026455026455;72;0.48128342245989303;2.1029411764705883;0;0.65;0.05;2
200;107;0.535;4;0.535;4;1.07;4;0.5480225988700564;59;0.4766355140186916;1.6458333333333333;1;0.65;0.05;2
200;141;0.705;5;0.705;4;1.41;6;0.47657657657657654;74;0.42290748898678415;2.5042372881355934;2;0.65;0.05;2
200;145;0.725;7;0.725;5;1.45;8;0.47173038229376263;71;0.4928571428571429;3.507712082262211;3;0.65;0.05;2
200;142;0.71;5;0.71;4;1.42;6;0.62375;80;0.5793991416309013;2.609254498714653;4;0.65;0.05;2
200;168;0.84;7;0.84;4;1.68;7;0.5750122729504173;97;0.4260869565217391;3.485294117647059;5;0.65;0.05;2
200;122;0.61;6;0.61;4;1.22;8;0.4358490566037736;53;0.4880382775119617;3.1172962226640157;6;0.65;0.05;2
200;129;0.645;5;0.645;4;1.29;7;0.4583882783882784;65;0.42857142857142855;2.3316195372750643;7;0.65;0.05;2
200;141;0.705;5;0.705;5;1.41;8;0.5062271062271062;78;0.45454545454545453;2.935114503816794;8;0.65;0.05;2
200;154;0.77;6;0.77;4;1.54;6;0.557347670250896;93;0.4398496240601504;3.470137825421133;9;0.65;0.05;2
200;147;0.735;7;0.735;3;1.47;8;0.5936701509872241;82;0.47639484978540775;2.5759637188208617;0;0.65;0.15;2
200;127;0.635;5;0.635;4;1.27;5;0.48826291079812195;71;0.40384615384615385;2.0573248407643314;1;0.65;0.15;2
200;157;0.785;8;0.785;4;1.57;8;0.5395760743321719;82;0.4155405405405405;2.5397350993377485;2;0.65;0.15;2
200;164;0.82;11;0.82;5;1.64;11;0.48771762148385517;77;0.4213075060532688;3.5391373801916934;3;0.65;0.15;2
200;160;0.8;6;0.8;4;1.6;7;0.5700602079912425;87;0.5121951219512195;3.0968188105117567;4;0.65;0.15;2
200;197;0.985;11;0.985;4;1.97;12;0.5599805393383375;109;0.4;3.703030303030303;5;0.65;0.15;2
200;135;0.675;7;0.675;4;1.35;8;0.4412320483749056;63;0.45627376425855515;3.7751295336787565;6;0.65;0.15;2
200;141;0.705;7;0.705;4;1.41;8;0.5279342723004695;71;0.45555555555555555;2.384782608695652;7;0.65;0.15;2
200;156;0.78;6;0.78;5;1.56;8;0.49122203098106704;83;0.416403785488959;3.3105263157894735;8;0.65;0.15;2
200;168;0.84;6;0.84;4;1.68;7;0.527047619047619;100;0.4078549848942598;5.485801995395242;9;0.65;0.15;2
200;162;0.81;7;0.81;4;1.62;8;0.6175762439807384;89;0.47474747474747475;2.859375;0;0.65;0.25;2
200;151;0.755;8;0.755;4;1.51;8;0.5384593837535013;85;0.38823529411764707;2.2219959266802443;1;0.65;0.25;2
200;172;0.86;12;0.86;4;1.72;12;0.5312460741872506;85;0.36428571428571427;3.523775727466288;2;0.65;0.25;2
200;181;0.905;13;0.905;5;1.81;13;0.5910142066768572;83;0.4326923076923077;3.2081727062451812;3;0.65;0.25;2
200;180;0.9;9;0.9;5;1.8;9;0.5900540357987166;94;0.5045454545454545;3.521531100478469;4;0.65;0.25;2
200;224;1.12;15;1.12;4;2.24;16;0.6557251390584724;117;0.3891891891891892;3.447141094199918;5;0.65;0.25;2
200;160;0.8;13;0.8;4;1.6;13;0.5211933251933253;75;0.37411764705882355;3.7434849259070004;6;0.65;0.25;2
200;154;0.77;7;0.77;4;1.54;8;0.628902953586498;79;0.4658385093167702;2.3448275862068964;7;0.65;0.25;2
200;178;0.89;7;0.89;5;1.78;10;0.5497602513227513;96;0.4503464203233256;5.109493302271404;8;0.65;0.25;2
200;187;0.935;8;0.935;4;1.87;8;0.5451308451308451;111;0.42042755344418054;5.43223647518126;9;0.65;0.25;2
200;178;0.89;7;0.89;4;1.78;9;0.6117596859532344;93;0.4699738903394256;2.86002886002886;0;0.65;0.35;2
200;171;0.855;11;0.855;4;1.71;11;0.5620552685068815;93;0.3557951482479784;2.629255989911728;1;0.65;0.35;2
200;200;1.0;16;1.0;4;2.0;16;0.5408771068564883;97;0.32061068702290074;4.771420011983223;2;0.65;0.35;2
200;206;1.03;14;1.03;5;2.06;14;0.5561721783371267;97;0.41033434650455924;4.359921542987904;3;0.65;0.35;2
200;212;1.06;16;1.06;6;2.12;16;0.6080908289241622;108;0.44011976047904194;3.093140339836375;4;0.65;0.35;2
200;267;1.335;21;1.335;4;2.67;22;0.7053368187368189;125;0.3792822185970636;3.060027758501041;5;0.65;0.35;2
200;187;0.935;17;0.935;4;1.87;17;0.5723277656050766;91;0.3209302325581395;3.9277794426131254;6;0.65;0.35;2
200;167;0.835;9;0.835;4;1.67;10;0.6030065359477125;85;0.42077922077922075;3.0390995260663507;7;0.65;0.35;2
200;193;0.965;10;0.965;6;1.93;11;0.547012695497544;99;0.44505494505494503;4.954622802041974;8;0.65;0.35;2
200;215;1.075;9;1.075;4;2.15;9;0.6138790502426866;121;0.4134453781512605;3.8661025385764063;9;0.65;0.35;2
200;201;1.005;14;1.005;5;2.01;14;0.5829626683995616;103;0.44869565217391305;3.1627906976744184;0;0.65;0.45;2
200;194;0.97;18;0.97;4;1.94;18;0.5889804810813214;105;0.3314917127071823;2.7050960735171263;1;0.65;0.45;2
200;235;1.175;24;1.175;4;2.35;24;0.6241273059687382;111;0.3171677982541222;4.62427890644595;2;0.65;0.45;2
200;245;1.225;23;1.225;5;2.45;23;0.581348814229249;112;0.3344594594594595;4.064402120557628;3;0.65;0.45;2
200;248;1.24;21;1.24;6;2.48;21;0.6434543851210519;126;0.38769230769230767;3.313031643416128;4;0.65;0.45;2
200;302;1.51;27;1.51;5;3.02;28;0.6952796074207558;132;0.3418160786581839;2.943258971871969;5;0.65;0.45;2
200;233;1.165;35;1.165;4;2.33;35;0.6080024792443093;108;0.22571219868517164;3.7586573511543135;6;0.65;0.45;2
200;185;0.925;11;0.925;4;1.85;12;0.6355357325054295;99;0.4077079107505071;3.165680473372781;7;0.65;0.45;2
200;219;1.095;15;1.095;7;2.19;15;0.5814148992033608;104;0.44331210191082804;5.2844656336909015;8;0.65;0.45;2
200;243;1.215;15;1.215;6;2.43;15;0.6328800973332224;128;0.3642611683848797;3.5742694805194803;9;0.65;0.45;2
200;220;1.1;19;1.1;5;2.2;19;0.577347866821551;111;0.398406374501992;4.3102885138813285;0;0.65;0.55;2
200;230;1.15;29;1.15;4;2.3;29;0.6323585732149892;122;0.2866043613707165;3.3376460767946576;1;0.65;0.55;2
200;261;1.305;29;1.305;4;2.61;29;0.6509685207663515;121;0.29088277858176553;4.146114980199372;2;0.65;0.55;2
200;285;1.425;31;1.425;6;2.85;31;0.5894884158917688;127;0.3011911514463982;4.119659492451012;3;0.65;0.55;2
200;294;1.47;31;1.47;6;2.94;31;0.7053076793503806;139;0.34355444305381727;2.9845580404685834;4;0.65;0.55;2
200;375;1.875;42;1.875;6;3.75;42;0.7134012425148023;149;0.26012058570198104;3.4347558833860203;5;0.65;0.55;2
200;295;1.475;62;1.475;5;2.95;62;0.6618099134364016;126;0.15839694656488548;3.2536561183177723;6;0.65;0.55;2
200;201;1.005;13;1.005;5;2.01;14;0.6413429427715142;105;0.411371237458194;4.428998505231689;7;0.65;0.55;2
200;245;1.225;21;1.225;7;2.45;21;0.578926049795615;115;0.4220532319391635;5.781625244345155;8;0.65;0.55;2
200;282;1.41;15;1.41;6;2.82;15;0.6604356019797197;136;0.3780487804878049;3.681954436450839;9;0.65;0.55;2
200;250;1.25;25;1.25;5;2.5;25;0.6122961335772902;118;0.35892857142857143;4.175137362637362;0;0.65;0.65;2
200;285;1.425;54;1.425;5;2.85;54;0.7027567437350806;135;0.19869281045751633;3.4673221515326778;1;0.65;0.65;2
200;329;1.645;45;1.645;5;3.29;45;0.6790330615311355;141;0.23746701846965698;3.971067482712026;2;0.65;0.65;2
200;370;1.85;55;1.85;6;3.7;55;0.7032332640428592;145;0.23336825563122054;3.7476606604284277;3;0.65;0.65;2
200;354;1.77;43;1.77;6;3.54;43;0.7513603515391812;154;0.30502793296089387;4.276410998552822;4;0.65;0.65;2
200;496;2.48;72;2.48;7;4.96;73;0.7661046090055182;171;0.18991097922848665;3.01226826608506;5;0.65;0.65;2
200;415;2.075;112;2.075;5;4.15;112;0.7572840583742214;159;0.1111734980348119;2.652974668835696;6;0.65;0.65;2
200;238;1.19;15;1.19;6;2.38;16;0.6744797109021248;116;0.39473684210526316;4.019051042415528;7;0.65;0.65;2
200;277;1.385;23;1.385;7;2.77;23;0.6438868600958608;126;0.4097881665449233;5.589583797017583;8;0.65;0.65;2
200;335;1.675;23;1.675;7;3.35;23;0.6889329387114684;149;0.3399168399168399;3.3740272373540856;9;0.65;0.65;2
200;300;1.5;41;1.5;5;3.0;41;0.6237227025709411;135;0.28700906344410876;4.707796072207895;0;0.65;0.75;2
200;348;1.74;84;1.74;5;3.48;84;0.7469857719431808;156;0.14282691493863733;3.1793369190013645;1;0.65;0.75;2
200;435;2.175;90;2.175;5;4.35;90;0.7102387187581549;167;0.16282894736842105;3.0862864077669903;2;0.65;0.75;2
200;460;2.3;80;2.3;7;4.6;80;0.738499121786717;169;0.18786529362649595;3.386703085953391;3;0.65;0.75;2
200;440;2.2;55;2.2;6;4.4;55;0.7565382003527952;168;0.2496439471007121;3.428875463407936;4;0.65;0.75;2
200;695;3.475;130;3.475;9;6.95;130;0.8341541618008994;198;0.14769098794262023;2.326430130450231;5;0.65;0.75;2
200;563;2.815;181;2.815;8;5.63;181;0.8471365477159762;183;0.09044520387622303;2.1023805898177756;6;0.65;0.75;2
200;275;1.375;17;1.375;7;2.75;18;0.6831226384831698;124;0.37281976744186046;3.8400833829660512;7;0.65;0.75;2
200;319;1.595;24;1.595;7;3.19;24;0.6640053827010349;135;0.3949489521762493;5.055545165513372;8;0.65;0.75;2
200;387;1.935;32;1.935;7;3.87;32;0.7012261266724477;156;0.3193481276005548;4.530454545454545;9;0.65;0.75;2
200;378;1.89;73;1.89;7;3.78;73;0.7080050885000532;151;0.19889502762430938;4.5245098039215685;0;0.65;0.85;2
200;452;2.26;150;2.26;7;4.52;150;0.8163497820355481;176;0.09071472205253513;2.239347234814143;1;0.65;0.85;2
200;574;2.87;140;2.87;6;5.74;140;0.7682537433058302;186;0.1312870074184986;2.574894675397188;2;0.65;0.85;2
200;606;3.03;129;3.03;8;6.06;129;0.7770831271785714;185;0.14346712211784798;2.5453055614294775;3;0.65;0.85;2
200;566;2.83;90;2.83;8;5.66;90;0.8072312314250724;180;0.19157303370786516;2.6782793588485445;4;0.65;0.85;2
200;910;4.55;189;4.55;10;9.1;189;0.861120585037453;200;0.12506113323552015;1.9722110552763819;5;0.65;0.85;2
200;700;3.5;199;3.5;8;7.0;199;0.8575238380955913;193;0.10229094309377505;1.964824120603015;6;0.65;0.85;2
200;336;1.68;25;1.68;9;3.36;25;0.7089117684285419;137;0.35080645161290325;4.295896975142258;7;0.65;0.85;2
200;378;1.89;29;1.89;7;3.78;29;0.7156227289100853;150;0.34912891986062716;5.063649635036496;8;0.65;0.85;2
200;484;2.42;54;2.42;8;4.84;54;0.7486860556834852;171;0.26696508504923905;4.035392;9;0.65;0.85;2
200;476;2.38;111;2.38;7;4.76;111;0.7518549113023087;163;0.1531051444968231;3.0914503612523414;0;0.65;0.95;2
200;542;2.71;195;2.71;7;5.42;195;0.8235383135520878;189;0.07796842827728209;2.021758793969849;1;0.65;0.95;2
200;732;3.66;193;3.66;7;7.32;193;0.8032325380133264;199;0.1147139462621093;2.000753768844221;2;0.65;0.95;2
200;778;3.89;184;3.89;9;7.78;184;0.8162388480620043;195;0.11966344655655968;2.089497487437186;3;0.65;0.95;2
200;750;3.75;153;3.75;8;7.5;153;0.8315765476727611;195;0.14270715554837668;2.1495355565707324;4;0.65;0.95;2
200;1084;5.42;199;5.42;11;10.84;199;0.850457796441412;200;0.13225938663863002;1.9455276381909548;5;0.65;0.95;2
200;866;4.33;199;4.33;10;8.66;199;0.8441167897807879;200;0.10832604223320486;1.9564824120603015;6;0.65;0.95;2
200;401;2.005;38;2.005;9;4.01;38;0.7096502819371756;150;0.3039003250270856;4.359198998748435;7;0.65;0.95;2
200;449;2.245;45;2.245;8;4.49;45;0.7484707783995325;161;0.31425996846136517;4.213061083828724;8;0.65;0.95;2
200;603;3.015;85;3.015;9;6.03;85;0.7363035205174491;182;0.21902328780583669;3.431161297006112;9;0.65;0.95;2
200;166;0.83;7;0.83;3;1.66;8;0.6261111111111112;90;0.48355263157894735;2.34375;0;0.85;0.05;2
200;162;0.81;6;0.81;4;1.62;6;0.5639175257731959;97;0.4846153846153846;2.607476635514019;1;0.85;0.05;2
200;179;0.895;9;0.895;4;1.79;9;0.48233486943164366;93;0.40253164556962023;3.527510917030568;2;0.85;0.05;2
200;190;0.95;9;0.95;5;1.9;9;0.4621158392434988;94;0.4225352112676056;6.872448979591836;3;0.85;0.05;2
200;186;0.93;6;0.93;4;1.86;7;0.5421904761904762;100;0.5223880597014925;3.1535532994923856;4;0.85;0.05;2
200;216;1.08;11;1.08;4;2.16;12;0.5794129720853859;116;0.4228187919463087;3.500281690140845;5;0.85;0.05;2
200;151;0.755;6;0.755;4;1.51;8;0.520054945054945;78;0.5;3.4658944658944657;6;0.85;0.05;2
200;161;0.805;6;0.805;5;1.61;8;0.5766386554621848;85;0.4835820895522388;2.3985374771480803;7;0.85;0.05;2
200;188;0.94;7;0.94;5;1.88;10;0.5389444444444444;100;0.48156182212581344;5.084975369458128;8;0.85;0.05;2
200;189;0.945;6;0.945;4;1.89;7;0.6143692564745197;114;0.46153846153846156;4.524625267665953;9;0.85;0.05;2
200;182;0.91;7;0.91;4;1.82;8;0.6160902255639098;95;0.49104859335038364;2.9527027027027026;0;0.85;0.15;2
200;181;0.905;8;0.905;4;1.81;8;0.5624771062271063;104;0.45689655172413796;2.6271186440677967;1;0.85;0.15;2
200;202;1.01;11;1.01;4;2.02;11;0.49154329004329006;100;0.3985239852398524;4.7746913580246915;2;0.85;0.15;2
200;218;1.09;12;1.09;5;2.18;12;0.49224902082044936;105;0.4113263785394933;5.178950307091011;3;0.85;0.15;2
200;207;1.035;7;1.035;5;2.07;7;0.5484927916120577;109;0.523719165085389;3.5746153846153845;4;0.85;0.15;2
200;241;1.205;12;1.205;5;2.41;13;0.584277186658139;126;0.4159178433889602;4.749564206856479;5;0.85;0.15;2
200;172;0.86;9;0.86;4;1.72;9;0.5019195275009228;86;0.41134751773049644;4.128521126760563;6;0.85;0.15;2
200;176;0.88;7;0.88;5;1.76;8;0.5771276595744681;94;0.4760705289672544;3.093251533742331;7;0.85;0.15;2
200;203;1.015;9;1.015;6;2.03;12;0.5371857309357309;104;0.4651567944250871;5.082435344827586;8;0.85;0.15;2
200;208;1.04;7;1.04;5;2.08;7;0.6221288515406163;119;0.44548872180451127;4.16683266932271;9;0.85;0.15;2
200;197;0.985;7;0.985;4;1.97;9;0.6332493894993895;104;0.5170212765957447;2.898876404494382;0;0.85;0.25;2
200;199;0.995;10;0.995;4;1.99;10;0.6061455260570304;113;0.4486607142857143;2.622754491017964;1;0.85;0.25;2
200;222;1.11;13;1.11;4;2.22;13;0.5298764436379115;109;0.3914956011730205;4.572032618544246;2;0.85;0.25;2
200;239;1.195;14;1.195;5;2.39;14;0.4951809658231676;109;0.4045346062052506;4.872861216730038;3;0.85;0.25;2
200;236;1.18;12;1.18;6;2.36;12;0.5920542420542421;117;0.49794238683127573;3.33935209771641;4;0.85;0.25;2
200;290;1.45;18;1.45;5;2.9;19;0.6119726895257138;134;0.38786911412609737;4.395896328293737;5;0.85;0.25;2
200;208;1.04;15;1.04;4;2.08;15;0.5174596101066689;102;0.35294117647058826;4.1013824884792625;6;0.85;0.25;2
200;191;0.955;8;0.955;5;1.91;9;0.5944288826641768;102;0.4759916492693111;3.3458110516934045;7;0.85;0.25;2
200;219;1.095;12;1.095;7;2.19;13;0.5518972118028721;106;0.4667609618104668;5.409920634920635;8;0.85;0.25;2
200;235;1.175;9;1.175;6;2.35;9;0.6136435235671877;131;0.414985590778098;4.11124031007752;9;0.85;0.25;2
200;218;1.09;12;1.09;5;2.18;12;0.6335338211444406;113;0.4991922455573506;2.968926553672316;0;0.85;0.35;2
200;220;1.1;13;1.1;4;2.2;13;0.6118845800663981;121;0.40609137055837563;3.9138533178114088;1;0.85;0.35;2
200;264;1.32;22;1.32;4;2.64;22;0.5976261346496641;125;0.3496932515337423;4.002198285337437;2;0.85;0.35;2
200;277;1.385;21;1.385;6;2.77;22;0.5245043184214884;122;0.37933693138010793;4.285234272913945;3;0.85;0.35;2
200;275;1.375;18;1.375;6;2.75;18;0.6252739054154358;133;0.45;7.0627518710420265;4;0.85;0.35;2
200;326;1.63;22;1.63;7;3.26;23;0.599557287880793;141;0.363013698630137;4.645234291799787;5;0.85;0.35;2
200;243;1.215;24;1.215;5;2.43;24;0.5493187195826947;112;0.3194444444444444;3.9878373242113265;6;0.85;0.35;2
200;206;1.03;10;1.03;5;2.06;11;0.6074735449735449;108;0.4631217838765009;3.6232650363516195;7;0.85;0.35;2
200;240;1.2;15;1.2;7;2.4;15;0.5728965478965479;116;0.4720982142857143;5.495610826627652;8;0.85;0.35;2
200;274;1.37;13;1.37;6;2.74;13;0.6204373800802372;140;0.39660056657223797;5.441735629613062;9;0.85;0.35;2
200;239;1.195;18;1.195;5;2.39;18;0.6052162685646849;117;0.43937575030012005;4.208690987124464;0;0.85;0.45;2
200;255;1.275;22;1.275;5;2.55;22;0.6596311956777073;129;0.375;3.5504166666666666;1;0.85;0.45;2
200;299;1.495;28;1.495;5;2.99;28;0.6137581542156707;135;0.33653846153846156;4.51588132635253;2;0.85;0.45;2
200;314;1.57;28;1.57;6;3.14;28;0.5645357983703847;133;0.33623503808487487;3.9440603394091767;3;0.85;0.45;2
200;320;1.6;27;1.6;6;3.2;27;0.6786873279976728;145;0.3991494532199271;4.339750994737518;4;0.85;0.45;2
200;391;1.955;32;1.955;8;3.91;33;0.6694508653695125;159;0.327817993795243;4.2503472222222225;5;0.85;0.45;2
200;307;1.535;45;1.535;5;3.07;45;0.6222273483452747;133;0.23322005097706033;3.8088528105376014;6;0.85;0.45;2
200;230;1.15;13;1.15;6;2.3;14;0.6358762181771029;113;0.4591439688715953;4.278688524590164;7;0.85;0.45;2
200;276;1.38;20;1.38;7;2.76;20;0.6198714721970536;129;0.4728;5.4433097669547;8;0.85;0.45;2
200;317;1.585;15;1.585;6;3.17;15;0.6479317866304167;146;0.40109140518417463;5.148614609571789;9;0.85;0.45;2
200;283;1.415;22;1.415;6;2.83;22;0.6157551589684553;133;0.4213075060532688;5.75774173161997;0;0.85;0.55;2
200;306;1.53;46;1.53;5;3.06;46;0.6878533210917018;145;0.2471632955106068;3.385558583106267;1;0.85;0.55;2
200;361;1.805;36;1.805;5;3.61;36;0.6126521091070459;153;0.294984076433121;4.121622679927951;2;0.85;0.55;2
200;390;1.95;46;1.95;6;3.9;46;0.6730422530642673;158;0.2763966071950863;3.8421895006402047;3;0.85;0.55;2
200;382;1.91;35;1.91;6;3.82;35;0.7230806887677111;162;0.3485714285714286;3.8093429158110883;4;0.85;0.55;2
200;503;2.515;59;2.515;8;5.03;60;0.7172290572983071;174;0.24528301886792453;3.4214786832164057;5;0.85;0.55;2
