beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;degree_mean_mean;degree_mean_median;degree_mean_std;degree_mean_cv;degree_mean_ci_low;degree_mean_ci_high;degree_max_mean;degree_max_median;degree_max_std;degree_max_cv;degree_max_ci_low;degree_max_ci_high;degree_min_mean;degree_min_median;degree_min_std;degree_min_cv;degree_min_ci_low;degree_min_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;powerlaw_alpha_mean;powerlaw_alpha_median;powerlaw_alpha_std;powerlaw_alpha_cv;powerlaw_alpha_ci_low;powerlaw_alpha_ci_high;powerlaw_k_min_mean;powerlaw_k_min_median;powerlaw_k_min_std;powerlaw_k_min_cv;powerlaw_k_min_ci_low;powerlaw_k_min_ci_high;powerlaw_n_tail_mean;powerlaw_n_tail_median;powerlaw_n_tail_std;powerlaw_n_tail_cv;powerlaw_n_tail_ci_low;powerlaw_n_tail_ci_high;powerlaw_ks_mean;powerlaw_ks_median;powerlaw_ks_std;powerlaw_ks_cv;powerlaw_ks_ci_low;powerlaw_ks_ci_high;powerlaw_valid_mean;powerlaw_valid_median;powerlaw_valid_std;powerlaw_valid_cv;powerlaw_valid_ci_low;powerlaw_valid_ci_high;powerlaw_reason_mode
0.46;0.35;2;100.0;100.0;0.0;0.0;100.0;100.0;4748.5;4760.0;46.30820661610639;0.009752175764158448;4719.797876176143;4777.202123823857;94.97;95.2;0.9261641323221269;0.009752175764158438;94.39595752352287;95.54404247647713;99.0;99.0;0.0;0.0;99.0;99.0;82.4;82.0;2.939387691339814;0.035672180720143366;80.57814863394404;84.22185136605597;0.9628633318174339;0.9646751422171982;0.008188925876655147;0.008504764493625798;0.9577877829747717;0.967938880660096;0.9625215926845389;0.9643511549635403;0.00830593548440992;0.00862934976995591;0.9573735205356256;0.9676696648334521;1.0407070707070707;1.0383838383838384;0.009355193255779097;0.0089892665468517;1.0349086618537664;1.046505479560375;21.33711506404128;19.54853165087216;7.965143647475008;0.3732999341086366;16.40026788401859;26.273962244063974;91.3;91.0;2.0518284528683193;0.022473477030321133;90.02826354931534;92.57173645068465;81.1;84.5;11.57972365818805;0.14278327568665908;73.92281291869857;88.27718708130142;0.2530742243476608;0.24509725266693275;0.03814793847270854;0.1507381424206315;0.2294298871193709;0.2767185615759507;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.46;0.4;2;100.0;100.0;0.0;0.0;100.0;100.0;4765.7;4771.0;44.3532411442501;0.009306763150061922;4738.209576329201;4793.190423670799;95.31400000000001;95.42;0.8870648228850031;0.009306763150061933;94.76419152658404;95.86380847341597;99.0;99.0;0.0;0.0;99.0;99.0;83.1;83.0;2.808914381037628;0.033801617100332464;81.35901682948972;84.84098317051027;0.9659598172533788;0.9666845158851118;0.00785388354149333;0.008130652436273336;0.9610919298014884;0.9708277047052691;0.9656457802261125;0.9663768761123142;0.007969241670755318;0.008252758758899423;0.9607063930649457;0.9705851673872793;1.037232323232323;1.036161616161616;0.008960250736212117;0.008638615029166583;1.0316787022887275;1.0427859441759186;21.463102348995513;19.924197437020254;6.889786649523732;0.3210060939697368;17.192768341592924;25.7334363563981;91.6;91.0;1.7435595774162693;0.019034493203234384;90.51933057783612;92.68066942216387;83.3;83.0;10.450358845513392;0.12545448794133723;76.82280048168964;89.77719951831035;0.2548180564489433;0.2516493228543982;0.036474011790766;0.14313746953043782;0.23221122972706243;0.27742488317082414;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.46;0.45;2;100.0;100.0;0.0;0.0;100.0;100.0;4778.4;4782.0;41.557670772072875;0.008696984507800284;4752.642288797332;4804.157711202667;95.56800000000001;95.64;0.8311534154414585;0.008696984507800293;95.05284577594666;96.08315422405336;99.0;99.0;0.0;0.0;99.0;99.0;84.3;85.0;2.7221315177632404;0.03229100258319384;82.61280540541406;85.98719459458593;0.9682433894272224;0.9686236868489267;0.007355683855621343;0.007596936819752209;0.9636842893397715;0.9728024895146734;0.9679528533288787;0.9683521782705918;0.007468904299878112;0.007716186045830502;0.9633235784830444;0.972582128174713;1.0346666666666668;1.033939393939394;0.008395489044863225;0.00811419688614358;1.029463088645926;1.0398702446874077;20.894465291009872;18.547733436353965;10.583889740522357;0.5065403489926215;14.334502466518598;27.454428115501145;91.0;91.0;2.4083189157584592;0.02646504303031274;89.50730847125067;92.49269152874933;86.7;88.5;11.950313803411188;0.13783522264603446;79.29311876698432;94.10688123301568;0.2621335758377096;0.26207923388447674;0.03773634690837471;0.14395846387773611;0.23874434570398495;0.2855228059714342;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.46;0.5;2;100.0;100.0;0.0;0.0;100.0;100.0;4788.4;4794.0;41.340537006671795;0.00863347611032324;4762.776869699429;4814.02313030057;95.768;95.88;0.8268107401334382;0.008633476110323264;95.25553739398859;96.28046260601141;99.0;99.0;0.0;0.0;99.0;99.0;85.1;86.0;2.6627053911388696;0.031289135031009045;83.44963810029435;86.75036189970564;0.9700154685441698;0.9708092499365075;0.007339172872321879;0.007566036945098149;0.9654666020701913;0.9745643350181482;0.9697459231162741;0.970555603737681;0.007450770055171056;0.007683218745821628;0.9651278879917563;0.9743639582407918;1.0326464646464646;1.0315151515151515;0.008351623637711492;0.008087592340298906;1.0274700746867533;1.0378228546061758;16.57440772795844;16.819816511685094;3.8132019083666036;0.23006565127116588;14.210960699084769;18.937854756832113;90.1;90.5;1.7578395831246945;0.01950987328662258;89.01047973860051;91.18952026139948;91.7;93.5;7.000714249274855;0.07634366684051096;87.36091235396195;96.03908764603806;0.26658222950439997;0.2664661242977532;0.033001035029210105;0.12379307912069742;0.24612797608068016;0.2870364829281198;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.46;0.55;2;100.0;100.0;0.0;0.0;100.0;100.0;4799.1;4803.0;39.63697768498502;0.008259252294177037;4774.532746706235;4823.6672532937655;95.982;96.06;0.7927395536997001;0.008259252294177033;95.4906549341247;96.4733450658753;99.0;99.0;0.0;0.0;99.0;99.0;86.2;86.0;2.315167380558045;0.026858090261694254;84.76504439093051;87.6349556090695;0.971930283664153;0.9724853133620538;0.0070635616586219195;0.0072675600064569116;0.9675522427902338;0.9763083245380723;0.9716821346643283;0.9722566004377386;0.007170294259624131;0.007379259125826307;0.9672379402389358;0.9761263290897207;1.0304848484848486;1.0296969696969698;0.008007470239390916;0.007770585129091931;1.0255217670113608;1.0354479299583363;17.74693075611417;15.070499503162623;4.95736995531372;0.27933674974225087;14.674321024589986;20.819540487638356;90.7;90.0;1.8466185312619385;0.020359630995170214;89.55545397646054;91.84454602353946;90.5;91.5;8.0156097709407;0.08857027371205192;85.53187359259046;95.46812640740954;0.27411502009057737;0.2750669922967942;0.03243489588952085;0.11832586145335344;0.25401166334103886;0.29421837684011587;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.46;0.6;2;100.0;100.0;0.0;0.0;100.0;100.0;4808.8;4810.5;38.11508887566707;0.007926112309862558;4785.176023162897;4832.4239768371035;96.17599999999999;96.21000000000001;0.7623017775133414;0.007926112309862558;95.70352046325792;96.64847953674206;99.0;99.0;0.0;0.0;99.0;99.0;86.7;87.0;2.3685438564654024;0.027318844941930823;85.2319613084118;88.16803869158821;0.9736680052708451;0.9737456955185586;0.006796566061835533;0.006980373212473931;0.9694554499822977;0.9778805605593924;0.9734418725324836;0.9735405055844034;0.006902373565719038;0.007090688987686532;0.9691637370735976;0.9777200079913696;1.0285252525252528;1.0281818181818183;0.007700017954680214;0.007486464659739757;1.0237527319521007;1.033297773098405;16.266365007142337;14.824962017364939;4.145811426995193;0.2548701830541012;13.696764462806229;18.835965551478445;90.1;90.0;1.8681541692269403;0.020734230513062602;88.94210604976102;91.25789395023897;94.7;95.5;4.69148164229596;0.049540460847898204;91.79218955225758;97.60781044774242;0.2764492210261985;0.2718559423047101;0.03385568699504712;0.12246620507510378;0.25546524882599675;0.29743319322640027;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.46;0.65;2;100.0;100.0;0.0;0.0;100.0;100.0;4815.8;4818.0;37.44275630879756;0.007774981583287836;4792.592739205154;4839.007260794846;96.316;96.36;0.7488551261759532;0.007774981583287857;95.85185478410308;96.78014521589692;99.0;99.0;0.0;0.0;99.0;99.0;87.0;87.5;2.449489742783178;0.028155054514749173;85.4817905282867;88.5182094717133;0.9749101479765654;0.9750620956819862;0.006680211527721071;0.006852130467188088;0.9707697099754203;0.9790505859777104;0.9747038857448729;0.9748841847000727;0.006783629523379209;0.00695968244570517;0.9704993486059313;0.9789084228838144;1.027111111111111;1.0266666666666666;0.007564193193696485;0.0073645325338888325;1.0224227755970008;1.0317994466252214;17.141886320260493;16.138272079133863;3.6002268244121374;0.21002512542373616;14.910442616018514;19.373330024502472;90.7;90.5;1.4866068747318506;0.016390373481056788;89.77859151295422;91.62140848704578;94.2;95.0;3.893584466786357;0.04133316843722247;91.78673134524976;96.61326865475024;0.27882843879049163;0.28058323987007594;0.03796601946231892;0.136162651223845;0.25529685613301467;0.3023600214479686;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.46;0.7;2;100.0;100.0;0.0;0.0;100.0;100.0;4823.8;4827.0;36.40549409086491;0.007547057110756024;4801.235640988497;4846.364359011503;96.476;96.54;0.7281098818172981;0.0075470571107560235;96.02471281976993;96.92728718023007;99.0;99.0;0.0;0.0;99.0;99.0;87.5;87.5;2.247220505424423;0.025682520061993407;86.10715830045191;88.89284169954809;0.9763705154731224;0.9768475371638865;0.006511061418113125;0.006668637894045831;0.9723349177960916;0.9804061131501531;0.9761800839332647;0.9766753359960825;0.0066105092624939455;0.006771813286600369;0.972082847843693;0.9802773200228364;1.0254949494949495;1.024848484848485;0.00735464527088179;0.007171800577373795;1.0209364931289893;1.0300534058609097;16.123543339982888;15.903912327285266;2.4376451916757906;0.15118545224677504;14.612675197104457;17.634411482861317;90.4;90.5;1.2;0.013274336283185839;89.6562322943284;91.1437677056716;96.5;96.5;2.80178514522438;0.029034042955693055;94.7634355756264;98.2365644243736;0.27997920374473245;0.2830757938299641;0.03775629974080798;0.13485394356372202;0.2565776067173407;0.3033808007721242;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.46;0.75;2;100.0;100.0;0.0;0.0;100.0;100.0;4829.1;4834.0;35.68038676920417;0.0073886203990814366;4806.985067162662;4851.214932837339;96.582;96.68;0.7136077353840842;0.007388620399081446;96.13970134325322;97.02429865674677;99.0;99.0;0.0;0.0;99.0;99.0;87.7;88.0;2.2383029285599387;0.025522268284605912;86.31268547185579;89.08731452814422;0.9773435940011013;0.9781693455286652;0.006378990208467628;0.006526865523672159;0.97338985490789;0.9812973330943126;0.9771635089375048;0.9780053854870228;0.006477414062995878;0.0066287924218935874;0.9731487661072387;0.981178251767771;1.0244242424242422;1.0234343434343436;0.007208158943273568;0.007036302583210903;1.0199565792247798;1.0288919056237047;16.762647767012435;17.053037252998834;2.2774017573773104;0.13586169613723298;15.35109953369827;18.1741960003266;90.8;91.0;1.16619037896906;0.012843506376311233;90.07718771454823;91.52281228545176;96.0;96.0;2.4899799195977463;0.02593729082914319;94.45669445669368;97.54330554330632;0.2880480404868534;0.28203864480009677;0.037980205887267283;0.13185372073031237;0.2645076649920968;0.31158841598160997;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.46;0.8;2;100.0;100.0;0.0;0.0;100.0;100.0;4833.7;4837.5;34.87993692654848;0.007215991254432109;4812.081191115142;4855.318808884857;96.67399999999999;96.75;0.6975987385309713;0.007215991254432126;96.24162382230284;97.10637617769714;99.0;99.0;0.0;0.0;99.0;99.0;87.8;88.0;1.9899748742132397;0.02266486189308929;86.5666007945519;89.03339920544809;0.9781863562470896;0.978827612531294;0.0062404358955296816;0.0063795981774594996;0.974318494006749;0.9820542184874302;0.9780144495825475;0.9786682302531335;0.006337421796849574;0.006479885649495893;0.9740864748577841;0.9819424243073108;1.0234949494949495;1.0227272727272727;0.007046451904353249;0.0068846963122098145;1.0191275133565945;1.0278623856333045;17.06490605758055;17.20272309267591;2.7425319146241596;0.1607118085133481;15.365067166021252;18.76474494913985;90.9;91.5;1.6401219466856725;0.018043145728115207;89.88344188557663;91.91655811442338;96.4;97.5;2.65329983228432;0.027523857181372614;94.75546772606921;98.0445322739308;0.2949619576704504;0.29969401525212136;0.037537562142280885;0.12726238474529028;0.27169593561122585;0.318227979729675;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.46;0.85;2;100.0;100.0;0.0;0.0;100.0;100.0;4838.7;4841.0;33.71068080000759;0.0069668879657775;4817.805903570626;4859.594096429374;96.77399999999999;96.82;0.6742136160001526;0.00696688796577751;96.3561180714125;97.19188192858748;99.0;99.0;0.0;0.0;99.0;99.0;88.2;89.0;1.8867962264113207;0.02139224746498096;87.03055158301018;89.36944841698983;0.97910034133731;0.9794192930015144;0.0060169112159672;0.006145346867869503;0.975371021128702;0.9828296615459181;0.9789396977000686;0.9792711260113137;0.006111050977299123;0.00624252034283265;0.9751520290628787;0.9827273663372585;1.0224848484848486;1.022020202020202;0.006810238545456076;0.006660478691246829;1.0182638189031568;1.0267058780665403;16.616777761849658;16.90731159367973;2.9315120818524254;0.17641880537048904;14.799807749126355;18.43374777457296;90.7;91.0;1.7916472867168918;0.019753553326536843;89.58952550682153;91.81047449317848;97.5;98.0;1.8027756377319946;0.01849000654084097;96.38262808340285;98.61737191659715;0.29751890601450437;0.3020573356120737;0.033870003582911805;0.1138415169530793;0.27652606030121163;0.3185117517277971;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.46;0.9;2;100.0;100.0;0.0;0.0;100.0;100.0;4843.4;4844.5;33.47297417320427;0.006911048885742304;4822.653235664326;4864.146764335674;96.868;96.89;0.6694594834640837;0.0069110488857422854;96.45306471328651;97.28293528671348;99.0;99.0;0.0;0.0;99.0;99.0;88.6;89.0;2.0591260281974;0.023240700092521445;87.32374046526577;89.87625953473422;0.9799530729665769;0.9800394201016238;0.005997209493992775;0.006119894573969381;0.976235964011761;0.9836701819213927;0.9798037243923483;0.9799005328463923;0.0060848224514536975;0.006210246297264653;0.976032312363901;0.9835751364207956;1.0215353535353535;1.0213131313131312;0.0067622170046877;0.006619660280268187;1.0173440880129951;1.025726619057712;18.372748409662886;18.748597952730172;2.302073237300431;0.1252982507554334;16.945908634667102;19.79958818465867;91.7;92.0;1.004987562112089;0.010959515399259422;91.07710225558283;92.32289774441718;95.0;96.0;4.123105625617661;0.043401111848606955;92.44447265716056;97.55552734283944;0.30301573151500544;0.3094833418124313;0.035901863338960414;0.11848184633668943;0.28076352607754373;0.32526793695246714;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.46;0.95;2;100.0;100.0;0.0;0.0;100.0;100.0;4847.7;4848.5;31.793238274828187;0.006558417037941331;4827.994346760383;4867.405653239616;96.95400000000001;96.97;0.6358647654965649;0.0065584170379413415;96.55988693520769;97.34811306479233;99.0;99.0;0.0;0.0;99.0;99.0;88.7;89.0;2.1470910553583886;0.02420621257450269;87.3692191765734;90.03078082342661;0.9807475869303067;0.9808406750380024;0.005694377227686368;0.005806159814789346;0.9772181753587527;0.9842769985018608;0.9806058022744717;0.9807015434333438;0.005779890420989682;0.005894203774425444;0.9770233890765944;0.984188215472349;1.0206666666666666;1.0205050505050504;0.006422876419157217;0.006292824708514583;1.0166857266182592;1.024647606715074;18.606801129818898;18.60361744978477;1.7078520685046321;0.09178644177411353;17.548263450970406;19.66533880866739;91.9;92.0;0.7000000000000001;0.007616974972796518;91.46613550502491;92.3338644949751;95.0;96.0;4.795831523312719;0.05048243708750231;92.0275128259318;97.9724871740682;0.3080605531109906;0.3128212423293848;0.03287665506873997;0.10672140505082744;0.28768339118546277;0.3284377150365185;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.46;1.0;2;100.0;100.0;0.0;0.0;100.0;100.0;4851.4;4852.5;32.1689291086912;0.006630854827202705;4831.461491169097;4871.338508830902;97.02799999999999;97.05000000000001;0.6433785821738233;0.006630854827202697;96.62922982338193;97.42677017661805;99.0;99.0;0.0;0.0;99.0;99.0;89.0;89.5;2.0;0.02247191011235955;87.760387157214;90.239612842786;0.9814084408824387;0.9815376482121327;0.00578125882655959;0.005890777565924886;0.9778251795380021;0.9849917022268754;0.9812759979754679;0.9814121009679082;0.005866595514942305;0.005978537666310036;0.9776398444035913;0.9849121515473446;1.019919191919192;1.0196969696969695;0.006498773557311318;0.006371851425878664;1.0158912103371913;1.0239471735011925;19.23701692744348;19.486359432069595;2.017568446185996;0.10487948593046865;17.9865150488975;20.487518805989463;92.1;92.0;0.8306623862918076;0.009019135573200951;91.5851501189667;92.6148498810333;95.4;97.0;4.715930449020639;0.049433233218245685;92.47703602485423;98.32296397514578;0.31296057484989753;0.3122121121089311;0.03560606080003412;0.11377171331280796;0.29089170972552675;0.3350294399742683;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.51;0.0;2;100.0;100.0;0.0;0.0;100.0;100.0;4614.1;4623.5;51.63419409654808;0.011190523416603038;4582.096794935507;4646.1032050644935;92.28200000000001;92.47;1.0326838819309632;0.011190523416603055;91.64193589871014;92.92206410128988;98.4;98.5;0.66332495807108;0.006741107297470325;97.98886693151731;98.8111330684827;75.1;75.0;1.5779733838059498;0.021011629611264314;74.12196196392982;76.07803803607017;0.9369317354681979;0.9392947578902406;0.009823248000755673;0.010484486359987432;0.9308432232783935;0.9430202476580022;0.9368595639840214;0.9392937924467482;0.009842362859491931;0.010505697158747048;0.9307592042820283;0.9429599236860144;1.0678585858585858;1.065959595959596;0.010431150322534973;0.009768288105440533;1.061393291906163;1.0743238798110086;47.93693157206138;48.08357326230205;9.71566441308591;0.20267597642291307;41.91510038073126;53.958762763391505;93.2;93.0;0.8717797887081347;0.009353860393864105;92.65966528891806;93.74033471108194;62.3;62.0;7.59012516365837;0.12183186458520659;57.59559168438793;67.00440831561207;0.2346320547539245;0.23327312849366547;0.028015381817321213;0.11940134031005677;0.21726794120577206;0.25199616830207694;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.51;0.05;2;100.0;100.0;0.0;0.0;100.0;100.0;4670.8;4681.5;47.13554921712486;0.010091536614097127;4641.58508391934;4700.01491608066;93.416;93.63;0.9427109843424956;0.01009153661409711;92.8317016783868;94.00029832161319;98.9;99.0;0.30000000000000004;0.003033367037411527;98.71405807358211;99.0859419264179;77.7;78.0;1.676305461424021;0.021574072862600012;76.66101511079323;78.73898488920678;0.9474288853785688;0.9492441917867687;0.008940363687650926;0.009436448292452663;0.941887590555374;0.9529701802017637;0.9473006944996039;0.9491549585275243;0.008971364274152141;0.009470450434844364;0.9417401853138286;0.9528612036853791;1.0564040404040402;1.0542424242424242;0.009522333175176746;0.009013912112201655;1.0505020371554221;1.0623060436526583;45.27461601924789;47.99191484999238;9.838733983099335;0.21731236724164665;39.17650551814537;51.372726520350405;93.8;94.0;1.2489995996796797;0.01331556076417569;93.02586202780124;94.57413797219876;64.6;63.0;4.431703961232067;0.0686022285020444;61.85320142711556;67.34679857288444;0.2548899911021412;0.2472528887456543;0.03756934392298698;0.14739434750080846;0.23160427049115173;0.2781757117131307;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.51;0.1;2;100.0;100.0;0.0;0.0;100.0;100.0;4716.4;4729.5;44.29717823970281;0.009392158900793575;4688.944324477441;4743.855675522558;94.328;94.59;0.8859435647940558;0.00939215890079357;93.77888648954884;94.87711351045117;99.0;99.0;0.0;0.0;99.0;99.0;80.4;80.5;1.9595917942265424;0.02437303226649928;79.18543242262936;81.61456757737065;0.9559490811439272;0.9582091683302676;0.00828561781671725;0.008667425891348047;0.9508136020159176;0.9610845602719368;0.9557942102956731;0.9581050801940776;0.008329799127131403;0.008715055016450242;0.9506313473077632;0.960957073283583;1.0471919191919192;1.0445454545454544;0.0089489248969097;0.008545639756096731;1.0416453180762508;1.0527385203075876;53.443816072466674;52.91448758853339;9.671663339016225;0.18096880144003974;47.44925702939313;59.43837511554022;95.0;95.0;0.7745966692414834;0.008153649149910352;94.5199000104145;95.4800999895855;62.3;63.0;5.478138369920935;0.08793159502280795;58.90461466104361;65.69538533895638;0.24110520171831942;0.241343995296253;0.031895686613015534;0.13228950012567092;0.22133605034083356;0.26087435309580526;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.51;0.15;2;100.0;100.0;0.0;0.0;100.0;100.0;4752.7;4765.0;37.738706920084056;0.007940477396024166;4729.309307115863;4776.090692884137;95.054;95.30000000000001;0.7547741384016816;0.007940477396024171;94.58618614231727;95.52181385768273;99.0;99.0;0.0;0.0;99.0;99.0;81.9;82.5;2.3853720883753127;0.029125422324484892;80.42153106221335;83.37846893778666;0.9627844356632768;0.9648827827829773;0.0070240163098693595;0.0072955233276391805;0.9584309052504506;0.9671379660761029;0.9626210460645691;0.9647506210108638;0.007064011290770015;0.007338309628331341;0.9582427265057571;0.9669993656233811;1.0398585858585858;1.0373737373737373;0.0076239811959765685;0.00733174808542032;1.03513319335674;1.0445839783604316;44.16718715248522;43.74293280379433;13.461986974137842;0.3047961131792464;35.823361181205634;52.511013123764805;94.6;95.0;1.4966629547095764;0.015820961466274593;93.67235869000997;95.52764130999002;69.3;68.0;9.706183596038146;0.1400603693511998;63.28404507995613;75.31595492004386;0.2515604361961505;0.256502521476093;0.043820911346028696;0.1741963561863917;0.22439995395258844;0.27872091843971253;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.51;0.2;2;100.0;100.0;0.0;0.0;100.0;100.0;4777.1;4786.5;37.44983311044256;0.007839449270570547;4753.888352958052;4800.311647041949;95.54199999999999;95.72999999999999;0.7489966622088515;0.007839449270570552;95.07776705916102;96.00623294083896;99.0;99.0;0.0;0.0;99.0;99.0;83.4;84.0;2.576819745345025;0.030897119248741303;81.80287057506288;84.99712942493713;0.9673341270669715;0.9688490242352737;0.006947087484242497;0.007181683443038011;0.963028277634259;0.971639976499684;0.9671735674196633;0.9687168223976296;0.00699300250480132;0.00723034907111663;0.9628392595623702;0.9715078752769565;1.034929292929293;1.0330303030303032;0.007565622850594467;0.007310279941135414;1.030240071304657;1.0396185145539292;38.668959820383925;39.66996234280928;9.571778527304604;0.24753131637792192;32.736310025008876;44.601609615758974;94.6;95.0;1.42828568570857;0.015098157354213214;93.71473936041411;95.48526063958587;72.0;71.0;6.54217089351845;0.09086348463220069;67.94512047034686;76.05487952965314;0.26183608086651844;0.26943506969619246;0.040919274228046254;0.1562782107516592;0.2364740519412342;0.2871981097918027;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.51;0.25;2;100.0;100.0;0.0;0.0;100.0;100.0;4796.5;4806.5;36.76207284688936;0.007664353767724249;4773.7146311857805;4819.2853688142195;95.92999999999999;96.13;0.7352414569377899;0.007664353767724277;95.4742926237156;96.38570737628439;99.0;99.0;0.0;0.0;99.0;99.0;85.0;85.5;2.7202941017470885;0.03200346002055398;83.31394424765965;86.68605575234035;0.9709476658398579;0.9725904239367857;0.006756321701435463;0.0069584818411312895;0.9667600542643113;0.9751352774154045;0.9707971201221485;0.9724711828623669;0.006810988277634813;0.007015871943231388;0.9665756258516379;0.975018614392659;1.0310101010101014;1.0289898989898991;0.007426681383209959;0.0072033061324364225;1.026406996199148;1.0356132058210548;27.22259992147434;28.02893148254024;10.009468602566574;0.3676896634208212;21.018667006871937;33.426532836076746;92.9;94.0;1.9209372712298545;0.02067747331786711;91.70939074419859;94.09060925580143;83.6;81.5;8.522910301065007;0.10194868781178239;78.31744546644333;88.88255453355666;0.2729029931102516;0.28168804992655805;0.03468542973067072;0.12709801873319124;0.25140474103440613;0.2944012451860971;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.51;0.3;2;100.0;100.0;0.0;0.0;100.0;100.0;4812.8;4823.0;34.88208709352122;0.007247774080269535;4791.179858427846;4834.4201415721545;96.256;96.46000000000001;0.6976417418704249;0.007247774080269541;95.82359716855692;96.68840283144309;99.0;99.0;0.0;0.0;99.0;99.0;85.9;86.5;2.6627053911388696;0.03099773447193096;84.24963810029436;87.55036189970565;0.974004807832236;0.9756376610694142;0.006349967089731188;0.006519441216993373;0.9700690574543863;0.9779405582100856;0.973866507589808;0.9755394260726893;0.006411735945672858;0.006583793462146125;0.9698924724784036;0.9778405427012123;1.0277171717171716;1.0256565656565657;0.007046886281519419;0.006856834229737602;1.0233494663490597;1.0320848770852835;26.43191704260706;27.481753747803737;6.964955716233552;0.26350550756520447;22.114992764967607;30.748841320246516;93.2;94.0;1.5362291495737215;0.01648314538169229;92.2478353083631;94.15216469163691;85.1;84.0;8.537564055396599;0.10032390194355581;79.8083629754111;90.39163702458889;0.2781135286756348;0.2864620557349894;0.03058463972197838;0.10997177975347397;0.2591569725799611;0.29707008477130853;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.51;0.35;2;100.0;100.0;0.0;0.0;100.0;100.0;4822.9;4831.5;33.85395102495424;0.00701941799020387;4801.917103765209;4843.882896234791;96.458;96.63;0.6770790204990859;0.00701941799020388;96.03834207530419;96.87765792469581;99.0;99.0;0.0;0.0;99.0;99.0;86.7;87.5;2.5709920264364885;0.029653887271470454;85.10648263266447;88.29351736733554;0.9758765598977881;0.9773714237804467;0.006178503858932736;0.006331235027901339;0.9720470835314201;0.9797060362641561;0.9757506572500272;0.9772585853334226;0.006238224038618133;0.006393256301973102;0.9718841659328035;0.9796171485672509;1.0256767676767677;1.023939393939394;0.006839182025243279;0.006667970105956989;1.0214377987404464;1.029915736613089;26.674834021343536;25.320919827363284;8.708716340809096;0.3264768708154257;21.27711571121989;32.072552331467186;93.3;93.0;1.4177446878757827;0.015195548637468196;92.42127273855877;94.17872726144122;85.9;86.5;7.8797208072367635;0.0917313248805211;81.0160984448906;90.78390155510941;0.2843729709307315;0.28689606355968816;0.033950626489016894;0.11938767027646485;0.26333015462252346;0.30541578723893953;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.51;0.4;2;100.0;100.0;0.0;0.0;100.0;100.0;4834.8;4840.0;33.349062955351535;0.006897713029567207;4814.130036632834;4855.469963367166;96.696;96.80000000000001;0.6669812591070297;0.0068977130295671965;96.28260073265668;97.10939926734332;99.0;99.0;0.0;0.0;99.0;99.0;87.9;88.0;2.071231517720798;0.02356349849511715;86.61623740512508;89.18376259487493;0.9780801527117708;0.978955110202229;0.006122476841758241;0.00625968825232104;0.9742854022504192;0.9818749031731225;0.9779658542272622;0.9788522751131177;0.0061805554511043855;0.006319806999793402;0.9741351062708922;0.9817966021836323;1.0232727272727273;1.0222222222222221;0.006737184435424552;0.006583957781598264;1.0190969770975422;1.0274484774479125;25.4619734627286;25.3612125005453;6.642188982811078;0.2608670138052715;21.34510207907644;29.57884484638076;93.2;93.5;1.5999999999999999;0.017167381974248924;92.2083097257712;94.1916902742288;89.1;90.5;6.007495318350236;0.06742418988047404;85.37651582519811;92.82348417480188;0.29660397237742;0.2871858530534749;0.03305555915940268;0.11144678506645364;0.2761159245476859;0.31709202020715405;1.0;1.0;0.0;0.0;1.0;1.0;ok
