beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;indegree_mean_mean;indegree_mean_median;indegree_mean_std;indegree_mean_cv;indegree_mean_ci_low;indegree_mean_ci_high;indegree_max_mean;indegree_max_median;indegree_max_std;indegree_max_cv;indegree_max_ci_low;indegree_max_ci_high;outdegree_mean_mean;outdegree_mean_median;outdegree_mean_std;outdegree_mean_cv;outdegree_mean_ci_low;outdegree_mean_ci_high;outdegree_max_mean;outdegree_max_median;outdegree_max_std;outdegree_max_cv;outdegree_max_ci_low;outdegree_max_ci_high;total_degree_mean_mean;total_degree_mean_median;total_degree_mean_std;total_degree_mean_cv;total_degree_mean_ci_low;total_degree_mean_ci_high;total_degree_max_mean;total_degree_max_median;total_degree_max_std;total_degree_max_cv;total_degree_max_ci_low;total_degree_max_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;expected_theoretical_outdegree_mean
0.8;0.2;2;200.0;200.0;0.0;0.0;200.0;200.0;301.4;308.0;23.77057003944163;0.07886718659403329;280.5641766949323;322.23582330506764;1.5070000000000001;1.54;0.11885285019720818;0.07886718659403329;1.4028208834746618;1.6111791165253384;13.4;15.0;2.8705400188814645;0.21421940439413914;10.883860735173826;15.916139264826175;1.5070000000000001;1.54;0.11885285019720818;0.07886718659403329;1.4028208834746618;1.6111791165253384;6.0;6.0;0.8944271909999159;0.14907119849998599;5.216;6.784;3.0140000000000002;3.08;0.23770570039441635;0.07886718659403329;2.8056417669493237;3.222358233050677;13.8;15.0;2.7856776554368237;0.20186069966933504;11.358245876424082;16.24175412357592;0.4054419422081187;0.40533549783549766;0.042565575684368716;0.10498562495174524;0.36813157008130776;0.4427523143349296;0.45584283149841304;0.4361078546307151;0.04049493689913187;0.08883530484842744;0.4203474542912119;0.4913382087056142;5.006454285111834;4.672263757813457;0.9037286780802494;0.18051271950445102;4.2143011722096775;5.798607398013991;1.0
0.8;0.3;2;200.0;200.0;0.0;0.0;200.0;200.0;341.0;348.0;34.61791443747009;0.10151881066706772;310.65606011078984;371.34393988921016;1.705;1.74;0.17308957218735047;0.10151881066706772;1.5532803005539493;1.8567196994460509;20.2;22.0;4.874423042781577;0.24130807142483054;15.92737982029762;24.47262017970238;1.705;1.74;0.17308957218735047;0.10151881066706772;1.5532803005539493;1.8567196994460509;6.4;6.0;1.0198039027185568;0.1593443597997745;5.506102466722276;7.2938975332777245;3.41;3.48;0.34617914437470093;0.10151881066706772;3.1065606011078986;3.7134393988921017;20.2;22.0;4.874423042781577;0.24130807142483054;15.92737982029762;24.47262017970238;0.4544201249335461;0.44708483183483183;0.044961557487394395;0.09894270746474866;0.41500958215844336;0.49383066770864886;0.42418975787709334;0.4176470588235294;0.046610394361075946;0.1098809989999359;0.38333394585931335;0.46504556989487333;5.032144333898354;4.851389242926332;0.4934413559989493;0.09805787021547631;4.599623915248411;5.464664752548297;1.142857142857143
0.8;0.4;2;200.0;200.0;0.0;0.0;200.0;200.0;394.6;409.0;43.55502267247717;0.11037765502401715;356.42233934877623;432.7776606512238;1.973;2.045;0.2177751133623858;0.11037765502401713;1.7821116967438813;2.163888303256119;28.2;29.0;4.955804677345547;0.17573775451579957;23.856045672431627;32.54395432756837;1.973;2.045;0.2177751133623858;0.11037765502401713;1.7821116967438813;2.163888303256119;6.4;6.0;1.0198039027185568;0.1593443597997745;5.506102466722276;7.2938975332777245;3.946;4.09;0.4355502267247716;0.11037765502401713;3.5642233934877625;4.327776606512238;28.2;29.0;4.955804677345547;0.17573775451579957;23.856045672431627;32.54395432756837;0.5143164592454548;0.49545182812829885;0.04815809815933607;0.09363514873700138;0.47210402503411264;0.5565288934567969;0.3971695548687594;0.3695121951219512;0.04635548906836681;0.11671460840870472;0.35653717719140965;0.4378019325461091;4.736187378779452;4.5461982370473715;0.5066428764974108;0.10697272636792848;4.29209531721107;5.180279440347835;1.3333333333333335
0.8;0.5;2;200.0;200.0;0.0;0.0;200.0;200.0;466.0;487.0;59.484451750016156;0.12764903809016342;413.8595791348018;518.1404208651983;2.33;2.435;0.29742225875008077;0.12764903809016342;2.069297895674009;2.5907021043259912;43.0;42.0;9.444575162494075;0.21964128284869944;34.721464863878396;51.278535136121604;2.33;2.435;0.29742225875008077;0.12764903809016342;2.069297895674009;2.5907021043259912;7.0;7.0;1.0954451150103321;0.15649215928719032;6.039800020828994;7.960199979171006;4.66;4.87;0.5948445175001615;0.12764903809016342;4.138595791348018;5.1814042086519825;43.0;42.0;9.444575162494075;0.21964128284869944;34.721464863878396;51.278535136121604;0.5809386706230139;0.5790512427385566;0.04227810727507566;0.07277550869480853;0.5438802756667916;0.6179970655792361;0.3527292629728258;0.32643235435724605;0.05687174805799368;0.16123342752646827;0.30287897786731494;0.4025795480783367;4.191589632057207;3.947870658160205;0.6556120392426881;0.1564113133185983;3.6169203421045544;4.76625892200986;1.6
0.8;0.6;2;200.0;200.0;0.0;0.0;200.0;200.0;551.6;598.0;78.45661221337562;0.14223461242453883;482.8297472681684;620.3702527318317;2.758;2.99;0.3922830610668781;0.14223461242453883;2.4141487363408416;3.1018512636591584;65.2;74.0;13.81882773609976;0.21194521067637667;53.0872634305868;77.3127365694132;2.758;2.99;0.3922830610668781;0.14223461242453883;2.4141487363408416;3.1018512636591584;7.8;8.0;1.16619037896906;0.14951158704731538;6.777789062864224;8.822210937135775;5.516;5.98;0.7845661221337562;0.14223461242453883;4.828297472681683;6.203702527318317;65.2;74.0;13.81882773609976;0.21194521067637667;53.0872634305868;77.3127365694132;0.640944708539595;0.650825611816775;0.031996622565824084;0.049921033966766046;0.612898432281421;0.6689909847977689;0.3001080984155435;0.2766855378281009;0.05417452632252316;0.18051670917427434;0.2526220324011862;0.34759416442990076;3.570753847999679;3.377473266312352;0.6696757927159963;0.187544653376526;2.9837571346032608;4.157750561396098;2.0
0.8;0.7;2;200.0;200.0;0.0;0.0;200.0;200.0;681.8;744.0;98.86637446574038;0.1450078827599595;595.1398018742168;768.4601981257831;3.409;3.72;0.49433187232870196;0.14500788275995952;2.9756990093710836;3.842300990628916;106.8;119.0;24.350770008359078;0.22800346449774417;85.45560899908362;128.14439100091636;3.409;3.72;0.49433187232870196;0.14500788275995952;2.9756990093710836;3.842300990628916;9.2;10.0;1.1661903789690602;0.1267598238009848;8.177789062864225;10.222210937135774;6.818;7.44;0.9886637446574039;0.14500788275995952;5.951398018742167;7.684601981257832;106.8;119.0;24.350770008359078;0.22800346449774417;85.45560899908362;128.14439100091636;0.7086165789315613;0.7182435955856472;0.03848254898944897;0.054306588546759994;0.6748851375003148;0.7423480203628078;0.23745490063619848;0.22160035464922975;0.052507137758218414;0.22112467511741907;0.19143036513832015;0.28347943613407683;2.952938227491261;2.6460301507537687;0.6891161994309044;0.23336627668515758;2.3489012462923298;3.5569752086901922;2.6666666666666665
0.8;0.8;2;200.0;200.0;0.0;0.0;200.0;200.0;846.8;936.0;134.5011524114199;0.158834615507109;728.904541821154;964.6954581788459;4.234;4.68;0.6725057620570993;0.15883461550710895;3.644522709105771;4.823477290894229;160.4;174.0;29.19314988143623;0.18200218130571216;134.81107589600532;185.9889241039947;4.234;4.68;0.6725057620570993;0.15883461550710895;3.644522709105771;4.823477290894229;10.2;11.0;1.469693845669907;0.14408763192842225;8.911756544747849;11.48824345525215;8.468;9.36;1.3450115241141987;0.15883461550710895;7.289045418211542;9.646954581788458;160.4;174.0;29.19314988143623;0.18200218130571216;134.81107589600532;185.9889241039947;0.7576285093085857;0.7641347071761296;0.031249088203724414;0.04124592438085842;0.7302374758088872;0.7850195428082842;0.18859808869659883;0.1837037037037037;0.036180640484373604;0.19183991065030387;0.15688435903232303;0.22031181836087463;2.321414442596782;2.132613065326633;0.4159010136504638;0.17915845013233755;1.9568611307308483;2.685967754462716;4.000000000000001
0.8;0.9;2;200.0;200.0;0.0;0.0;200.0;200.0;1009.8;1101.0;170.4926977908438;0.1688380845621349;860.3565613243592;1159.2434386756406;5.049;5.505;0.8524634889542192;0.1688380845621349;4.301782806621796;5.7962171933782045;190.4;199.0;12.126005112979296;0.06368700164379883;179.77108788257237;201.02891211742764;5.049;5.505;0.8524634889542192;0.1688380845621349;4.301782806621796;5.7962171933782045;11.2;11.0;1.3266499161421599;0.11845088536983571;10.0371400772234;12.362859922776599;10.098;11.01;1.7049269779084384;0.1688380845621349;8.603565613243592;11.592434386756409;190.4;199.0;12.126005112979296;0.06368700164379883;179.77108788257237;201.02891211742764;0.7902279225404458;0.7867315237639444;0.014714023554362776;0.018619974231054427;0.7773305122395312;0.8031253328413605;0.1713953254470233;0.17728209076343662;0.016379191868970723;0.09556381906129277;0.15703833076429538;0.1857523201297512;2.0100804020100504;1.944673366834171;0.12608031428562658;0.06272401549686676;1.8995661338901084;2.1205946701299925;8.000000000000002
0.8;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;1185.0;1295.0;208.72661545667816;0.17614060376090984;1002.0430548571604;1367.9569451428395;5.924999999999999;6.475;1.043633077283391;0.17614060376090993;5.010215274285801;6.839784725714197;198.8;199.0;0.4;0.002012072434607646;198.44938454112804;199.15061545887198;5.924999999999999;6.475;1.043633077283391;0.17614060376090993;5.010215274285801;6.839784725714197;11.8;12.0;0.9797958971132713;0.0830335506028196;10.9411710298319;12.658828970168102;11.849999999999998;12.95;2.087266154566782;0.17614060376090993;10.020430548571602;13.679569451428394;198.8;199.0;0.4;0.002012072434607646;198.44938454112804;199.15061545887198;0.7833622956705126;0.7770016926824254;0.01530546823787827;0.01953817323410706;0.7699464612468276;0.7967781300941976;0.17503811446560244;0.17893525425173692;0.013614281635586888;0.07777895504160207;0.16310467045841873;0.18697155847278615;1.9419396984924624;1.934924623115578;0.012245751728376853;0.0063059382008016475;1.9312058238387697;1.952673573146155;nan
1.0;0.0;2;200.0;200.0;0.0;0.0;200.0;200.0;307.2;304.0;22.577865266672138;0.07349565516494837;287.40962852294075;326.9903714770592;1.5359999999999998;1.52;0.11288932633336062;0.07349565516494833;1.4370481426147037;1.634951857385296;10.0;10.0;1.4142135623730951;0.1414213562373095;8.760387157213994;11.239612842786006;1.5359999999999998;1.52;0.11288932633336062;0.07349565516494833;1.4370481426147037;1.634951857385296;5.8;5.0;0.9797958971132712;0.16893032708849504;4.941171029831899;6.6588289701681;3.0719999999999996;3.04;0.22577865266672123;0.07349565516494833;2.8740962852294074;3.269903714770592;10.4;10.0;1.624807680927192;0.15623150778146078;8.97579327343254;11.82420672656746;0.3993199356199357;0.41565079365079355;0.03463000323304954;0.08672245020596629;0.36896539943420226;0.4296744718056691;0.47546907624553886;0.4801536491677337;0.03408639526049727;0.07169003614210775;0.4455910334566626;0.5053471190344151;6.5690003041118175;6.395607138400099;1.044104867105979;0.15894425616823754;5.653802036384775;7.48419857183886;nan
1.0;0.1;2;200.0;200.0;0.0;0.0;200.0;200.0;337.8;345.0;25.87199257884866;0.07658967607711266;315.12219862508715;360.4778013749129;1.689;1.725;0.1293599628942433;0.07658967607711267;1.5756109931254356;1.8023890068745645;12.6;13.0;2.244994432064365;0.1781741612749496;10.632175617591853;14.567824382408146;1.689;1.725;0.1293599628942433;0.07658967607711267;1.5756109931254356;1.8023890068745645;6.4;6.0;1.0198039027185568;0.1593443597997745;5.506102466722276;7.2938975332777245;3.378;3.45;0.2587199257884866;0.07658967607711267;3.1512219862508712;3.604778013749129;13.0;13.0;2.280350850198276;0.17541160386140586;11.001184350671629;14.998815649328371;0.43765724553224555;0.44680158730158726;0.030255427270439273;0.06913041559187467;0.41113719424276435;0.46417729682172676;0.46875999177665084;0.4527720739219713;0.04710800120042643;0.10049492709879534;0.4274680081330791;0.5100519754202225;6.485012610549129;6.026979212737727;1.1963802784433657;0.1844838784888747;5.436339059769648;7.5336861613286095;1.1111111111111112
1.0;0.2;2;200.0;200.0;0.0;0.0;200.0;200.0;380.6;392.0;34.30801655590134;0.09014192473962516;350.52769758066404;410.672302419336;1.903;1.96;0.17154008277950658;0.09014192473962511;1.7526384879033203;2.05336151209668;16.6;18.0;3.9293765408777004;0.2367094301733554;13.155749602598558;20.044250397401445;1.903;1.96;0.17154008277950658;0.09014192473962511;1.7526384879033203;2.05336151209668;6.4;6.0;1.0198039027185568;0.1593443597997745;5.506102466722276;7.2938975332777245;3.806;3.92;0.34308016555901316;0.09014192473962511;3.5052769758066407;4.10672302419336;17.0;18.0;3.847076812334269;0.22629863601966288;13.62788849531929;20.37211150468071;0.47652196431019966;0.4711707557148733;0.027295355602913286;0.05728037246389116;0.45259653023572727;0.500447398384672;0.451331082538552;0.4346076458752515;0.03613903368707972;0.08007211354425779;0.4196538228400897;0.4830083422370143;6.043932271606145;5.841114042083308;0.9925545672673588;0.1642233106962981;5.173919833961366;6.9139447092509245;1.25
1.0;0.3;2;200.0;200.0;0.0;0.0;200.0;200.0;432.4;454.0;46.119843885251825;0.10666013849503198;391.9741744326723;472.8258255673276;2.162;2.27;0.23059921942625916;0.10666013849503199;1.9598708721633618;2.3641291278366383;24.0;25.0;4.1952353926806065;0.17480147469502527;20.32271404429843;27.67728595570157;2.162;2.27;0.23059921942625916;0.10666013849503199;1.9598708721633618;2.3641291278366383;6.8;7.0;0.7483314773547882;0.1100487466698218;6.144058539197284;7.455941460802715;4.324;4.54;0.4611984388525183;0.10666013849503199;3.9197417443267235;4.728258255673277;24.0;25.0;4.1952353926806065;0.17480147469502527;20.32271404429843;27.67728595570157;0.53691565848828;0.5441248316526953;0.025129548728773498;0.04680353111609248;0.5148886378413191;0.558942679135241;0.43101190376698667;0.4076271186440678;0.03864895228766918;0.08967026652833131;0.39713460341383194;0.4648892041201414;5.1640882777992;4.495473148952003;1.0379968590290343;0.20100292698160488;4.254243915208887;6.073932640389513;1.4285714285714286
1.0;0.4;2;200.0;200.0;0.0;0.0;200.0;200.0;498.2;533.0;55.96213005238453;0.11232864322036237;449.14703023057626;547.2529697694238;2.491;2.665;0.2798106502619227;0.11232864322036237;2.245735151152881;2.736264848847119;35.4;38.0;6.829348431585549;0.19291944721993076;29.41381216465771;41.386187835342284;2.491;2.665;0.2798106502619227;0.11232864322036237;2.245735151152881;2.736264848847119;7.4;7.0;1.0198039027185568;0.13781133820521038;6.506102466722276;8.293897533277724;4.982;5.33;0.5596213005238454;0.11232864322036237;4.491470302305762;5.472529697694238;35.4;38.0;6.829348431585549;0.19291944721993076;29.41381216465771;41.386187835342284;0.589307105618378;0.584101239166076;0.018543074862682068;0.031465893904714166;0.5730533838636866;0.6055608273730693;0.40154855990154886;0.38643829188174567;0.047483362235314575;0.1182506102050434;0.35992755780425223;0.4431695619988455;4.289593880261578;4.075174455487418;0.4861925250656479;0.1133423206571714;3.8634273420715473;4.71576041845161;1.6666666666666667
1.0;0.5;2;200.0;200.0;0.0;0.0;200.0;200.0;583.2;629.0;71.62792751434317;0.12281880575161723;520.4153533162765;645.9846466837236;2.916;3.145;0.3581396375717158;0.12281880575161722;2.602076766581382;3.2299232334186176;53.4;54.0;10.8;0.20224719101123598;43.93338261045689;62.86661738954311;2.916;3.145;0.3581396375717158;0.12281880575161722;2.602076766581382;3.2299232334186176;8.2;8.0;1.1661903789690602;0.1422183388986659;7.177789062864224;9.222210937135774;5.832;6.29;0.7162792751434316;0.12281880575161722;5.204153533162764;6.459846466837235;53.4;54.0;10.8;0.20224719101123598;43.93338261045689;62.86661738954311;0.6405704859226914;0.6352044952489032;0.02257993871098365;0.035249733178791445;0.6207782969915603;0.6603626748538225;0.3577759872518966;0.33974544402661266;0.05233688209488478;0.14628394291324073;0.3119006874228314;0.40365128708096176;3.8337781159069566;3.4711613406079502;0.7953688861977397;0.20746346349509048;3.1366065483901924;4.530949683423721;2.0
1.0;0.6;2;200.0;200.0;0.0;0.0;200.0;200.0;688.8;736.0;91.17324168855684;0.1323653334619002;608.8831300713047;768.7168699286952;3.4440000000000004;3.68;0.45586620844278425;0.1323653334619002;3.044415650356524;3.8435843496434767;78.8;90.0;16.642115250171777;0.21119435596664693;64.21254281240215;93.38745718759785;3.4440000000000004;3.68;0.45586620844278425;0.1323653334619002;3.044415650356524;3.8435843496434767;9.4;10.0;0.7999999999999999;0.08510638297872339;8.698769082256067;10.101230917743933;6.888000000000001;7.36;0.9117324168855685;0.1323653334619002;6.088831300713048;7.6871686992869535;78.8;90.0;16.642115250171777;0.21119435596664693;64.21254281240215;93.38745718759785;0.6791046291451239;0.6921283502376906;0.031155832186064235;0.045877808586408955;0.6517953381489866;0.7064139201412613;0.3059207648162635;0.28713666291954393;0.049036078975641655;0.1602901293905067;0.26293874648794696;0.34890278314458006;3.201657593145042;2.96824821299078;0.4854656153669655;0.15162946106616118;2.776128219398916;3.627186966891168;2.5
1.0;0.7;2;200.0;200.0;0.0;0.0;200.0;200.0;846.2;911.0;121.52267278166656;0.1436098709308279;739.6806807982703;952.7193192017298;4.231;4.555;0.6076133639083326;0.14360987093082786;3.698403403991351;4.763596596008648;129.6;145.0;26.484712571594958;0.2043573500894673;106.3851258715452;152.8148741284548;4.231;4.555;0.6076133639083326;0.14360987093082786;3.698403403991351;4.763596596008648;10.4;11.0;1.3564659966250536;0.13042942275240899;9.211005130372717;11.588994869627284;8.462;9.11;1.2152267278166653;0.14360987093082786;7.396806807982702;9.527193192017297;129.6;145.0;26.484712571594958;0.2043573500894673;106.3851258715452;152.8148741284548;0.7314771107957263;0.7357337786955219;0.02168601367694199;0.0296468793854003;0.7124684817046144;0.7504857398868382;0.24289230497846576;0.23633955654291453;0.043134190115934265;0.17758565928944697;0.20508352032704336;0.28070108962988816;2.577644315788769;2.399748743718593;0.43733578199401163;0.16966490656418792;2.194302601076367;2.9609860305011715;3.333333333333333
1.0;0.8;2;200.0;200.0;0.0;0.0;200.0;200.0;1021.6;1112.0;161.3661674577419;0.15795435342378808;880.156317875983;1163.043682124017;5.108;5.56;0.8068308372887096;0.1579543534237881;4.400781589379914;5.815218410620085;176.8;190.0;23.232735525546705;0.13140687514449492;156.43560943214848;197.16439056785154;5.108;5.56;0.8068308372887096;0.1579543534237881;4.400781589379914;5.815218410620085;10.8;11.0;0.9797958971132712;0.09072184232530288;9.941171029831901;11.6588289701681;10.216;11.12;1.6136616745774193;0.1579543534237881;8.801563178759828;11.63043682124017;176.8;190.0;23.232735525546705;0.13140687514449492;156.43560943214848;197.16439056785154;0.7686491564778584;0.7687402541668874;0.017795936044439034;0.023152222173747565;0.7530503307721654;0.7842479821835513;0.20496794252443537;0.20736633663366336;0.026266689699230423;0.12815023352297653;0.18194417386957726;0.22799171117929348;2.1056679570223835;1.9859798994974875;0.24124715297670907;0.11457036812102878;1.8942055039161723;2.3171304101285948;5.000000000000001
1.0;0.9;2;200.0;200.0;0.0;0.0;200.0;200.0;1218.8;1318.0;205.61459092194795;0.16870248680829336;1038.5708646328235;1399.0291353671764;6.093999999999999;6.59;1.0280729546097398;0.1687024868082934;5.192854323164117;6.9951456768358815;197.4;199.0;3.1999999999999997;0.016210739614994932;194.59507632902427;200.20492367097575;6.093999999999999;6.59;1.0280729546097398;0.1687024868082934;5.192854323164117;6.9951456768358815;12.4;13.0;1.2;0.0967741935483871;11.3481536233841;13.4518463766159;12.187999999999999;13.18;2.0561459092194796;0.1687024868082934;10.385708646328235;13.990291353671763;197.4;199.0;3.1999999999999997;0.016210739614994932;194.59507632902427;200.20492367097575;0.7836683474437084;0.782996210594589;0.014092530313995629;0.017982773401483985;0.7713156999869367;0.7960209949004801;0.19863812600341552;0.20132180986273512;0.01485506287969219;0.07478455006888637;0.18561708928307752;0.2116591627237535;1.9524924623115578;1.9337688442211056;0.034277171289420226;0.017555597243555782;1.9224471969603751;1.9825377276627405;10.000000000000002
1.0;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;1411.8;1537.0;241.59586089169656;0.17112612331186894;1200.0318909297248;1623.568109070275;7.058999999999999;7.685;1.2079793044584828;0.17112612331186894;6.000159454648623;8.117840545351376;199.0;199.0;0.0;0.0;199.0;199.0;7.058999999999999;7.685;1.2079793044584828;0.17112612331186894;6.000159454648623;8.117840545351376;13.6;13.0;1.7435595774162693;0.12820291010413745;12.071702646733954;15.128297353266046;14.117999999999999;15.37;2.4159586089169656;0.17112612331186894;12.000318909297246;16.23568109070275;199.0;199.0;0.0;0.0;199.0;199.0;0.7770459534712787;0.7836995514499497;0.019262419618900958;0.02478929274755298;0.7601616982371153;0.7939302087054421;0.20641840952646578;0.2086595379033798;0.0173537333288974;0.08407066680102679;0.19120719159083302;0.22162962746209855;1.9290552763819098;1.9227638190954774;0.012140495522195779;0.00629349281528428;1.9184136628607904;1.9396968899030291;nan
1.2;0.0;2;200.0;200.0;0.0;0.0;200.0;200.0;368.0;370.0;26.705804612480787;0.07257012122956735;344.5913301531249;391.4086698468751;1.8400000000000003;1.85;0.133529023062404;0.07257012122956738;1.7229566507656247;1.957043349234376;11.2;11.0;1.16619037896906;0.10412414097938036;10.177789062864225;12.222210937135774;1.8400000000000003;1.85;0.133529023062404;0.07257012122956738;1.7229566507656247;1.957043349234376;6.2;6.0;0.7483314773547882;0.12069862537980455;5.544058539197285;6.855941460802716;3.6800000000000006;3.7;0.267058046124808;0.07257012122956738;3.4459133015312493;3.914086698468752;12.0;12.0;1.6733200530681511;0.13944333775567927;10.533270304384615;13.466729695615385;0.4516212232212233;0.4550652958152959;0.014281881342736153;0.03162358323390901;0.43910260226987724;0.4641398441725693;0.4736065162620968;0.45402766476810413;0.033418493414213435;0.07056172638410116;0.4443139152540112;0.5028991172701824;6.6137207157224704;6.236238227881682;1.3332019048161852;0.20158122214729002;5.445117721657202;7.782323709787739;nan
1.2;0.1;2;200.0;200.0;0.0;0.0;200.0;200.0;406.0;419.0;30.607188698082023;0.07538716428099021;379.1716162246027;432.8283837753973;2.0300000000000002;2.095;0.1530359434904101;0.0753871642809902;1.895858081123014;2.164141918876987;13.4;15.0;2.4166091947189146;0.18034396975514289;11.281748645698533;15.518251354301468;2.0300000000000002;2.095;0.1530359434904101;0.0753871642809902;1.895858081123014;2.164141918876987;6.8;7.0;0.7483314773547882;0.1100487466698218;6.144058539197284;7.455941460802715;4.0600000000000005;4.19;0.3060718869808202;0.0753871642809902;3.791716162246028;4.328283837753974;14.0;15.0;2.1908902300206643;0.15649215928719032;12.079600041657988;15.920399958342012;0.4825628634437458;0.48414646464646466;0.012999613406466416;0.026938694191460156;0.4711681998945798;0.49395752699291184;0.47397386894881277;0.45159796201945346;0.03404528144523727;0.07182944815237065;0.44413186400794497;0.5038158738896806;5.9595478911899615;5.919349275695562;0.8296234663099968;0.1392091281851153;5.232350860361883;6.68674492201804;1.3333333333333333
1.2;0.2;2;200.0;200.0;0.0;0.0;200.0;200.0;456.0;485.0;40.0699388569536;0.08787267293191578;420.87715000174387;491.12284999825613;2.2800000000000002;2.425;0.20034969428476787;0.08787267293191572;2.1043857500087197;2.4556142499912808;19.2;21.0;3.9698866482558417;0.20676492959665843;15.720240927880207;22.679759072119793;2.2800000000000002;2.425;0.20034969428476787;0.08787267293191572;2.1043857500087197;2.4556142499912808;7.0;7.0;0.6324555320336759;0.09035079029052513;6.4456282835497465;7.5543717164502535;4.5600000000000005;4.85;0.40069938856953574;0.08787267293191572;4.2087715000174395;4.9112284999825615;19.4;22.0;4.079215610874228;0.21026884592135198;15.824409866889102;22.975590133110895;0.5353831642303645;0.5382396637179245;0.017789192528038063;0.03322703012824613;0.5197902494774149;0.550976078983314;0.45905111377649516;0.4391008886565604;0.03116601759827598;0.06789226006202488;0.43173289487291683;0.4863693326800735;5.290394737825877;4.872317995783208;1.0420471562968816;0.19696964176346468;4.377000133147728;6.203789342504026;1.4999999999999998
1.2;0.3;2;200.0;200.0;0.0;0.0;200.0;200.0;519.8;549.0;49.166655367230334;0.09458764018320573;476.70352641804664;562.8964735819533;2.599;2.745;0.24583327683615172;0.09458764018320573;2.383517632090234;2.8144823679097666;27.6;29.0;4.63033476111609;0.16776575221435105;23.54133263250116;31.658667367498843;2.599;2.745;0.24583327683615172;0.09458764018320573;2.383517632090234;2.8144823679097666;7.4;7.0;1.0198039027185568;0.13781133820521038;6.506102466722276;8.293897533277724;5.198;5.49;0.49166655367230344;0.09458764018320573;4.767035264180468;5.628964735819533;27.6;29.0;4.63033476111609;0.16776575221435105;23.54133263250116;31.658667367498843;0.5735220377814425;0.577159868613308;0.015371874792199057;0.02680258783369884;0.5600479954464692;0.5869960801164158;0.4414116335179516;0.41891392685629847;0.03661323717466207;0.08294579117197884;0.40931871613599585;0.47350455089990734;4.780499788245637;4.518394248052727;0.8446731373538506;0.17669138683590058;4.040111139120276;5.520888437370997;1.7142857142857144
1.2;0.4;2;200.0;200.0;0.0;0.0;200.0;200.0;594.0;637.0;67.17737714439289;0.11309322751581295;535.1164327167587;652.8835672832413;2.97;3.185;0.3358868857219645;0.11309322751581297;2.675582163583794;3.2644178364162064;41.6;42.0;8.73155198117723;0.20989307647060648;33.946457238637784;49.25354276136222;2.97;3.185;0.3358868857219645;0.11309322751581297;2.675582163583794;3.2644178364162064;8.4;8.0;1.0198039027185568;0.1214052265141139;7.506102466722276;9.293897533277724;5.94;6.37;0.671773771443929;0.11309322751581297;5.351164327167588;6.528835672832413;41.6;42.0;8.73155198117723;0.20989307647060648;33.946457238637784;49.25354276136222;0.6270909947809168;0.6305514961315644;0.01380006626113586;0.022006481317686774;0.6149947033693876;0.639187286192446;0.40582181634439624;0.3795786931437005;0.04625550840981298;0.11397984668857417;0.36527707557823946;0.446366557110553;4.063844813053852;3.5682689319382574;0.7829560996434748;0.19266387759898435;3.3775535326710964;4.750136093436608;2.0
1.2;0.5;2;200.0;200.0;0.0;0.0;200.0;200.0;688.6;737.0;79.73606461319746;0.11579445921173026;618.7082577924974;758.4917422075026;3.443;3.685;0.3986803230659874;0.11579445921173029;3.093541288962487;3.792458711037513;61.8;69.0;12.253978945632312;0.19828444895845165;51.058913872424256;72.54108612757574;3.443;3.685;0.3986803230659874;0.11579445921173029;3.093541288962487;3.792458711037513;9.0;9.0;0.6324555320336759;0.07027283689263066;8.445628283549746;9.554371716450254;6.886;7.37;0.7973606461319748;0.11579445921173029;6.187082577924974;7.584917422075026;61.8;69.0;12.253978945632312;0.19828444895845165;51.058913872424256;72.54108612757574;0.6591989717322257;0.6641764827771988;0.01604023785851905;0.024332923057159714;0.6451390833392754;0.6732588601251761;0.36064247931672166;0.34091505555069546;0.048639313614689476;0.1348685094081047;0.318008241161142;0.4032767174723013;3.5553375234873728;3.1307169021454735;0.6695662567272865;0.18832705820586054;2.9684368226183158;4.14223822435643;2.4
