beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;indegree_mean_mean;indegree_mean_median;indegree_mean_std;indegree_mean_cv;indegree_mean_ci_low;indegree_mean_ci_high;indegree_max_mean;indegree_max_median;indegree_max_std;indegree_max_cv;indegree_max_ci_low;indegree_max_ci_high;outdegree_mean_mean;outdegree_mean_median;outdegree_mean_std;outdegree_mean_cv;outdegree_mean_ci_low;outdegree_mean_ci_high;outdegree_max_mean;outdegree_max_median;outdegree_max_std;outdegree_max_cv;outdegree_max_ci_low;outdegree_max_ci_high;total_degree_mean_mean;total_degree_mean_median;total_degree_mean_std;total_degree_mean_cv;total_degree_mean_ci_low;total_degree_mean_ci_high;total_degree_max_mean;total_degree_max_median;total_degree_max_std;total_degree_max_cv;total_degree_max_ci_low;total_degree_max_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;vertices_degree_ge_2_mean;vertices_degree_ge_2_median;vertices_degree_ge_2_std;vertices_degree_ge_2_cv;vertices_degree_ge_2_ci_low;vertices_degree_ge_2_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;expected_theoretical_outdegree_mean;indegree_powerlaw_alpha_theory;indegree_ccdf_slope_theory;outdegree_mean_vs_theory_ratio
0.65;0.95;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;3410.8;3411.5;664.0001204819167;0.1946757712213899;2999.248461519581;3822.3515384804195;3.4108000000000005;3.4115;0.6640001204819167;0.19467577122138988;2.9992484615195814;3.8223515384804196;466.7;400.5;313.0271713445975;0.6707246011240572;272.6837491301309;660.7162508698691;3.4108000000000005;3.4115;0.6640001204819167;0.19467577122138988;2.9992484615195814;3.8223515384804196;9.6;10.0;0.9165151389911679;0.09547032697824666;9.031938031549373;10.168061968450626;6.821600000000001;6.823;1.3280002409638334;0.19467577122138988;5.998496923039163;7.644703076960839;466.7;400.5;313.0271713445975;0.6707246011240572;272.6837491301309;660.7162508698691;0.786240270430984;0.7883857771640128;0.03894003810159864;0.04952689345237092;0.7621049847663249;0.810375556095643;936.9;934.5;40.55724349607601;0.04328876453845236;911.7623600471325;962.0376399528675;0.09756370801882168;0.0821005819470434;0.057084249681675345;0.5850971723077892;0.06218252350571785;0.1329448925319255;4.6116485740401805;3.9903540992338904;2.794006276807316;0.6058584542923093;2.8799055422626516;6.343391605817709;12.99999999999999;2.052631578947368;-1.0526315789473684;0.262369230769231
0.85;0.05;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;875.5;900.0;48.18972919616793;0.05504252335370409;845.6316963990253;905.3683036009747;0.8755000000000001;0.9;0.04818972919616796;0.05504252335370412;0.8456316963990254;0.9053683036009748;9.0;8.5;1.4832396974191326;0.16480441082434807;8.080678511074607;9.919321488925393;0.8755000000000001;0.9;0.04818972919616796;0.05504252335370412;0.8456316963990254;0.9053683036009748;5.1;5.0;0.7000000000000001;0.13725490196078433;4.666135505024898;5.533864494975101;1.7510000000000001;1.8;0.09637945839233591;0.05504252335370412;1.6912633927980507;1.8107366072019495;10.1;10.0;1.445683229480096;0.1431369534138709;9.203956251068062;10.996043748931937;0.5297244358394517;0.525365575334455;0.026089794484171494;0.049251634848271865;0.5135538136853385;0.545895057993565;476.1;477.5;24.126541401535366;0.050675365262624165;461.1462147133243;491.05378528667575;0.45226459290336846;0.4532579250848634;0.03055440460857457;0.0675586926060844;0.433326776725134;0.47120240908160294;4.4963930488966435;3.8771260881815826;1.1415657984402212;0.25388478854630975;3.7888432365807647;5.203942861212522;0.8947368421052632;21.0;-20.0;0.9785
0.85;0.15;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;974.6;992.5;52.4598894394565;0.05382709772158475;942.0850236598579;1007.1149763401421;0.9746;0.9924999999999999;0.0524598894394565;0.053827097721584755;0.9420850236598579;1.0071149763401421;11.7;11.5;1.9000000000000001;0.16239316239316243;10.522367799353294;12.877632200646705;0.9746;0.9924999999999999;0.0524598894394565;0.053827097721584755;0.9420850236598579;1.0071149763401421;5.2;5.0;0.8717797887081347;0.16764995936694896;4.659665288918063;5.740334711081937;1.9492;1.9849999999999999;0.104919778878913;0.053827097721584755;1.8841700473197158;2.0142299526802843;12.2;12.0;1.6613247725836149;0.13617416168718155;11.170300237933406;13.229699762066593;0.5471286286322926;0.5463846427038628;0.019722589258198708;0.03604744520041122;0.5349044411635644;0.5593528161010208;518.2;524.5;25.083062014036482;0.04840421075653508;502.65335709550135;533.7466429044988;0.4436552403723515;0.44834527168994265;0.02753165414215308;0.06205641596624956;0.4265909443434738;0.4607195364012292;4.75452134163436;4.413219791611441;1.006571005030826;0.21170816843674503;4.130642169128246;5.378400514140474;1.0;7.666666666666667;-6.666666666666667;0.9746
0.85;0.25;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;1095.9;1112.0;60.358015209249544;0.05507620696162929;1058.4897145907707;1133.3102854092294;1.0958999999999999;1.112;0.060358015209249535;0.05507620696162929;1.0584897145907706;1.1333102854092292;17.0;16.0;4.147288270665544;0.2439581335685614;14.429484098473615;19.570515901526385;1.0958999999999999;1.112;0.060358015209249535;0.05507620696162929;1.0584897145907706;1.1333102854092292;5.6;5.5;0.66332495807108;0.11845088536983574;5.188866931517301;6.011133068482699;2.1917999999999997;2.224;0.12071603041849907;0.05507620696162929;2.116979429181541;2.2666205708184584;17.4;16.0;4.079215610874228;0.2344376787858752;14.871675970133573;19.928324029866424;0.5713202148205958;0.5731218084344676;0.014451747464479532;0.0252953546707911;0.5623629289417613;0.5802775006994303;563.2;567.5;24.445040396775784;0.04340383593177518;548.0488069908671;578.351193009133;0.4264443002209476;0.42445505668124606;0.020484590115932254;0.04803579296362705;0.41374781972748914;0.43914078071440604;5.602395178618474;5.234501824114192;0.9998726928695539;0.17847236065844932;4.982667663002411;6.222122694234537;1.1333333333333333;5.0;-4.0;0.966970588235294
0.85;0.35;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;1252.5;1252.0;79.22026255952451;0.06324971062636688;1203.398772561167;1301.601227438833;1.2525;1.252;0.07922026255952452;0.06324971062636689;1.203398772561167;1.3016012274388329;24.1;20.5;7.077428911688198;0.29366924944764305;19.713364113583168;28.486635886416835;1.2525;1.252;0.07922026255952452;0.06324971062636689;1.203398772561167;1.3016012274388329;5.9;6.0;0.7000000000000001;0.11864406779661017;5.466135505024899;6.333864494975102;2.505;2.504;0.15844052511904905;0.06324971062636689;2.406797545122334;2.6032024548776658;24.4;20.5;6.770524351924303;0.27748050622640585;20.20358553047962;28.596414469520376;0.5983905103409443;0.5997973685146919;0.015922170917198622;0.026608327909690054;0.5885218465639477;0.6082591741179408;612.4;618.5;25.43304936495032;0.0415301263307484;596.6364326879985;628.1635673120014;0.4030000199151272;0.39454625534049137;0.02254389922773376;0.05594019383046572;0.389027166410541;0.41697287341971334;6.578423788188067;6.0543008649510295;1.4559878650421318;0.22132776967887668;5.675993159964666;7.480854416411468;1.3076923076923077;3.857142857142857;-2.857142857142857;0.9577941176470588
0.85;0.45;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;1461.8;1457.5;107.00728947132528;0.07320241446937015;1395.4761948498128;1528.123805150187;1.4617999999999998;1.4575;0.10700728947132528;0.07320241446937016;1.3954761948498124;1.528123805150187;42.7;39.5;19.131387822110554;0.4480418693702706;30.842242977695996;54.55775702230401;1.4617999999999998;1.4575;0.10700728947132528;0.07320241446937016;1.3954761948498124;1.528123805150187;6.5;7.0;0.6708203932499369;0.10320313742306722;6.08422121266231;6.91577878733769;2.9235999999999995;2.915;0.21401457894265055;0.07320241446937016;2.790952389699625;3.056247610300374;42.8;40.0;19.09869105462466;0.44623109940711825;30.96250864414254;54.63749135585745;0.6342228708053907;0.6358368578012197;0.014917987030869153;0.023521679393120925;0.6249766066494005;0.643469134961381;670.7;666.5;24.286004199950227;0.03620993618600004;655.6473786468935;685.7526213531066;0.35507145394054657;0.3613621732205805;0.03954710241556904;0.11137787050093538;0.3305599059158902;0.37958300196520295;7.061036933035362;6.120098882772317;2.1383566520964474;0.30283889921210505;5.735669748837542;8.386404117233182;1.5454545454545452;3.2222222222222223;-2.2222222222222223;0.9458705882352941
0.85;0.55;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;1734.1;1725.0;159.21585976277615;0.0918146933641521;1635.4169877314234;1832.7830122685764;1.7341000000000002;1.725;0.15921585976277614;0.09181469336415207;1.6354169877314237;1.8327830122685767;73.0;66.0;43.17869845189871;0.5914890198890235;46.237565432121094;99.7624345678789;1.7341000000000002;1.725;0.15921585976277614;0.09181469336415207;1.6354169877314237;1.8327830122685767;6.9;7.0;0.8306623862918073;0.12038585308576917;6.3851501189667035;7.414849881033297;3.4682000000000004;3.45;0.31843171952555227;0.09181469336415207;3.2708339754628475;3.6655660245371533;73.1;66.0;43.283830699234564;0.5921180670209927;46.272403790126845;99.92759620987314;0.673360166895503;0.6742249280321226;0.009675159614713626;0.014368476322739014;0.6673634408383012;0.6793568929527048;736.6;731.0;28.320310732758568;0.03844734012049765;719.0468895519911;754.153110448009;0.2958713307283537;0.3115566072459761;0.06474973637542256;0.2188442395416499;0.25573902833936274;0.33600363311734466;7.5972672332089335;7.375196277494371;2.2208636146634624;0.2923240089483352;6.220761703802445;8.973772762615422;1.888888888888889;2.8181818181818183;-1.8181818181818181;0.9180529411764706
0.85;0.65;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;2109.9;2068.0;237.08582834070873;0.11236827733101508;1962.9526811731498;2256.8473188268504;2.1099000000000006;2.068;0.2370858283407087;0.11236827733101505;1.9629526811731501;2.2568473188268507;128.7;100.5;94.37801650808308;0.7333179215857272;70.20389932995532;187.19610067004464;2.1099000000000006;2.068;0.2370858283407087;0.11236827733101505;1.9629526811731501;2.2568473188268507;7.5;7.0;1.02469507659596;0.13662601021279466;6.86488741155603;8.13511258844397;4.219800000000001;4.136;0.4741716566814174;0.11236827733101505;3.9259053623463003;4.5136946376537015;128.7;100.5;94.37801650808308;0.7333179215857272;70.20389932995532;187.19610067004464;0.7111492620944161;0.7091774270107145;0.01748008149471923;0.02458004588690479;0.7003149953375161;0.7219835288513161;810.2;807.0;36.70640271124371;0.04530536004843706;787.4491358933337;832.9508641066664;0.23913531940493066;0.2594560097134616;0.08120458344588018;0.3395758671197185;0.18880419713863023;0.2894664416712311;6.9213479528330115;7.4226722982678375;1.7430413924462969;0.2518355390199454;5.840999705040996;8.001696200625027;2.428571428571429;2.5384615384615383;-1.5384615384615383;0.8687823529411766
0.85;0.75;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;2644.1;2574.0;385.75470185080053;0.14589262957180157;2405.006758710331;2883.193241289669;2.6441;2.574;0.3857547018508005;0.14589262957180157;2.4050067587103308;2.883193241289669;235.2;178.0;186.31199639314693;0.7921428418075975;119.72262825297764;350.67737174702233;2.6441;2.574;0.3857547018508005;0.14589262957180157;2.4050067587103308;2.883193241289669;8.4;8.0;1.0198039027185568;0.1214052265141139;7.767918992533394;9.032081007466607;5.2882;5.148;0.771509403701601;0.14589262957180157;4.8100135174206615;5.766386482579338;235.2;178.0;186.31199639314693;0.7921428418075975;119.72262825297764;350.67737174702233;0.7423936287653777;0.7419850135011525;0.02467883568924244;0.033242251459355956;0.7270975279326825;0.757689729598073;877.4;868.5;41.838260002060316;0.047684362892706084;851.468377790813;903.331622209187;0.18046918197685963;0.187467049154515;0.08120904746519085;0.44998844997038745;0.1301352928827252;0.23080307107099404;6.946026192508567;5.64504435099459;3.9784014393966065;0.572759348890362;4.480187433491388;9.411864951525747;3.4;2.333333333333333;-1.3333333333333333;0.7776764705882353
0.85;0.85;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;3406.6;3332.5;597.531455238969;0.17540405543326748;3036.2461670585817;3776.953832941418;3.4066;3.3325;0.5975314552389691;0.1754040554332675;3.036246167058582;3.7769538329414183;390.3;304.5;293.4195119619689;0.7517794311093233;208.43670232397085;572.1632976760292;3.4066;3.3325;0.5975314552389691;0.1754040554332675;3.036246167058582;3.7769538329414183;9.8;10.0;1.0770329614269007;0.1099013225945817;9.132448054455686;10.467551945544315;6.8132;6.665;1.1950629104779382;0.1754040554332675;6.072492334117164;7.553907665882837;390.3;304.5;293.4195119619689;0.7517794311093233;208.43670232397085;572.1632976760292;0.7714819410161045;0.7686823268722651;0.033436567066042096;0.04334069961767792;0.7507577420392337;0.7922061399929752;938.0;931.0;35.994444015708865;0.038373607692653376;915.6904124645927;960.3095875354073;0.1320611643711987;0.12479379225208886;0.06874261141802007;0.5205361602355537;0.08945405239098593;0.17466827635141147;4.638583118904788;4.272316772056409;2.101813936450725;0.45311550587175475;3.335865344519325;5.941300893290251;5.666666666666666;2.1764705882352944;-1.1764705882352942;0.601164705882353
0.85;0.95;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;4395.4;4499.0;763.632922286618;0.17373456847763982;3922.0954111796505;4868.704588820349;4.3954;4.4990000000000006;0.7636329222866179;0.17373456847763977;3.922095411179651;4.86870458882035;553.2;527.0;317.0425208075409;0.5731065090519538;356.6950097488617;749.7049902511384;4.3954;4.4990000000000006;0.7636329222866179;0.17373456847763977;3.922095411179651;4.86870458882035;11.7;12.0;0.7810249675906655;0.06675427073424492;11.215915709819043;12.184084290180955;8.7908;8.998000000000001;1.5272658445732359;0.17373456847763977;7.844190822359302;9.7374091776407;553.2;527.0;317.0425208075409;0.5731065090519538;356.6950097488617;749.7049902511384;0.7796897690554657;0.7753956490116625;0.03273283613462893;0.041981872064683165;0.7594017470288178;0.7999777910821136;978.1;981.0;19.42395428330699;0.01985886339158265;966.0609084063623;990.1390915936378;0.10031065475391743;0.08024845756161011;0.05520358585130027;0.5503262438743518;0.06609511775936164;0.13452619174847322;3.4042514728103273;3.102093919200592;1.4390081580429543;0.4227091240280799;2.512344976018388;4.296157969602267;16.999999999999986;2.052631578947368;-1.0526315789473684;0.2585529411764708
1.05;0.05;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;1079.1;1096.0;47.90083506578983;0.04438961640792311;1049.4107548361362;1108.7892451638636;1.0791;1.096;0.04790083506578985;0.04438961640792313;1.0494107548361362;1.1087892451638637;10.7;10.0;2.193171219946131;0.2049692728921618;9.340658394663063;12.059341605336936;1.0791;1.096;0.04790083506578985;0.04438961640792313;1.0494107548361362;1.1087892451638637;5.4;5.0;0.8;0.14814814814814814;4.904154862885599;5.895845137114402;2.1582;2.192;0.0958016701315797;0.04438961640792313;2.0988215096722724;2.2175784903277274;11.6;12.0;2.0591260281974;0.17751086449977588;10.323740465265782;12.876259534734217;0.5425681690167752;0.5458452054392906;0.017539063445641993;0.03232600887262835;0.531697344867947;0.5534389931656034;570.7;573.5;18.989734068701438;0.033274459556161616;558.9300408836734;582.4699591163267;0.4582875892596457;0.4645878482972136;0.025430132538654927;0.055489463678771646;0.44252582981531224;0.47404934870397913;6.089457898583044;5.9746906651671505;1.1738756322318582;0.192771778996125;5.361882243808967;6.8170335533571205;1.105263157894737;21.0;-20.0;0.9763285714285713
1.05;0.15;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;1203.2;1212.5;55.52440904683272;0.04614728145514688;1168.7856147287214;1237.6143852712787;1.2032;1.2125;0.05552440904683276;0.046147281455146905;1.1687856147287214;1.2376143852712786;13.8;14.0;2.638181191654584;0.1911725501198974;12.164838356614247;15.435161643385754;1.2032;1.2125;0.05552440904683276;0.046147281455146905;1.1687856147287214;1.2376143852712786;5.8;6.0;0.6;0.10344827586206896;5.428116147164198;6.171883852835801;2.4064;2.425;0.11104881809366551;0.046147281455146905;2.337571229457443;2.4752287705425573;14.3;14.5;2.4103941586387903;0.16855903207264267;12.806022222387496;15.793977777612506;0.5575751306182994;0.5581430629417043;0.014936488884847839;0.026788298230383138;0.5483173988944056;0.5668328623421933;614.1;616.5;17.380736463107656;0.028302778803301832;603.3273079316264;624.8726920683737;0.44716485848710097;0.45027040212336966;0.02099604682564593;0.04695370494157825;0.43415137384069746;0.4601783431335045;7.7467612654975;6.956007794703353;1.9058013037030535;0.24601265462911645;6.565533379563192;8.927989151431808;1.2352941176470589;7.666666666666667;-6.666666666666667;0.9740190476190476
1.05;0.25;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;1359.6;1367.0;75.21728524747486;0.05532309888752197;1312.979843603866;1406.220156396134;1.3596;1.367;0.07521728524747485;0.05532309888752196;1.3129798436038658;1.406220156396134;19.2;17.5;4.5563142999578075;0.23730803645613582;16.37596713900139;22.02403286099861;1.3596;1.367;0.07521728524747485;0.05532309888752196;1.3129798436038658;1.406220156396134;6.1;6.0;0.5385164807134504;0.0882813902808935;5.766224027227842;6.433775972772157;2.7192;2.734;0.1504345704949497;0.05532309888752196;2.6259596872077315;2.812440312792268;19.5;17.5;4.5;0.23076923076923078;16.71087110373149;22.28912889626851;0.5838067113944148;0.5795053951238491;0.016991876740520856;0.029105312441400303;0.5732750370791215;0.594338385709708;662.8;666.5;19.343215865000317;0.029184091528364996;650.8109505964818;674.7890494035181;0.4320012803493071;0.42174542043072005;0.01881601629692467;0.04355546419147285;0.4203389926234378;0.44366356807517643;8.434496950883474;7.6532126070625;2.190601692571783;0.25971930576634183;7.076747955113104;9.792245946653845;1.4000000000000001;5.0;-4.0;0.971142857142857
1.05;0.35;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;1546.5;1547.5;93.98430720072368;0.06077226459794612;1488.247922886819;1604.752077113181;1.5464999999999998;1.5474999999999999;0.09398430720072372;0.06077226459794616;1.4882479228868186;1.604752077113181;30.6;29.5;8.708616422830897;0.2845953079356502;25.202343619680853;35.99765638031915;1.5464999999999998;1.5474999999999999;0.09398430720072372;0.06077226459794616;1.4882479228868186;1.604752077113181;6.2;6.0;0.39999999999999997;0.06451612903225806;5.952077431442799;6.4479225685572015;3.0929999999999995;3.0949999999999998;0.18796861440144744;0.06077226459794616;2.9764958457736372;3.209504154226362;30.6;29.5;8.708616422830897;0.2845953079356502;25.202343619680853;35.99765638031915;0.6189103222554759;0.6219603840972368;0.01423342979322507;0.022997564075768872;0.6100883510711885;0.6277322934397633;711.1;707.0;18.457789683491356;0.025956672315414646;699.6597434294506;722.5402565705494;0.4039362011414416;0.39783895855733487;0.02603349243211708;0.06444951543969499;0.38780047536072926;0.4200719269221539;8.698109064177174;8.496443812613991;1.6944681584379941;0.19480879647929406;7.64786681873133;9.748351309623018;1.6153846153846154;3.857142857142857;-2.857142857142857;0.9573571428571427
1.05;0.45;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;1804.1;1806.5;138.81458857051013;0.07694395464248663;1718.0618266209701;1890.1381733790297;1.8041;1.8065;0.1388145885705101;0.07694395464248661;1.7180618266209702;1.89013817337903;51.8;47.0;23.919866220361687;0.46177347915756156;36.97431331775826;66.62568668224174;1.8041;1.8065;0.1388145885705101;0.07694395464248661;1.7180618266209702;1.89013817337903;7.1;7.0;0.8306623862918076;0.11699470229462079;6.585150118966703;7.6148498810332965;3.6082;3.613;0.2776291771410202;0.07694395464248661;3.4361236532419404;3.78027634675806;51.9;47.5;23.889118861942144;0.46029130755187175;37.093370727947566;66.70662927205242;0.6492763432646911;0.6479690190223649;0.009658193804905627;0.014875320662912653;0.6432901327253524;0.6552625538040298;766.4;761.5;26.484712571594958;0.034557297196757514;749.9846050793774;782.8153949206226;0.3604246200344615;0.3591147220977111;0.04274411281462634;0.11859376534971285;0.33393154443520917;0.38691769563371387;8.648273058559658;7.905721343857966;1.808781069467467;0.20914939401424423;7.52717893680962;9.769367180309697;1.909090909090909;3.2222222222222223;-2.2222222222222223;0.945004761904762
1.05;0.55;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;2145.9;2135.0;194.0486794595624;0.09042764316117359;2025.6273824081309;2266.1726175918693;2.1459;2.135;0.19404867945956245;0.0904276431611736;2.025627382408131;2.2661726175918693;88.8;74.0;54.939603202061804;0.6186892252484437;54.74808114657854;122.85191885342145;2.1459;2.135;0.19404867945956245;0.0904276431611736;2.025627382408131;2.2661726175918693;7.5;7.0;1.2041594578792296;0.16055459438389727;6.753654235625337;8.246345764374663;4.2918;4.27;0.3880973589191249;0.0904276431611736;4.051254764816262;4.5323452351837386;88.9;74.0;55.04080304646726;0.6191316428174045;54.785356833172074;123.01464316682794;0.6828924497860868;0.6841071969783088;0.010629242924523507;0.015565032133322125;0.676304376766921;0.6894805228052525;824.3;821.5;26.646012834943992;0.03232562517887176;807.7846301403813;840.8153698596186;0.3023557559483583;0.3226656905912433;0.06896637342417243;0.2280967769502352;0.2596099548398685;0.3451015570568481;8.303589655023849;7.998206277822949;2.219038664628706;0.26723847839544196;6.928215241367624;9.678964068680074;2.3333333333333335;2.8181818181818183;-1.8181818181818181;0.9196714285714286
1.05;0.65;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;2613.3;2574.0;297.5180834840128;0.11384765755329;2428.8963813760697;2797.7036186239307;2.6133;2.574;0.29751808348401276;0.11384765755328999;2.42889638137607;2.7977036186239306;159.0;123.0;112.3013802230409;0.7062979888241566;89.39488340646214;228.60511659353784;2.6133;2.574;0.29751808348401276;0.11384765755328999;2.42889638137607;2.7977036186239306;8.5;8.0;1.02469507659596;0.12055236195246588;7.86488741155603;9.13511258844397;5.2266;5.148;0.5950361669680255;0.11384765755328999;4.85779276275214;5.595407237247861;159.0;123.0;112.3013802230409;0.7062979888241566;89.39488340646214;228.60511659353784;0.7158346390298624;0.7172648214216015;0.01730959756116017;0.024181000216221816;0.7051060393097267;0.7265632387499982;882.5;880.5;29.038767191463208;0.03290511863055321;864.5015856253947;900.4984143746053;0.23842736306360993;0.2561279804820421;0.07941879310423043;0.3330942895301926;0.18920308511832562;0.28765164100889423;7.123306025896227;5.684759655647197;3.51510834226825;0.4934658611450001;4.944619303466254;9.3019927483262;3.0000000000000004;2.5384615384615383;-1.5384615384615383;0.8711
1.05;0.75;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;3271.0;3213.5;473.0257921086333;0.14461198169019668;2977.815576566558;3564.184423433442;3.271;3.2135;0.47302579210863344;0.1446119816901967;2.9778155765665577;3.564184423433442;287.6;220.5;224.34847893400126;0.7800712063073757;148.54737212695332;426.65262787304675;3.271;3.2135;0.47302579210863344;0.1446119816901967;2.9778155765665577;3.564184423433442;9.7;10.0;1.1874342087037917;0.12241589780451462;8.96402065246367;10.435979347536328;6.542;6.427;0.9460515842172669;0.1446119816901967;5.955631153133115;7.128368846866884;287.6;220.5;224.34847893400126;0.7800712063073757;148.54737212695332;426.65262787304675;0.746364265255478;0.7420175323276396;0.027205157244345662;0.03645024086869087;0.7295023341004263;0.7632261964105298;934.8;929.5;29.18150098949675;0.031216838884784714;916.7131183008236;952.8868816991763;0.1797216523572171;0.18581455716339995;0.0787973130886049;0.4384408448014173;0.13088257171638493;0.22856073299804927;5.212085478029623;4.651206687003031;2.3192301399899122;0.44497162407756097;3.774611744575684;6.649559211483562;4.2;2.333333333333333;-1.3333333333333333;0.7788095238095237
1.05;0.85;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;4170.8;4136.0;682.6041019507574;0.16366263113809276;3747.717594341717;4593.8824056582835;4.170800000000001;4.135999999999999;0.6826041019507575;0.1636626311380928;3.747717594341718;4.593882405658284;442.8;368.0;301.55357732913734;0.681015305621358;255.8951563773694;629.7048436226306;4.170800000000001;4.135999999999999;0.6826041019507575;0.1636626311380928;3.747717594341718;4.593882405658284;11.6;12.0;0.8;0.06896551724137931;11.104154862885597;12.095845137114402;8.341600000000001;8.271999999999998;1.365208203901515;0.1636626311380928;7.495435188683436;9.187764811316567;442.8;368.0;301.55357732913734;0.681015305621358;255.8951563773694;629.7048436226306;0.7741592825693568;0.7723409760554463;0.029725265216107907;0.038396833681891326;0.7557353723108031;0.7925831928279106;972.5;973.5;18.82684253931073;0.01935922112011386;960.8310020995802;984.1689979004198;0.13616951929363838;0.12469048365553026;0.06779764712551672;0.4978915066837878;0.09414810224990629;0.1781909363373705;3.7694242882121336;3.5922215916724713;1.4176816076370864;0.3761003005340912;2.890736124307913;4.648112452116354;6.999999999999999;2.1764705882352944;-1.1764705882352942;0.5958285714285716
1.05;0.95;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;5330.0;5592.0;858.8037028331911;0.16112639828014844;4797.707950267901;5862.292049732099;5.33;5.5920000000000005;0.858803702833191;0.1611263982801484;4.797707950267901;5.862292049732099;619.6;657.0;320.6207104976221;0.5174640259806683;420.87722480198704;818.322775198013;5.33;5.5920000000000005;0.858803702833191;0.1611263982801484;4.797707950267901;5.862292049732099;13.3;14.0;1.1874342087037917;0.08928076757171366;12.564020652463672;14.03597934753633;10.66;11.184000000000001;1.717607405666382;0.1611263982801484;9.595415900535802;11.724584099464199;619.6;657.0;320.6207104976221;0.5174640259806683;420.87722480198704;818.322775198013;0.7781475955913125;0.7716036446336532;0.03137801240833593;0.040323985560209635;0.7586993020100766;0.7975958891725484;991.1;993.5;9.51262319236918;0.009598045799989083;985.2040150610776;996.9959849389224;0.10342940822360176;0.08335230275912597;0.05180269826146931;0.5008507652821352;0.07132176319565897;0.13553705325154455;2.8733139215909675;2.595098417704221;0.9715249682771497;0.3381200226598324;2.2711565077091573;3.4754713354727778;20.999999999999982;2.052631578947368;-1.0526315789473684;0.25380952380952404
1.25;0.05;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;1283.1;1310.0;52.46989613101974;0.040893068452201496;1250.57882144817;1315.6211785518299;1.2831;1.31;0.05246989613101975;0.04089306845220151;1.2505788214481701;1.3156211785518297;12.6;12.0;2.3323807579381204;0.1851095839633429;11.154375429096476;14.045624570903524;1.2831;1.31;0.05246989613101975;0.04089306845220151;1.2505788214481701;1.3156211785518297;6.1;6.0;0.8306623862918074;0.13617416168718155;5.585150118966703;6.6148498810332965;2.5662;2.62;0.1049397922620395;0.04089306845220151;2.5011576428963402;2.6312423571036594;13.1;12.5;2.1656407827707715;0.16531609028784516;11.757721936408107;14.442278063591893;0.5521251444351111;0.5518971211384229;0.010553411020198574;0.0191141648348509;0.5455840725171923;0.5586662163530298;650.0;654.0;15.388307249337076;0.023674318845133963;640.4622283524924;659.5377716475076;0.4593831860412368;0.46064351285627636;0.019511061082804825;0.0424723012849961;0.44729010509392325;0.47147626698855033;7.522907726615982;7.601127474663935;1.2679748360886984;0.16854850307449798;6.737008781043467;8.308806672188496;1.3157894736842106;21.0;-20.0;0.9751559999999999
