beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;degree_mean_mean;degree_mean_median;degree_mean_std;degree_mean_cv;degree_mean_ci_low;degree_mean_ci_high;degree_max_mean;degree_max_median;degree_max_std;degree_max_cv;degree_max_ci_low;degree_max_ci_high;degree_min_mean;degree_min_median;degree_min_std;degree_min_cv;degree_min_ci_low;degree_min_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;powerlaw_alpha_mean;powerlaw_alpha_median;powerlaw_alpha_std;powerlaw_alpha_cv;powerlaw_alpha_ci_low;powerlaw_alpha_ci_high;powerlaw_k_min_mean;powerlaw_k_min_median;powerlaw_k_min_std;powerlaw_k_min_cv;powerlaw_k_min_ci_low;powerlaw_k_min_ci_high;powerlaw_n_tail_mean;powerlaw_n_tail_median;powerlaw_n_tail_std;powerlaw_n_tail_cv;powerlaw_n_tail_ci_low;powerlaw_n_tail_ci_high
0.05;0.1;2;100.0;100.0;0.0;0.0;100.0;100.0;819.9;807.5;92.100434309508;0.11233130175571168;762.8155594018825;876.9844405981174;16.398;16.15;1.8420086861901597;0.11233130175571165;15.256311188037651;17.53968881196235;38.4;37.0;7.364781055808788;0.19179117332835385;33.83526140945618;42.96473859054382;4.3;4.0;1.1874342087037917;0.27614749039623065;3.5640206524636713;5.035979347536328;0.600603026703855;0.601310433550388;0.016035366009958394;0.026698776557889548;0.5906642038814958;0.6105418495262143;0.5107884879725895;0.5094460315862117;0.009281932202570642;0.01817177250687909;0.5050354867905017;0.5165414891546772;2.2302222222222228;2.2234343434343433;0.09899481331854243;0.04438786966255887;2.1688646012427886;2.291579843201657;5.623792336584694;5.642877434522777;1.8091542888856051;0.3216964959954935;4.5024668910427055;6.745117782126683;19.5;20.0;5.80086200490927;0.29748010281586;15.904588479742548;23.09541152025745;35.6;27.5;24.755605425842447;0.6953821748832147;20.256316791591402;50.9436832084086
0.05;0.11;2;100.0;100.0;0.0;0.0;100.0;100.0;830.1;815.5;93.36857072912704;0.11247870223964226;772.2295603058003;887.9704396941997;16.601999999999997;16.310000000000002;1.8673714145825409;0.11247870223964229;15.444591206116003;17.75940879388399;40.2;38.5;9.61041102138717;0.23906495078077536;34.24340553671815;46.156594463281856;4.3;4.0;1.1874342087037917;0.27614749039623065;3.5640206524636713;5.035979347536328;0.6037961308471048;0.6029349286290582;0.016365681575309692;0.027104647975052795;0.5936525763162547;0.613939685377955;0.5105397178630848;0.5088393780436065;0.00941941853534084;0.01844992310248997;0.5047015017690923;0.5163779339570773;2.21369696969697;2.2147474747474747;0.10182278328547302;0.04599671259405094;2.150586554772526;2.276807384621414;5.100275197821918;5.333334170196661;1.6102734942176495;0.31572286430844354;4.102217345906871;6.098333049736965;18.3;19.0;5.604462507680821;0.306254781840482;14.8263181492831;21.7736818507169;41.1;26.0;26.296197443736993;0.639810156781922;24.80144796615356;57.39855203384644
0.05;0.12;2;100.0;100.0;0.0;0.0;100.0;100.0;838.0;825.0;94.2061569113187;0.1124178483428624;779.6104190116079;896.3895809883921;16.759999999999998;16.5;1.8841231382263743;0.11241784834286245;15.592208380232156;17.92779161976784;41.2;38.5;11.513470371699404;0.279453164361636;34.063877131102636;48.33612286889737;4.6;4.0;1.2806248474865698;0.2783967059753413;3.8062604961323894;5.39373950386761;0.6054542709073587;0.6068108966849164;0.01753256719105081;0.028957706689847578;0.5945874731788411;0.6163210686358763;0.5107462720139881;0.5071833116164813;0.009923658813381331;0.01942972344027123;0.5045955245577411;0.5168970194702351;2.2006262626262627;2.2046464646464647;0.10794147348348515;0.04905034322123651;2.1337234442265762;2.267529081025949;5.242906029760016;4.9984374532400695;1.5817153589504043;0.3016867649300219;4.262548693466618;6.2232633660534145;19.4;20.0;5.9194594347794975;0.30512677498863394;15.731081031148275;23.068918968851722;41.1;31.0;20.349201458533944;0.4951143907185874;28.487434265780813;53.71256573421919
0.05;0.13;2;100.0;100.0;0.0;0.0;100.0;100.0;845.8;832.5;94.38834673835537;0.11159653196778833;787.2974965868981;904.3025034131018;16.916;16.65;1.8877669347671067;0.11159653196778828;15.745949931737963;18.08605006826204;42.0;40.0;11.653325705565772;0.27746013584680407;34.777193897106194;49.222806102893806;4.6;4.0;1.2806248474865698;0.2783967059753413;3.8062604961323894;5.39373950386761;0.6067409542164195;0.6089878575088012;0.017490125970044207;0.02882634812847267;0.5959004618292136;0.6175814466036254;0.5111681669172817;0.5073125272627323;0.010201382295852747;0.019956998412820875;0.5048452846632273;0.5174910491713361;2.191090909090909;2.1974747474747476;0.10584086712687091;0.04830510075494067;2.125490059999871;2.2566917581819474;4.6168552990546115;4.53262373634154;1.2968201724336186;0.2808881995281869;3.8130778287882743;5.420632769320949;17.4;16.5;5.986651818838306;0.34406044935852337;13.68943476003992;21.110565239960078;50.2;52.5;25.60390595202224;0.5100379671717578;34.330534678194105;66.0694653218059
0.05;0.14;2;100.0;100.0;0.0;0.0;100.0;100.0;855.5;840.0;95.1853455107455;0.11126282350759265;796.5035116299283;914.4964883700717;17.109999999999996;16.799999999999997;1.9037069102149098;0.11126282350759265;15.930070232598563;18.28992976740143;43.4;40.5;12.483589227461788;0.28764030478022556;35.662591234786674;51.13740876521332;4.7;4.0;1.2688577540449522;0.2699697349031813;3.913553816208636;5.486446183791364;0.6098236073435241;0.6124099669022038;0.017663988390150653;0.02896573398838629;0.5988753539118973;0.620771860775151;0.5108704684236668;0.5083364207094763;0.010402813808119379;0.020362918687036508;0.5044227376248386;0.517318199222495;2.172767676767677;2.1854545454545455;0.10539557931899095;0.048507523581988725;2.107442819919331;2.238092533616023;4.940051849311956;5.181453321001034;1.163881755451418;0.2356011213958254;4.218670463541008;5.661433235082905;19.6;20.5;5.388877434122992;0.2749427262307649;16.259939162230726;22.940060837769277;38.5;30.5;27.12286857985342;0.7044900929832058;21.689071887608346;55.31092811239165
0.05;0.15;2;100.0;100.0;0.0;0.0;100.0;100.0;864.8;845.5;95.37379094908621;0.11028421710116353;805.6867119371625;923.9132880628374;17.296;16.91;1.907475818981724;0.11028421710116351;16.113734238743252;18.478265761256747;45.3;41.0;14.184851074297537;0.3131313702935439;36.50813821764696;54.091861782353035;4.8;4.0;1.469693845669907;0.3061862178478973;3.8890743169720157;5.710925683027984;0.6130448205462404;0.6146144667422583;0.01838610327684028;0.029991450315912854;0.6016489956708599;0.6244406454216209;0.5106580952441595;0.5084896947900308;0.011283789608933227;0.02209656463692824;0.503664329986895;0.517651860501424;2.155717171717172;2.1775757575757577;0.11102574498458778;0.05150292739754371;2.0869027020357827;2.2245316413985616;5.238372157941186;4.941659574151652;1.9029183281144932;0.36326520352887426;4.058931158789387;6.4178131570929855;19.9;21.5;6.378871373526825;0.3205463001772274;15.946334561448072;23.853665438551925;40.4;32.5;27.19632328091428;0.6731763188345119;23.543544192209325;57.25645580779067
0.05;0.16;2;100.0;100.0;0.0;0.0;100.0;100.0;875.6;855.5;95.80626284330268;0.10941784244324197;816.2186630800552;934.9813369199449;17.511999999999997;17.11;1.9161252568660536;0.109417842443242;16.3243732616011;18.699626738398894;47.3;43.0;14.533065746772085;0.30725297561886017;38.29231252762397;56.307687472376024;4.9;4.5;1.445683229480096;0.29503739377144816;4.003956251068064;5.796043748931937;0.6148754320626492;0.6164273657457191;0.018398495568719662;0.02992231370669735;0.603471926365186;0.6262789377601123;0.5108783491107162;0.5086963454252307;0.011192647819344795;0.021908636055585035;0.5039410741198959;0.5178156241015365;2.141676767676768;2.1644444444444444;0.11150596690327924;0.05206479735232775;2.07256465336648;2.210788881987056;4.9452450836368165;4.677136718206399;2.397522834858221;0.48481375428516527;3.4592450351553365;6.431245132118296;17.8;18.0;6.838128398911504;0.38416451679278113;13.561684108044801;22.0383158919552;49.6;32.0;28.8277643947636;0.5812049273137823;31.732366513720965;67.46763348627904
0.05;0.17;2;100.0;100.0;0.0;0.0;100.0;100.0;886.1;862.5;97.81252476038026;0.11038542462518931;825.4751690608543;946.7248309391457;17.722;17.25;1.9562504952076054;0.11038542462518933;16.509503381217087;18.934496618782916;48.8;44.0;15.334927453366058;0.31424031666733726;39.29531349280788;58.304686507192116;4.9;4.5;1.445683229480096;0.29503739377144816;4.003956251068064;5.796043748931937;0.6178527551149346;0.6204049562925659;0.01848916422483474;0.029924871373917132;0.6063930524021923;0.629312457827677;0.5110212741720631;0.5096326766510016;0.011517028731733435;0.02253727841447086;0.503882945808767;0.5181596025353592;2.124787878787879;2.1512121212121214;0.1165901292518162;0.05487142053837722;2.052524568006563;2.1970511895691947;5.00486624527027;4.636960576797392;1.5638958793386946;0.31247505981136203;4.035553536866091;5.974178953674448;19.3;21.0;5.441507144165117;0.2819433753453428;15.927318929990564;22.67268107000944;44.3;38.5;23.443762496664224;0.5292045710307952;29.769405462955067;58.83059453704493
0.05;0.18;2;100.0;100.0;0.0;0.0;100.0;100.0;896.0;870.5;99.52487126341838;0.11107686524935087;834.3138457026214;957.6861542973786;17.919999999999998;17.41;1.9904974252683674;0.11107686524935087;16.686276914052428;19.15372308594757;50.1;44.0;16.114899937635354;0.32165468937395914;40.11188153854792;60.08811846145208;4.9;4.5;1.445683229480096;0.29503739377144816;4.003956251068064;5.796043748931937;0.6204005701394936;0.6210027101757406;0.018593055621571673;0.029969436709884275;0.6088764748719262;0.6319246654070609;0.5104497515406989;0.509343866797077;0.012253755311840473;0.024005801305328804;0.5028547953122416;0.5180447077691562;2.109636363636363;2.127272727272727;0.11736257705247752;0.055631661965752525;2.0368942847480063;2.1823784425247195;4.05296152028456;4.146660361808033;0.8530679822202007;0.21048015826222463;3.5242245070197082;4.581698533549412;16.2;15.0;4.445222154178574;0.27439642927028235;13.444822764321685;18.955177235678313;56.5;52.0;20.1357890334598;0.35638564660990796;44.019708657246824;68.98029134275318
0.05;0.19;2;100.0;100.0;0.0;0.0;100.0;100.0;904.2;877.0;100.00479988480554;0.11060030953860377;842.2163828612754;966.1836171387247;18.084000000000003;17.54;2.00009599769611;0.11060030953860372;16.84432765722551;19.323672342774497;51.3;45.0;17.000294115102832;0.3313897488324139;40.76310854188959;61.8368914581104;5.0;4.5;1.61245154965971;0.322490309931942;4.0005921753358145;5.9994078246641855;0.6229462530663125;0.6219535777970545;0.019225227717880804;0.030861775993111695;0.6110303334740272;0.6348621726585977;0.5104237446484416;0.5096796886679594;0.012738849593687856;0.024957400056813264;0.5025281238691143;0.518319365427769;2.097212121212121;2.1217171717171714;0.12199179547597745;0.058168553501145186;2.0216008230188485;2.1728234194053937;4.252587521956883;4.559071388373834;0.9273663428875809;0.21807107745564783;3.6777999076514156;4.827375136262351;17.5;19.5;4.944694126030447;0.2825539500588827;14.43524682886207;20.56475317113793;50.9;41.5;23.94347510283334;0.47040226135232494;36.059680380800415;65.74031961919958
0.05;0.2;2;100.0;100.0;0.0;0.0;100.0;100.0;914.0;885.0;100.54650665239444;0.11000711887570508;851.6806295282117;976.3193704717883;18.28;17.700000000000003;2.010930133047889;0.11000711887570506;17.033612590564235;19.526387409435767;53.0;46.5;17.0;0.32075471698113206;42.46329083631896;63.53670916368104;5.0;4.5;1.61245154965971;0.322490309931942;4.0005921753358145;5.9994078246641855;0.6244408144969614;0.6229005769313725;0.0195211933057952;0.0312618791927;0.6123414535327755;0.6365401754611474;0.5102396237289212;0.5098358019755664;0.012952676665269969;0.02538547784785808;0.5022114715575595;0.5182677759002828;2.082949494949495;2.09989898989899;0.1186451489107975;0.05696016595624383;2.0094124697874536;2.156486520111536;4.181865033970269;4.5366418866161204;0.9038559393847031;0.21613704221500923;3.621649318725426;4.742080749215113;18.1;21.0;5.281098370604357;0.2917733906411247;14.8267413178913;21.373258682108702;49.1;39.5;26.960897611170143;0.5491017843415508;32.389462534077495;65.81053746592251
0.05;0.21;2;100.0;100.0;0.0;0.0;100.0;100.0;923.2;893.5;102.44003123779298;0.11096190558686414;859.7070108311162;986.6929891688839;18.464;17.87;2.0488006247558594;0.11096190558686414;17.194140216622323;19.733859783377675;54.2;48.0;16.83330033000065;0.31057749686348063;43.766612362228656;64.63338763777135;5.1;5.0;1.57797338380595;0.30940654584430394;4.121961963929827;6.078038036070172;0.6266534410804916;0.6259984698990209;0.01917634747694009;0.030601200312370028;0.6147678177754207;0.6385390643855625;0.5103358381328915;0.5102757542223164;0.013136497754083713;0.02574088820049312;0.5021937524702956;0.5184779237954874;2.0716565656565655;2.0882828282828285;0.11717757038671911;0.05656225666418907;1.9990291550876464;2.1442839762254846;4.104368313554565;4.014397877703647;0.7969074575347741;0.1941608054284526;3.610439954118541;4.59829667299059;17.6;16.5;5.0635955604688645;0.2877042932084582;14.4615509562843;20.738449043715704;51.7;52.0;22.53464000156204;0.43587311415013613;37.732885423252235;65.66711457674776
0.05;0.22;2;100.0;100.0;0.0;0.0;100.0;100.0;933.1;903.5;103.53496993769787;0.11095806444936004;868.9283607938835;997.2716392061166;18.662;18.07;2.0706993987539577;0.11095806444936009;17.378567215877666;19.945432784122332;56.2;51.0;16.648123017325407;0.2962299469274983;45.88138644972107;66.51861355027893;5.1;5.0;1.57797338380595;0.30940654584430394;4.121961963929827;6.078038036070172;0.6291960045463759;0.6301894683476825;0.019196790095006765;0.030510031780711717;0.6172977107753571;0.6410942983173947;0.5099467481316472;0.5097198396844087;0.013592206837714576;0.02665416906277757;0.5015222110527299;0.5183712852105645;2.0575757575757576;2.0764646464646463;0.11414466787174359;0.0554753172277988;1.9868281594610795;2.1283233556904357;4.297374953783431;4.695263415098083;0.8298148187832141;0.19309807212718097;3.783050400534525;4.811699507032338;19.4;20.5;5.96992462263972;0.30772807333194435;15.699802383655705;23.100197616344293;45.6;38.5;25.436980952935436;0.5578285296696367;29.83399586451913;61.36600413548087
0.05;0.23;2;100.0;100.0;0.0;0.0;100.0;100.0;941.5;910.0;106.7382312013835;0.1133703995766155;875.3429588932515;1007.6570411067485;18.830000000000002;18.200000000000003;2.13476462402767;0.1133703995766155;17.506859177865035;20.15314082213497;56.9;52.5;16.555663683464942;0.29096069742469144;46.6386933385655;67.1613066614345;5.2;5.0;1.5999999999999999;0.30769230769230765;4.208309725771197;6.191690274228804;0.630747132667161;0.6316182310710982;0.019554153012050556;0.03100157257848224;0.6186273430653907;0.6428669222689313;0.5102094380128893;0.5095255449192546;0.013752032387589411;0.026953700506108624;0.5016858400318569;0.5187330359939217;2.0477777777777773;2.067373737373737;0.11210873531452882;0.05474653379439824;1.9782920637355839;2.117263491819971;4.084026197841027;4.256068237095683;0.7563458283827424;0.18519612552499687;3.6152381966155933;4.55281419906646;17.9;16.5;5.068530358989674;0.2831581206139483;14.75849233647282;21.041507663527177;50.9;45.0;21.819486703403452;0.42867360910419355;37.376142029731305;64.42385797026868
0.05;0.24;2;100.0;100.0;0.0;0.0;100.0;100.0;951.7;919.0;108.42329085579351;0.11392591242596775;884.4985480990181;1018.901451900982;19.034000000000002;18.380000000000003;2.16846581711587;0.11392591242596772;17.68997096198036;20.378029038019644;58.5;53.5;16.847848527334286;0.287997410723663;48.057595296101574;68.94240470389843;5.2;5.0;1.5999999999999999;0.30769230769230765;4.208309725771197;6.191690274228804;0.6328637252233323;0.6348787888801246;0.0194313105666741;0.03070378312458492;0.620820074158026;0.6449073762886387;0.5103207251848586;0.5101350006050076;0.014870546140220996;0.02913960849784082;0.5011038651975287;0.5195375851721885;2.0340808080808075;2.057171717171717;0.11087479184828837;0.054508548238504234;1.9653599001226258;2.102801716038989;3.865771600740595;3.7627838174069437;0.8012465111390398;0.20726690396958242;3.3691538680178783;4.3623893334633115;16.7;14.0;5.441507144165116;0.32583875114761174;13.327318929990563;20.072681070009438;57.9;62.5;21.929204271929247;0.3787427335393653;44.30813837621939;71.49186162378061
