beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;indegree_mean_mean;indegree_mean_median;indegree_mean_std;indegree_mean_cv;indegree_mean_ci_low;indegree_mean_ci_high;indegree_max_mean;indegree_max_median;indegree_max_std;indegree_max_cv;indegree_max_ci_low;indegree_max_ci_high;outdegree_mean_mean;outdegree_mean_median;outdegree_mean_std;outdegree_mean_cv;outdegree_mean_ci_low;outdegree_mean_ci_high;outdegree_max_mean;outdegree_max_median;outdegree_max_std;outdegree_max_cv;outdegree_max_ci_low;outdegree_max_ci_high;total_degree_mean_mean;total_degree_mean_median;total_degree_mean_std;total_degree_mean_cv;total_degree_mean_ci_low;total_degree_mean_ci_high;total_degree_max_mean;total_degree_max_median;total_degree_max_std;total_degree_max_cv;total_degree_max_ci_low;total_degree_max_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;expected_theoretical_outdegree_mean;outdegree_mean_vs_theory_ratio
0.25;0.8;2;100.0;100.0;0.0;0.0;100.0;100.0;86.0;69.0;31.736414416250618;0.3690280746075653;58.181806241238455;113.81819375876154;0.86;0.69;0.31736414416250613;0.36902807460756526;0.5818180624123845;1.1381819375876154;31.4;13.0;34.465054765660824;1.0976132090974786;1.1900475207258907;61.60995247927411;0.86;0.69;0.31736414416250613;0.36902807460756526;0.5818180624123845;1.1381819375876154;3.6;4.0;0.4898979485566356;0.13608276348795434;3.17058551491595;4.02941448508405;1.72;1.38;0.6347282883250123;0.36902807460756526;1.163636124824769;2.276363875175231;31.4;13.0;34.465054765660824;1.0976132090974786;1.1900475207258907;61.60995247927411;0.26979716421144995;0.22353194953194955;0.12868809739283496;0.47698091182299224;0.15699707341457692;0.382597255008323;0.2207289183748388;0.1965065502183406;0.12154319045613476;0.5506446158075753;0.11419161463848737;0.3272662221111902;2.2526944294864633;2.040201005025126;0.37687020055857134;0.16729752407852527;1.922353133726429;2.5830357252464977;1.2500000000000002;0.6879999999999998
0.25;1.0;2;100.0;100.0;0.0;0.0;100.0;100.0;118.4;116.0;23.260266550493352;0.19645495397376142;98.01147742478628;138.78852257521373;1.184;1.16;0.23260266550493358;0.19645495397376148;0.9801147742478626;1.3878852257521372;45.2;27.0;33.683230248893885;0.7452042090463249;15.675346924984883;74.72465307501513;1.184;1.16;0.23260266550493358;0.19645495397376148;0.9801147742478626;1.3878852257521372;4.0;4.0;0.0;0.0;4.0;4.0;2.368;2.32;0.46520533100986716;0.19645495397376148;1.9602295484957253;2.7757704515042745;45.2;27.0;33.683230248893885;0.7452042090463249;15.675346924984883;74.72465307501513;0.38998090500752175;0.3910062111801242;0.11628329698253598;0.2981768991491857;0.2880541011808291;0.4919077088342144;0.16734682179331012;0.17358490566037735;0.10250994626426439;0.6125598631976071;0.07749289217234577;0.25720075141427445;2.816896050019719;2.440651906519065;0.849531407542411;0.3015842233640336;2.0722489393156427;3.561543160723795;nan;nan
0.5;0.0;2;100.0;100.0;0.0;0.0;100.0;100.0;46.4;44.0;8.867919710958146;0.19111895928789108;38.62692565325662;54.17307434674338;0.46399999999999997;0.44;0.08867919710958146;0.19111895928789108;0.38626925653256616;0.5417307434674338;4.0;4.0;0.6324555320336759;0.15811388300841897;3.4456282835497465;4.5543717164502535;0.46399999999999997;0.44;0.08867919710958146;0.19111895928789108;0.38626925653256616;0.5417307434674338;2.8;3.0;0.39999999999999997;0.14285714285714285;2.449384541128033;3.150615458871967;0.9279999999999999;0.88;0.1773583942191629;0.19111895928789108;0.7725385130651323;1.0834614869348675;4.8;5.0;0.39999999999999997;0.08333333333333333;4.449384541128033;5.150615458871966;0.10266666666666666;0.10833333333333332;0.03956878680082179;0.3854102610469656;0.06798309581372375;0.13735023751960956;0.4743931601826339;0.5192307692307693;0.18991869370199427;0.40034028658608517;0.3079220853309107;0.6408642350343571;1.7606604713392655;1.6610169491525424;0.5524189777296119;0.31375667638486165;1.2764438879236386;2.2448770547548924;nan;nan
0.5;0.2;2;100.0;100.0;0.0;0.0;100.0;100.0;56.2;51.0;12.12270596855339;0.2157065118959678;45.5739797101643;66.8260202898357;0.562;0.51;0.1212270596855339;0.2157065118959678;0.45573979710164303;0.6682602028983571;4.8;5.0;1.16619037896906;0.2429563289518875;3.7777890628642243;5.822210937135775;0.562;0.51;0.1212270596855339;0.2157065118959678;0.45573979710164303;0.6682602028983571;3.0;3.0;0.0;0.0;3.0;3.0;1.124;1.02;0.2424541193710678;0.2157065118959678;0.9114795942032861;1.3365204057967142;5.4;5.0;1.0198039027185568;0.1888525745775105;4.506102466722276;6.2938975332777245;0.13984761904761905;0.12;0.03356213177589297;0.23999072708177346;0.1104291134643037;0.1692661246309344;0.4893547491924477;0.4368932038834951;0.09497218534154206;0.19407635360292072;0.40610795833345203;0.5726015400514434;1.8894289026127766;1.7857142857142858;0.3835541036429722;0.20300001927173789;1.5532289074852599;2.225628897740293;0.625;0.8992000000000001
0.5;0.4;2;100.0;100.0;0.0;0.0;100.0;100.0;76.8;81.0;13.013838787997953;0.16945102588539002;65.39286735415074;88.20713264584926;0.768;0.81;0.13013838787997953;0.16945102588539002;0.6539286735415074;0.8820713264584926;11.4;8.0;7.337574531137657;0.6436468886962856;4.9683323468947815;17.83166765310522;0.768;0.81;0.13013838787997953;0.16945102588539002;0.6539286735415074;0.8820713264584926;3.4;3.0;0.4898979485566356;0.14408763192842225;2.9705855149159497;3.82941448508405;1.536;1.62;0.26027677575995906;0.16945102588539002;1.3078573470830148;1.7641426529169852;11.6;8.0;7.227724399837061;0.6230796896411259;5.264620232377541;17.935379767622457;0.21617799755799755;0.25154871794871797;0.046340607942209164;0.21436320284989513;0.17555866376283857;0.2567973313531565;0.3718782578797947;0.41015625;0.11320663854416248;0.3044185459768266;0.2726482640785086;0.47110825168108084;2.8345665846214323;2.5324074074074074;0.8454020322616237;0.2982473711671622;2.0935390309396755;3.575594138303189;0.8333333333333334;0.9216
0.5;0.6;2;100.0;100.0;0.0;0.0;100.0;100.0;109.4;97.0;24.442585787923502;0.22342400171776508;87.97512891987446;130.82487108012555;1.0939999999999999;0.97;0.24442585787923501;0.22342400171776514;0.8797512891987445;1.3082487108012553;27.4;13.0;28.118321429274545;1.0262161105574652;2.753204573413605;52.04679542658639;1.0939999999999999;0.97;0.24442585787923501;0.22342400171776514;0.8797512891987445;1.3082487108012553;4.0;4.0;0.0;0.0;4.0;4.0;2.1879999999999997;1.94;0.48885171575847003;0.22342400171776514;1.759502578397489;2.6164974216025105;27.6;14.0;28.0185652737609;1.0151654084695978;3.040644699015406;52.1593553009846;0.3659608409320134;0.31376190476190474;0.10083526899340331;0.2755356795459327;0.2775748306605126;0.45434685120351426;0.3017634407281077;0.328125;0.12540255986235438;0.41556578079762657;0.19184325055346096;0.4116836309027544;3.1935977260909305;2.2625;1.6874567930743727;0.5283873981022261;1.7144766315149578;4.672718820666903;1.25;0.8751999999999999
0.5;0.8;2;100.0;100.0;0.0;0.0;100.0;100.0;148.8;131.0;23.743630724891254;0.1595674107855595;127.9877900452643;169.6122099547357;1.488;1.31;0.23743630724891254;0.1595674107855595;1.279877900452643;1.696122099547357;40.8;25.0;32.027488193737575;0.7849874557288622;12.726668826090485;68.8733311739095;1.488;1.31;0.23743630724891254;0.1595674107855595;1.279877900452643;1.696122099547357;4.8;5.0;0.39999999999999997;0.08333333333333333;4.449384541128033;5.150615458871966;2.976;2.62;0.4748726144978251;0.1595674107855595;2.559755800905286;3.392244199094714;40.8;25.0;32.027488193737575;0.7849874557288622;12.726668826090485;68.8733311739095;0.49305320861211605;0.4604172735760971;0.11904544852595061;0.24144543924792392;0.3887052722082528;0.5974011450159793;0.25895326240386657;0.2608695652173913;0.14331941109038124;0.5534566730688977;0.1333282596920813;0.38457826511565185;3.5177243072207554;2.5990528808208366;1.5781431751479582;0.4486261677495699;2.134420823420345;4.901027791021166;2.5000000000000004;0.5951999999999998
0.5;1.0;2;100.0;100.0;0.0;0.0;100.0;100.0;207.6;203.0;13.365627557282897;0.0643816356323839;195.8845109022286;219.31548909777138;2.0759999999999996;2.03;0.13365627557282903;0.06438163563238393;1.9588451090222858;2.1931548909777137;60.8;43.0;32.03997503120126;0.5269732735394944;32.71572363047251;88.88427636952748;2.0759999999999996;2.03;0.13365627557282903;0.06438163563238393;1.9588451090222858;2.1931548909777137;5.6;5.0;0.7999999999999999;0.14285714285714285;4.898769082256066;6.301230917743934;4.151999999999999;4.06;0.26731255114565805;0.06438163563238393;3.9176902180445716;4.386309781955427;60.8;43.0;32.03997503120126;0.5269732735394944;32.71572363047251;88.88427636952748;0.6100470402960598;0.5798857097478469;0.08801095903513174;0.14426913536441296;0.5329020333263983;0.6871920472657214;0.19654713375000238;0.19657762938230383;0.1060283274008874;0.5394549662359862;0.10360920708727916;0.2894850604127256;3.008943130317088;3.507435429167754;0.8806301789211155;0.29267092822333035;2.2370367446197648;3.7808495160144115;nan;nan
0.75;0.0;2;100.0;100.0;0.0;0.0;100.0;100.0;70.2;68.0;15.223665787188054;0.21686133599982982;56.85586858577899;83.54413141422101;0.7020000000000002;0.68;0.15223665787188054;0.21686133599982976;0.56855868585779;0.8354413141422103;5.0;5.0;1.0954451150103321;0.21908902300206642;4.039800020828994;5.960199979171006;0.7020000000000002;0.68;0.15223665787188054;0.21686133599982976;0.56855868585779;0.8354413141422103;3.2;3.0;0.39999999999999997;0.12499999999999999;2.849384541128033;3.550615458871967;1.4040000000000004;1.36;0.3044733157437611;0.21686133599982976;1.13711737171558;1.6708826282844207;5.8;6.0;0.7483314773547882;0.12902266850944624;5.144058539197284;6.455941460802715;0.17884761904761903;0.18890476190476188;0.034470565181696375;0.19273706502359655;0.14863283647572773;0.20906240161951034;0.5062201290310007;0.5234899328859061;0.06426840036103752;0.12695741768321062;0.4498863923221195;0.5625538657398819;2.585783653297405;1.6975308641975309;1.3741037591896277;0.5314070871464298;1.3813286031324894;3.79023870346232;nan;nan
0.75;0.2;2;100.0;100.0;0.0;0.0;100.0;100.0;88.8;77.0;17.543089807670714;0.1975573176539495;73.42280379262851;104.17719620737148;0.8880000000000001;0.77;0.1754308980767071;0.1975573176539494;0.7342280379262853;1.041771962073715;7.0;7.0;1.0954451150103321;0.15649215928719032;6.039800020828994;7.960199979171006;0.8880000000000001;0.77;0.1754308980767071;0.1975573176539494;0.7342280379262853;1.041771962073715;4.0;4.0;0.0;0.0;4.0;4.0;1.7760000000000002;1.54;0.3508617961534142;0.1975573176539494;1.4684560758525707;2.08354392414743;7.4;7.0;1.0198039027185568;0.13781133820521038;6.506102466722276;8.293897533277724;0.26534444444444444;0.24914285714285714;0.071286624318678;0.2686569318152933;0.20285896320212743;0.32782992568676145;0.4701170147836301;0.45098039215686275;0.04562082624634715;0.09704142758445786;0.43012859746242693;0.5101054321048333;3.415086605594074;2.4617940199335546;1.826880804136686;0.5349442093632907;1.8137549769771435;5.016418234211004;0.9375;0.9472000000000002
0.75;0.4;2;100.0;100.0;0.0;0.0;100.0;100.0;115.4;117.0;19.71395444856257;0.17083149435496162;98.11995703709044;132.68004296290957;1.154;1.17;0.19713954448562573;0.17083149435496164;0.9811995703709044;1.3268004296290954;15.2;12.0;10.067770358922576;0.6623533130870116;6.375210189471932;24.024789810528066;1.154;1.17;0.19713954448562573;0.17083149435496164;0.9811995703709044;1.3268004296290954;4.4;4.0;0.48989794855663565;0.11134044285378082;3.97058551491595;4.829414485084051;2.308;2.34;0.39427908897125147;0.17083149435496164;1.9623991407418089;2.653600859258191;15.6;12.0;9.810198774744576;0.62885889581696;7.000981637419304;24.199018362580695;0.36403980986333934;0.3828571428571429;0.06327649279666912;0.17381750864122014;0.3085755184690572;0.4195041012576215;0.4060736044656587;0.42366412213740456;0.13197772351263484;0.3250093629855621;0.29039002924000856;0.5217571796913089;3.610975098044041;2.801639344262295;1.4724605974309855;0.4077736781482027;2.3203064779461524;4.90164371814193;1.25;0.9231999999999999
0.75;0.6;2;100.0;100.0;0.0;0.0;100.0;100.0;156.0;155.0;25.463699652642777;0.1632288439271973;133.68008315427676;178.31991684572324;1.56;1.55;0.25463699652642774;0.16322884392719728;1.3368008315427677;1.7831991684572324;34.4;20.0;29.54725029507822;0.8589316946243669;8.500693198465715;60.299306801534286;1.56;1.55;0.25463699652642774;0.16322884392719728;1.3368008315427677;1.7831991684572324;4.8;5.0;0.39999999999999997;0.08333333333333333;4.449384541128033;5.150615458871966;3.12;3.1;0.5092739930528555;0.16322884392719728;2.6736016630855355;3.5663983369144647;34.4;20.0;29.54725029507822;0.8589316946243669;8.500693198465715;60.299306801534286;0.508358253131308;0.4443313492063492;0.10619608864866975;0.20890009750906807;0.4152732772514044;0.6014432290112116;0.3144602581982629;0.3207236842105263;0.1413820133576341;0.449602166479475;0.19053345947418932;0.4383870569223365;3.7040676235325116;2.8708165997322626;1.5364732953867046;0.4148070314983596;2.35728939976618;5.050845847298843;1.875;0.8320000000000001
0.75;0.8;2;100.0;100.0;0.0;0.0;100.0;100.0;214.0;205.0;21.60555484129024;0.10096053664154317;195.06189618784393;232.93810381215607;2.1399999999999997;2.05;0.21605554841290245;0.10096053664154321;1.950618961878439;2.3293810381215603;51.4;34.0;30.322269044383866;0.5899274133148612;24.821359312410276;77.97864068758972;2.1399999999999997;2.05;0.21605554841290245;0.10096053664154321;1.950618961878439;2.3293810381215603;5.8;6.0;0.39999999999999997;0.06896551724137931;5.449384541128033;6.150615458871966;4.279999999999999;4.1;0.4321110968258049;0.10096053664154321;3.901237923756878;4.6587620762431206;51.6;35.0;30.209932141598728;0.5854638011937737;25.119826949205947;78.08017305079406;0.6283207753983383;0.6040028435616671;0.060474367842023896;0.09624760187769502;0.57531265482103;0.6813288959756466;0.25672833964899056;0.2625994694960212;0.1259453075218382;0.49057812508753706;0.14633241017513982;0.3671242691228413;2.792415623503506;2.4014778325123154;0.7688145834658051;0.27532240437088357;2.118519928580197;3.4663113184268144;3.750000000000001;0.5706666666666664
0.75;1.0;2;100.0;100.0;0.0;0.0;100.0;100.0;302.2;298.0;36.96701232179847;0.12232631476438939;269.79698502916744;334.60301497083253;3.0220000000000002;2.98;0.36967012321798465;0.12232631476438935;2.6979698502916745;3.346030149708326;73.4;67.0;23.440136518373777;0.31934790896966997;52.85381444647207;93.94618555352794;3.0220000000000002;2.98;0.36967012321798465;0.12232631476438935;2.6979698502916745;3.346030149708326;7.0;7.0;0.8944271909999159;0.12777531299998798;6.216;7.784;6.0440000000000005;5.96;0.7393402464359693;0.12232631476438935;5.395939700583349;6.692060299416652;73.4;67.0;23.440136518373777;0.31934790896966997;52.85381444647207;93.94618555352794;0.7008858245543685;0.7224577603262603;0.0513103594707088;0.0732078716292094;0.6559103114775982;0.7458613376311389;0.20528224104588005;0.17312943746586565;0.07574378297039545;0.3689738702407624;0.13888988798872035;0.27167459410303973;2.3535757575757574;2.3975757575757575;0.368271699826878;0.15647327205911027;2.030771380014857;2.676380135136658;nan;nan
1.0;0.0;2;100.0;100.0;0.0;0.0;100.0;100.0;94.2;82.0;21.122499852053497;0.22423035936362523;75.68531255462302;112.71468744537698;0.942;0.82;0.211224998520535;0.2242303593636253;0.7568531255462301;1.1271468744537698;5.4;5.0;1.3564659966250536;0.2511974067824173;4.211005130372717;6.5889948696272835;0.942;0.82;0.211224998520535;0.2242303593636253;0.7568531255462301;1.1271468744537698;3.8;4.0;0.39999999999999997;0.10526315789473684;3.449384541128033;4.150615458871966;1.884;1.64;0.42244999704107;0.2242303593636253;1.5137062510924602;2.2542937489075396;6.6;7.0;1.3564659966250536;0.205525151003796;5.4110051303727165;7.788994869627283;0.2739761904761905;0.24566666666666667;0.051920023968493025;0.18950560586397036;0.22846628290529872;0.3194860980470823;0.48893739595770597;0.4852941176470588;0.05092901606108058;0.10416265248298995;0.4442961451173221;0.5335786467980899;3.6890933582214105;3.5261194029850746;1.3802844276103519;0.37415275071157755;2.479220713320326;4.898966003122495;nan;nan
1.0;0.2;2;100.0;100.0;0.0;0.0;100.0;100.0;115.8;101.0;23.09458811063752;0.19943513048909775;95.55670098032438;136.0432990196756;1.158;1.01;0.23094588110637526;0.19943513048909783;0.9555670098032436;1.3604329901967562;8.8;9.0;1.8330302779823358;0.2082988952252654;7.193278119897536;10.406721880102465;1.158;1.01;0.23094588110637526;0.19943513048909783;0.9555670098032436;1.3604329901967562;4.0;4.0;0.0;0.0;4.0;4.0;2.316;2.02;0.4618917622127505;0.19943513048909783;1.9111340196064872;2.7208659803935125;9.2;9.0;1.7204650534085253;0.1870070710226658;7.691945889564966;10.708054110435032;0.3464575757575758;0.3251904761904762;0.05969833155354966;0.17231065426412245;0.2941296809787292;0.3987854705364224;0.45078632262339385;0.4419889502762431;0.07537509080179278;0.1672080252194438;0.384717142500927;0.5168555027458608;4.9487135743724995;5.874523600117268;1.7280037002408075;0.349182403521893;3.4340515486415306;6.463375600103468;1.25;0.9263999999999999
1.0;0.4;2;100.0;100.0;0.0;0.0;100.0;100.0;146.2;143.0;22.719154913860685;0.15539777642859567;126.28578268673357;166.1142173132664;1.4620000000000002;1.43;0.22719154913860687;0.15539777642859565;1.262857826867336;1.6611421731326643;17.8;14.0;11.805083650698966;0.6632069466684812;7.452387946970568;28.147612053029434;1.4620000000000002;1.43;0.22719154913860687;0.15539777642859565;1.262857826867336;1.6611421731326643;4.8;5.0;0.39999999999999997;0.08333333333333333;4.449384541128033;5.150615458871966;2.9240000000000004;2.86;0.45438309827721374;0.15539777642859565;2.525715653734672;3.3222843462653286;18.0;14.0;11.64474130240771;0.6469300723559839;7.792934212027436;28.207065787972564;0.4404030571054961;0.43462698412698414;0.05771661236654546;0.13105406839335307;0.38981221578191666;0.49099389842907554;0.39733403154882846;0.41216216216216217;0.12219503179930968;0.3075372912886097;0.29022536368335455;0.5044426994143023;4.7376300867561625;4.9053337056688076;0.9578300007166399;0.20217492357501946;3.8980550736996595;5.577205099812666;1.6666666666666667;0.8772000000000001
