beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;indegree_mean_mean;indegree_mean_median;indegree_mean_std;indegree_mean_cv;indegree_mean_ci_low;indegree_mean_ci_high;indegree_max_mean;indegree_max_median;indegree_max_std;indegree_max_cv;indegree_max_ci_low;indegree_max_ci_high;outdegree_mean_mean;outdegree_mean_median;outdegree_mean_std;outdegree_mean_cv;outdegree_mean_ci_low;outdegree_mean_ci_high;outdegree_max_mean;outdegree_max_median;outdegree_max_std;outdegree_max_cv;outdegree_max_ci_low;outdegree_max_ci_high;total_degree_mean_mean;total_degree_mean_median;total_degree_mean_std;total_degree_mean_cv;total_degree_mean_ci_low;total_degree_mean_ci_high;total_degree_max_mean;total_degree_max_median;total_degree_max_std;total_degree_max_cv;total_degree_max_ci_low;total_degree_max_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;vertices_degree_ge_2_mean;vertices_degree_ge_2_median;vertices_degree_ge_2_std;vertices_degree_ge_2_cv;vertices_degree_ge_2_ci_low;vertices_degree_ge_2_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;expected_theoretical_outdegree_mean;outdegree_mean_vs_theory_ratio
1.0;0.5;2;200.0;200.0;0.0;0.0;200.0;200.0;341.6666666666667;325.0;33.189690501051004;0.09714055756405171;304.10899624626643;379.22433708706694;1.7083333333333333;1.625;0.165948452505255;0.09714055756405171;1.520544981231332;1.8961216854353344;32.666666666666664;34.0;9.030811456096044;0.2764534119213075;22.44734147331816;42.88599186001517;1.7083333333333333;1.625;0.165948452505255;0.09714055756405171;1.520544981231332;1.8961216854353344;5.666666666666667;6.0;0.4714045207910317;0.08318903308077029;5.1332222337938855;6.200111099539448;3.4166666666666665;3.25;0.33189690501051;0.09714055756405171;3.041089962462664;3.792243370870669;32.666666666666664;34.0;9.030811456096044;0.2764534119213075;22.44734147331816;42.88599186001517;0.64703210457237;0.6351900834971997;0.02274552635898119;0.03515362869669958;0.6212931184705837;0.6727710906741564;151.0;152.0;5.354126134736337;0.03545778897176382;144.94123591627613;157.05876408372387;0.3426886508564378;0.3201019664967225;0.07493284690978579;0.21866159478148964;0.2578941521607985;0.4274831495520771;4.164424272009742;4.094582787243338;0.7205803185663627;0.17303239811793053;3.349010879851552;4.979837664167933;2.0;0.8541666666666666
1.0;0.7;2;200.0;200.0;0.0;0.0;200.0;200.0;496.3333333333333;461.0;73.7623812582599;0.1486146029380656;412.863341209306;579.8033254573606;2.481666666666667;2.305;0.36881190629129945;0.14861460293806558;2.0643167060465304;2.8990166272868034;86.0;99.0;23.50886357667394;0.27335887879853416;59.39721651990362;112.60278348009638;2.481666666666667;2.305;0.36881190629129945;0.14861460293806558;2.0643167060465304;2.8990166272868034;6.666666666666667;7.0;0.4714045207910317;0.07071067811865475;6.1332222337938855;7.200111099539448;4.963333333333334;4.61;0.7376238125825989;0.14861460293806558;4.128633412093061;5.798033254573607;86.0;99.0;23.50886357667394;0.27335887879853416;59.39721651990362;112.60278348009638;0.7280052771210865;0.7256400622761948;0.01818461137006719;0.02497868070679192;0.7074274521926371;0.7485831020495359;176.66666666666666;178.0;9.843215373488933;0.05571631343484302;165.52801989733908;187.80531343599424;0.23236702463562195;0.20897003373685255;0.07176581091234033;0.3088467953870706;0.15115636454787307;0.31357768472337083;3.487005114696178;2.9387850225283545;0.8772535064739851;0.25157792363904236;2.4942993203999926;4.479710908992363;3.333333333333333;0.7445000000000002
1.0;0.9;2;200.0;200.0;0.0;0.0;200.0;200.0;751.0;669.0;125.9947088836141;0.16776925284103075;608.4235649827706;893.5764350172294;3.7550000000000003;3.345;0.6299735444180703;0.1677692528410307;3.042117824913854;4.467882175086147;177.33333333333334;198.0;29.93697082575694;0.1688175046565241;143.45646172998676;211.21020493667993;3.7550000000000003;3.345;0.6299735444180703;0.1677692528410307;3.042117824913854;4.467882175086147;9.0;9.0;1.632993161855452;0.18144368465060579;7.152094278499156;10.847905721500844;7.510000000000001;6.69;1.2599470888361406;0.1677692528410307;6.084235649827708;8.935764350172294;177.33333333333334;198.0;29.93697082575694;0.1688175046565241;143.45646172998676;211.21020493667993;0.7942872336127157;0.8005312527240103;0.010489632776981325;0.013206346939847628;0.7824170966900343;0.806157370535397;194.33333333333334;198.0;6.649979114420001;0.03421944655790738;186.80817355897443;201.85849310769225;0.14946437067821092;0.15781948168007148;0.03193213110957783;0.21364376650222588;0.11332976267406109;0.18559897868236075;2.1949332416818987;1.9663819095477386;0.3290292660499581;0.14990399698800622;1.8226015764444905;2.567264906919307;10.000000000000002;0.37549999999999994
1.0;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;886.3333333333334;818.0;145.81799919382;0.16451823903025947;721.3247336023339;1051.3419330643328;4.431666666666667;4.09;0.7290899959691002;0.16451823903025953;3.606623668011669;5.256709665321664;195.66666666666666;199.0;4.714045207910316;0.02409222423122819;190.33222233793884;201.00111099539447;4.431666666666667;4.09;0.7290899959691002;0.16451823903025953;3.606623668011669;5.256709665321664;10.666666666666666;10.0;1.699673171197595;0.15934435979977454;8.743305411333045;12.590027922000287;8.863333333333333;8.18;1.4581799919382004;0.16451823903025953;7.213247336023338;10.513419330643329;195.66666666666666;199.0;4.714045207910316;0.02409222423122819;190.33222233793884;201.00111099539447;0.7964666024419276;0.7970095591419687;0.002501784598535868;0.003141104210604084;0.793635566659546;0.7992976382243091;198.66666666666666;200.0;1.8856180831641267;0.009491366190423458;196.53288893517552;200.8004443981578;0.14401503137127067;0.14529828109201212;0.016208847153303906;0.1125496901189259;0.1256729941275322;0.16235706861500915;1.9898994974874373;1.9622110552763818;0.05159726629004193;0.025929584059492267;1.9315116941467085;2.048287300828166;nan;nan
1.3;0.1;2;200.0;200.0;0.0;0.0;200.0;200.0;262.6666666666667;258.0;11.115554667022044;0.042318101524195594;250.08823244744022;275.2451008858932;1.3133333333333332;1.29;0.055577773335110166;0.04231810152419556;1.250441162237201;1.3762255044294656;10.0;10.0;1.632993161855452;0.16329931618554522;8.152094278499156;11.847905721500844;1.3133333333333332;1.29;0.055577773335110166;0.04231810152419556;1.250441162237201;1.3762255044294656;5.0;5.0;0.0;0.0;5.0;5.0;2.6266666666666665;2.58;0.11115554667022033;0.04231810152419556;2.500882324474402;2.752451008858931;10.666666666666666;10.0;0.9428090415820634;0.08838834764831845;9.599777800921103;11.733555532412229;0.5587659691447461;0.5576874058625884;0.032384983311605886;0.057958045228084905;0.522118910632738;0.5954130276567542;134.0;134.0;2.449489742783178;0.018279774199874463;131.22814141774873;136.77185858225127;0.46252910402701425;0.44851904090267986;0.02579321364971451;0.055765601397070236;0.43334133509291495;0.49171687296111355;4.136892579410087;4.628627164106316;0.9204015747003633;0.22248621568791396;3.0953601494550984;5.178425009365075;1.4444444444444444;0.9092307692307692
1.3;0.3;2;200.0;200.0;0.0;0.0;200.0;200.0;331.3333333333333;319.0;21.822516404443878;0.06586272556673203;306.63883132115194;356.0278353455147;1.656666666666667;1.595;0.10911258202221943;0.06586272556673205;1.53319415660576;1.7801391767275738;18.666666666666668;16.0;5.2493385826745405;0.2812145669289932;12.726480860868385;24.60685247246495;1.656666666666667;1.595;0.10911258202221943;0.06586272556673205;1.53319415660576;1.7801391767275738;5.666666666666667;6.0;0.4714045207910317;0.08318903308077029;5.1332222337938855;6.200111099539448;3.313333333333334;3.19;0.21822516404443887;0.06586272556673205;3.06638831321152;3.5602783534551476;18.666666666666668;16.0;5.2493385826745405;0.2812145669289932;12.726480860868385;24.60685247246495;0.5904543551471356;0.594892773892774;0.018949968774689255;0.032093875859323794;0.56901044678366;0.6118982635106113;154.0;152.0;4.320493798938574;0.02805515453856217;149.1109010146154;158.8890989853846;0.4353928030271888;0.4186643835616438;0.051593836212616755;0.11849951550392278;0.3770088811844645;0.4937767248699131;5.011005255729128;4.875609756097561;0.29605037371583137;0.05908003656099828;4.675992720330419;5.346017791127836;1.8571428571428574;0.892051282051282
1.3;0.5;2;200.0;200.0;0.0;0.0;200.0;200.0;442.6666666666667;410.0;50.499724971748336;0.11408070400244352;385.52084824604236;499.812485087291;2.2133333333333334;2.05;0.25249862485874164;0.11408070400244351;1.927604241230212;2.499062425436455;42.0;46.0;10.98483803552272;0.261543762750541;29.569485574245576;54.430514425754424;2.2133333333333334;2.05;0.25249862485874164;0.11408070400244351;1.927604241230212;2.499062425436455;7.0;7.0;0.816496580927726;0.11664236870396086;6.076047139249578;7.923952860750422;4.426666666666667;4.1;0.5049972497174833;0.11408070400244351;3.855208482460424;4.99812485087291;42.0;46.0;10.98483803552272;0.261543762750541;29.569485574245576;54.430514425754424;0.6741570276270266;0.6763524867183405;0.00683359237717578;0.010136499505507528;0.6664240898859771;0.681889965368076;172.0;173.0;6.164414002968976;0.035839616296331256;165.02430887533956;178.97569112466044;0.35575950476278234;0.32361140896418616;0.07531252234659677;0.21169503931262376;0.27053536286447394;0.44098364666109074;4.434183297976822;4.2466758367721225;0.669946902166313;0.15108687601434714;3.6760670103322077;5.192299585621436;2.6;0.8512820512820513
1.3;0.7;2;200.0;200.0;0.0;0.0;200.0;200.0;650.0;598.0;93.28451104015072;0.14351463236946263;544.4386383819028;755.5613616180972;3.25;2.99;0.4664225552007535;0.1435146323694626;2.7221931919095144;3.7778068080904856;111.66666666666667;128.0;28.193773938387338;0.25248155765720004;79.76240803997987;143.57092529335347;3.25;2.99;0.4664225552007535;0.1435146323694626;2.7221931919095144;3.7778068080904856;8.666666666666666;9.0;1.247219128924647;0.14390989949130545;7.2553053590133985;10.078027974319934;6.5;5.98;0.932845110401507;0.1435146323694626;5.444386383819029;7.555613616180971;111.66666666666667;128.0;28.193773938387338;0.25248155765720004;79.76240803997987;143.57092529335347;0.7417958623066022;0.7380614321331829;0.011920072271059028;0.016069208358744085;0.728307030715069;0.7552846938981355;189.33333333333334;193.0;8.178562764256865;0.04319663431825809;180.07841832281855;198.58824834384814;0.2346948874424538;0.22369042000943842;0.06267961645747648;0.26706852092312944;0.16376622431097776;0.3056235505739298;3.1314387684080933;2.6982149808152145;0.7293176470833055;0.23290177487777075;2.306138158266243;3.9567393785499436;4.333333333333333;0.75
1.3;0.9;2;200.0;200.0;0.0;0.0;200.0;200.0;925.3333333333334;838.0;142.28922033036173;0.1537707712503909;764.3179227987214;1086.3487438679454;4.626666666666666;4.19;0.7114461016518085;0.15377077125039093;3.821589613993606;5.4317437193397256;190.33333333333334;199.0;12.256517540566826;0.06439501334798682;176.46377807864104;204.20288858802564;4.626666666666666;4.19;0.7114461016518085;0.15377077125039093;3.821589613993606;5.4317437193397256;11.0;11.0;1.632993161855452;0.1484539238050411;9.152094278499156;12.847905721500844;9.253333333333332;8.38;1.422892203303617;0.15377077125039093;7.643179227987212;10.863487438679451;190.33333333333334;199.0;12.256517540566826;0.06439501334798682;176.46377807864104;204.20288858802564;0.784823979860657;0.7821672245700205;0.009264715958041408;0.011804832925322094;0.7743399668060693;0.7953079929152447;198.66666666666666;200.0;1.8856180831641267;0.009491366190423458;196.53288893517552;200.8004443981578;0.17009270929648138;0.1795040173053152;0.019020198293845072;0.11182253708882826;0.148569328750698;0.19161608984226475;2.0372696817420435;1.9591959798994976;0.12174079671248735;0.05975683916740386;1.899507001505548;2.175032361978539;13.000000000000004;0.3558974358974358
1.3;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;1085.0;1000.0;182.84966502567076;0.16852503689001913;878.0861254853444;1291.9138745146556;5.425;5.0;0.9142483251283539;0.16852503689001916;4.3904306274267215;6.459569372573278;198.66666666666666;199.0;0.4714045207910317;0.0023728415476058644;198.13322223379387;199.20011109953944;5.425;5.0;0.9142483251283539;0.16852503689001916;4.3904306274267215;6.459569372573278;11.666666666666666;12.0;1.247219128924647;0.10690449676496976;10.255305359013398;13.078027974319934;10.85;10.0;1.8284966502567077;0.16852503689001916;8.780861254853443;12.919138745146556;198.66666666666666;199.0;0.4714045207910317;0.0023728415476058644;198.13322223379387;199.20011109953944;0.7795599963409255;0.7775862099394593;0.012603723231651646;0.01616773986711813;0.7652975408597777;0.7938224518220733;200.0;200.0;0.0;0.0;200.0;200.0;0.17315803209715255;0.16692880901425883;0.013614906136375912;0.07862705513271884;0.15775131544040943;0.18856474875389567;1.9479564489112227;1.9539698492462312;0.010858018874546526;0.005574056278627498;1.935669443875855;1.9602434539465903;nan;nan
1.6;0.1;2;200.0;200.0;0.0;0.0;200.0;200.0;327.0;321.0;19.252705437591537;0.05887677503850623;305.21351285263677;348.78648714736323;1.6349999999999998;1.605;0.09626352718795766;0.058876775038506225;1.5260675642631838;1.7439324357368158;11.666666666666666;10.0;2.357022603955158;0.20203050891044214;8.999444502302762;14.33388883103057;1.6349999999999998;1.605;0.09626352718795766;0.058876775038506225;1.5260675642631838;1.7439324357368158;5.666666666666667;6.0;0.4714045207910317;0.08318903308077029;5.1332222337938855;6.200111099539448;3.2699999999999996;3.21;0.19252705437591533;0.058876775038506225;3.0521351285263676;3.4878648714736316;12.0;11.0;2.160246899469287;0.18002057495577392;9.555450507307691;14.444549492692309;0.5626296580014799;0.5621207554751858;0.03738128534805446;0.06644030369966053;0.5203287514911071;0.6049305645118527;155.0;155.0;2.449489742783178;0.015803159630859213;152.22814141774873;157.77185858225127;0.46221168029141446;0.4424778761061947;0.04791796174509981;0.10367103166862544;0.4079874019908134;0.5164359585920155;7.6302308577141424;7.981235410307057;1.1706687255298078;0.15342507289229199;6.305494486233782;8.954967229194503;1.777777777777778;0.9196874999999998
1.6;0.3;2;200.0;200.0;0.0;0.0;200.0;200.0;411.6666666666667;383.0;40.54078878802873;0.09847964887780257;365.79044543960754;457.54288789372583;2.0583333333333336;1.915;0.20270394394014368;0.09847964887780258;1.8289522271980376;2.2877144394686293;23.0;22.0;4.546060565661952;0.19765480720269354;17.85564818897895;28.14435181102105;2.0583333333333336;1.915;0.20270394394014368;0.09847964887780258;1.8289522271980376;2.2877144394686293;6.666666666666667;7.0;0.4714045207910317;0.07071067811865475;6.1332222337938855;7.200111099539448;4.116666666666667;3.83;0.40540788788028737;0.09847964887780258;3.6579044543960753;4.575428878937259;23.0;22.0;4.546060565661952;0.19765480720269354;17.85564818897895;28.14435181102105;0.6199210111808319;0.6298523761591943;0.014762963158550788;0.0238142648696971;0.6032151457037253;0.6366268766579385;171.0;173.0;5.0990195135927845;0.029818827564870084;165.22991623399915;176.77008376600085;0.4335084761658176;0.40768814293448835;0.04268326528037408;0.09846004778934858;0.3852078145547659;0.48180913777686935;5.295763060898017;5.527374622790631;0.5646129697785541;0.10661598022529564;4.656843338722397;5.9346827830736375;2.285714285714286;0.9005208333333333
1.6;0.5;2;200.0;200.0;0.0;0.0;200.0;200.0;549.0;516.0;63.62913378843583;0.11590006154542046;476.99685685873;621.00314314127;2.7449999999999997;2.58;0.31814566894217916;0.11590006154542047;2.3849842842936493;3.10501571570635;51.666666666666664;56.0;12.229290885229428;0.23669595261734377;37.82792127287919;65.50541206045415;2.7449999999999997;2.58;0.31814566894217916;0.11590006154542047;2.3849842842936493;3.10501571570635;8.0;7.0;1.4142135623730951;0.1767766952966369;6.399666701381657;9.600333298618343;5.489999999999999;5.16;0.6362913378843583;0.11590006154542047;4.769968568587299;6.2100314314127;51.666666666666664;56.0;12.229290885229428;0.23669595261734377;37.82792127287919;65.50541206045415;0.6800667992020625;0.6834971671494869;0.006847246645295621;0.010068491291340274;0.6723184102020788;0.6878151882020461;185.33333333333334;188.0;5.2493385826745405;0.028323769330977733;179.39314752753506;191.27351913913162;0.36000959538827554;0.33663506438375546;0.06382074622141215;0.17727512554930808;0.28778962236707795;0.43222956840947313;4.115501471509472;3.600881488736533;0.9154147318204549;0.22243090864081297;3.0796121855095624;5.1513907575093825;3.2;0.8578124999999999
1.6;0.7;2;200.0;200.0;0.0;0.0;200.0;200.0;793.3333333333334;735.0;114.25799266961103;0.14402267983564415;664.0382429965956;922.6284236700711;3.9666666666666663;3.675;0.571289963348055;0.14402267983564415;3.3201912149829775;4.613142118350355;132.66666666666666;150.0;31.094837013383568;0.23438319356821788;97.47954612730095;167.85378720603237;3.9666666666666663;3.675;0.571289963348055;0.14402267983564415;3.3201912149829775;4.613142118350355;9.666666666666666;10.0;1.247219128924647;0.12902266850944624;8.255305359013398;11.078027974319934;7.933333333333333;7.35;1.14257992669611;0.14402267983564415;6.640382429965955;9.22628423670071;132.66666666666666;150.0;31.094837013383568;0.23438319356821788;97.47954612730095;167.85378720603237;0.7405098619608609;0.7374036957823865;0.0121500698692365;0.016407708382253364;0.726760763585895;0.7542589603358267;196.0;198.0;4.320493798938574;0.022043335708870276;191.1109010146154;200.8890989853846;0.24005398650661391;0.23553872123183334;0.05271306803203588;0.21958838842521594;0.18040353463112424;0.2997044383821036;2.6692733986397514;2.3796984924623117;0.47699214193555683;0.17869737216825735;2.129505977206005;3.209040820073498;5.333333333333333;0.74375
1.6;0.9;2;200.0;200.0;0.0;0.0;200.0;200.0;1098.6666666666667;999.0;167.79418609978384;0.15272529074616248;908.7896703808645;1288.5436629524688;5.493333333333333;4.995;0.8389709304989191;0.15272529074616248;4.543948351904323;6.4427183147623435;196.66666666666666;199.0;3.299831645537222;0.01677880497730791;192.9325556365572;200.40077769677612;5.493333333333333;4.995;0.8389709304989191;0.15272529074616248;4.543948351904323;6.4427183147623435;12.0;13.0;1.4142135623730951;0.11785113019775793;10.399666701381657;13.600333298618343;10.986666666666666;9.99;1.6779418609978383;0.15272529074616248;9.087896703808646;12.885436629524687;196.66666666666666;199.0;3.299831645537222;0.01677880497730791;192.9325556365572;200.40077769677612;0.7812347428500065;0.7917999223755393;0.01575063951487599;0.020161212310420812;0.7634112163609146;0.7990582693390984;199.33333333333334;200.0;0.9428090415820634;0.004729811245394966;198.26644446758777;200.4002221990789;0.1944247535294447;0.18802049051312136;0.01565847394068447;0.08053745038341052;0.17670552220572897;0.2121439848531604;1.9646398659966497;1.9516582914572864;0.032525474728113;0.01655543862824601;1.9278338264806487;2.0014459055126506;16.000000000000004;0.34333333333333327
1.6;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;1277.3333333333333;1177.0;200.36688570941277;0.15686342826937327;1050.596857547341;1504.0698091193256;6.386666666666667;5.885;1.001834428547064;0.15686342826937327;5.252984287736705;7.520349045596628;199.0;199.0;0.0;0.0;199.0;199.0;6.386666666666667;5.885;1.001834428547064;0.15686342826937327;5.252984287736705;7.520349045596628;12.333333333333334;13.0;0.9428090415820634;0.07644397634449163;11.266444467587771;13.400222199078897;12.773333333333333;11.77;2.003668857094128;0.15686342826937327;10.50596857547341;15.040698091193256;199.0;199.0;0.0;0.0;199.0;199.0;0.7711829292097514;0.7850857907795017;0.02081066718845596;0.026985383623287826;0.7476334423753407;0.7947324160441621;200.0;200.0;0.0;0.0;200.0;200.0;0.2004513965221356;0.19502727938981027;0.016558812211884762;0.0826076171041103;0.181713336533671;0.21918945651060018;1.935812395309883;1.940854271356784;0.010068687724091079;0.0052012724727280675;1.924418602556818;1.9472061880629479;nan;nan
1.9;0.1;2;200.0;200.0;0.0;0.0;200.0;200.0;389.0;373.0;24.055491403558285;0.06183930952071539;361.7786489028271;416.2213510971729;1.945;1.865;0.12027745701779154;0.06183930952071544;1.8088932445141355;2.0811067554858647;12.0;11.0;2.160246899469287;0.18002057495577392;9.555450507307691;14.444549492692309;1.945;1.865;0.12027745701779154;0.06183930952071544;1.8088932445141355;2.0811067554858647;6.333333333333333;6.0;0.4714045207910317;0.0744322927564787;5.799888900460552;6.8667777662061145;3.89;3.73;0.24055491403558307;0.06183930952071544;3.617786489028271;4.162213510971729;12.666666666666666;12.0;1.699673171197595;0.1341847240419154;10.743305411333045;14.590027922000287;0.5697625589499381;0.5706290479546294;0.009864856644148745;0.017313978409408813;0.5585994227774661;0.5809256951224101;167.33333333333334;166.0;3.39934634239519;0.02031481877925412;163.4866108226661;171.18005584400058;0.47328894747498107;0.45216606498194944;0.032467369734458566;0.06859946742401976;0.4365486599490863;0.5100292350008758;6.541041450774504;6.7553304526457465;0.469781597915884;0.07182061166425702;6.0094335280210505;7.072649373527957;2.111111111111111;0.9213157894736842
1.9;0.3;2;200.0;200.0;0.0;0.0;200.0;200.0;494.0;466.0;43.9089968002003;0.08888460890728805;444.31229260001356;543.6877073999865;2.47;2.33;0.21954498400100142;0.08888460890728801;2.221561463000068;2.7184385369999324;25.333333333333332;25.0;4.496912521077347;0.17750970477936895;20.24459777038357;30.422068896283093;2.47;2.33;0.21954498400100142;0.08888460890728801;2.221561463000068;2.7184385369999324;7.333333333333333;7.0;1.247219128924647;0.17007533576245187;5.921972025680065;8.7446946409866;4.94;4.66;0.43908996800200284;0.08888460890728801;4.443122926000136;5.436877073999865;25.333333333333332;25.0;4.496912521077347;0.17750970477936895;20.24459777038357;30.422068896283093;0.6335739941104436;0.6415525217776511;0.015059243492991018;0.023768720990726012;0.6165328558728814;0.6506151323480057;180.0;183.0;4.96655480858378;0.027591971158798776;174.37981415886549;185.62018584113451;0.44450065065795524;0.4205710102489019;0.04455603828581374;0.10023840959481466;0.3940807468892131;0.4949205544266974;5.041152177542274;4.676661069800912;0.9776562180050347;0.19393507348585418;3.9348300194876416;6.147474335596906;2.7142857142857144;0.91
1.9;0.5;2;200.0;200.0;0.0;0.0;200.0;200.0;646.6666666666666;599.0;73.14065596886287;0.11310410716834465;563.9002229385022;729.433110394831;3.233333333333333;2.995;0.3657032798443143;0.11310410716834464;2.819501114692511;3.647165551974155;61.333333333333336;69.0;14.522013940527977;0.2367719664216518;44.90012756416426;77.7665391025024;3.233333333333333;2.995;0.3657032798443143;0.11310410716834464;2.819501114692511;3.647165551974155;9.0;9.0;0.816496580927726;0.09072184232530289;8.076047139249578;9.923952860750422;6.466666666666666;5.99;0.7314065596886286;0.11310410716834464;5.639002229385022;7.29433110394831;61.333333333333336;69.0;14.522013940527977;0.2367719664216518;44.90012756416426;77.7665391025024;0.6855915776000083;0.6811669342326317;0.0069817714388192165;0.010183572358429059;0.6776909594655478;0.6934921957344689;192.0;194.0;5.0990195135927845;0.026557393299962418;186.22991623399915;197.77008376600085;0.36129516671113393;0.3344685966142442;0.05947150296344474;0.16460641725382935;0.2939968257508233;0.42859350767144455;3.861725223137835;3.726308309222882;0.7123744815232248;0.18447052557105206;3.0555976097421773;4.667852836533493;3.8;0.8508771929824561
1.9;0.7;2;200.0;200.0;0.0;0.0;200.0;200.0;921.6666666666666;854.0;126.56048180832576;0.13731697845387966;778.4499993146876;1064.8833340186457;4.608333333333333;4.27;0.632802409041629;0.13731697845387972;3.892249996573438;5.324416670093228;151.66666666666666;173.0;30.169889330626027;0.1989223472348969;117.52622296280867;185.80711037052464;4.608333333333333;4.27;0.632802409041629;0.13731697845387972;3.892249996573438;5.324416670093228;11.0;11.0;0.816496580927726;0.07422696190252055;10.076047139249578;11.923952860750422;9.216666666666667;8.54;1.265604818083258;0.13731697845387972;7.784499993146876;10.648833340186457;151.66666666666666;173.0;30.169889330626027;0.1989223472348969;117.52622296280867;185.80711037052464;0.7464836213314899;0.7360578251300212;0.017404723020715517;0.023315612725261156;0.7267883231499752;0.7661789195130047;197.33333333333334;198.0;2.494438257849294;0.012640734414776828;194.5106107180268;200.15605594863987;0.24420702576061679;0.23837425595238096;0.043320991648392336;0.1773945344670698;0.19518470882868552;0.293229342692548;2.388248410436707;2.204070351758794;0.33300472817494065;0.1394347115315565;2.011418086308396;2.7650787345650185;6.333333333333332;0.7276315789473685
1.9;0.9;2;200.0;200.0;0.0;0.0;200.0;200.0;1270.3333333333333;1159.0;192.3908059711332;0.15144907318640768;1052.6226414439293;1488.0440252227372;6.351666666666667;5.795;0.9619540298556661;0.15144907318640768;5.2631132072196465;7.440220126113687;198.33333333333334;199.0;0.9428090415820634;0.004753659033186874;197.26644446758777;199.4002221990789;6.351666666666667;5.795;0.9619540298556661;0.15144907318640768;5.2631132072196465;7.440220126113687;12.666666666666666;13.0;0.4714045207910317;0.03721614637823935;12.133222233793886;13.200111099539447;12.703333333333333;11.59;1.9239080597113323;0.15144907318640768;10.526226414439293;14.880440252227373;198.33333333333334;199.0;0.9428090415820634;0.004753659033186874;197.26644446758777;199.4002221990789;0.7648438248759136;0.7707630739891337;0.01464046676385179;0.01914177285307497;0.7482765771186572;0.78141107263317;200.0;200.0;0.0;0.0;200.0;200.0;0.2169226162154694;0.21066330814441644;0.015924722345737417;0.07341199651547341;0.19890209645862958;0.23494313597230923;1.9411892797319934;1.9441708542713567;0.014149176984381218;0.007288921864608019;1.925177978696135;1.9572005807678519;19.000000000000004;0.33429824561403504
1.9;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;1464.0;1338.0;219.7316545243311;0.15008992795377807;1215.3502254173554;1712.6497745826446;7.32;6.69;1.0986582726216556;0.1500899279537781;6.0767511270867764;8.563248872913224;199.0;199.0;0.0;0.0;199.0;199.0;7.32;6.69;1.0986582726216556;0.1500899279537781;6.0767511270867764;8.563248872913224;14.333333333333334;14.0;1.247219128924647;0.08701528806451025;12.921972025680066;15.744694640986602;14.64;13.38;2.197316545243311;0.1500899279537781;12.153502254173553;17.12649774582645;199.0;199.0;0.0;0.0;199.0;199.0;0.7570082372112711;0.7662402928650439;0.02010095810088279;0.026553156376385473;0.7342618618130635;0.7797546126094786;200.0;200.0;0.0;0.0;200.0;200.0;0.21926562387819104;0.2185257810062837;0.02259942060611411;0.10306868995875432;0.1936919720000707;0.24483927575631137;1.92643216080402;1.9327638190954775;0.01104179168463973;0.00573173138888592;1.9139371972571535;1.9389271243508865;nan;nan
2.0;0.1;2;200.0;200.0;0.0;0.0;200.0;200.0;410.0;393.0;25.468935326524086;0.0621193544549368;381.179186533186;438.820813466814;2.0500000000000003;1.965;0.1273446766326204;0.06211935445493677;1.9058959326659302;2.19410406733407;12.666666666666666;11.0;3.0912061651652345;0.24404259198672906;9.16863759197226;16.164695741361072;2.0500000000000003;1.965;0.1273446766326204;0.06211935445493677;1.9058959326659302;2.19410406733407;6.333333333333333;6.0;0.4714045207910317;0.0744322927564787;5.799888900460552;6.8667777662061145;4.1000000000000005;3.93;0.2546893532652408;0.06211935445493677;3.8117918653318603;4.38820813466814;13.333333333333334;12.0;2.6246692913372702;0.19685019685029526;10.363240430434193;16.303426236232475;0.5974312451627249;0.601962309147938;0.011379056048618809;0.01904663698250239;0.5845546310600489;0.610307859265401;170.0;170.0;2.449489742783178;0.014408763192842223;167.22814141774873;172.77185858225127;0.47937654010085345;0.46005830903790085;0.02939738795781443;0.06132421071675654;0.44611026399305803;0.5126428162086488;6.373742777818205;6.27328752567826;0.8262855379388903;0.12963898399140228;5.43871266941544;7.308772886220971;2.2222222222222223;0.9225000000000001
