n_vertices;n_edges;indegree_mean;indegree_max;outdegree_mean;outdegree_max;total_degree_mean;total_degree_max;avg_local_clustering;vertices_degree_ge_2;global_clustering;avg_shortest_path_length;closed_wedges;wedges;indegree_alpha;indegree_xmin;indegree_KS;indegree_LRT_exp_R;indegree_LRT_exp_p;indegree_LRT_log_R;indegree_LRT_log_p;indegree_LRT_trunc_R;indegree_LRT_trunc_p;seed;beta;gamma;dim
1000;4190;4.19;621;4.19;11;8.38;621;0.7544027928346219;956;0.09014487356740761;2.732030300806445;22755.0;252427.0;2.444070610940029;8.0;0.037109582861037715;1.6782313850268495;0.09330193703271124;-0.038688520861363;0.9691387255841311;-0.06915063106441631;0.9327013049468971;19;1.5;0.6;2
1000;3416;3.416;92;3.416;10;6.832;92;0.6921075296722463;955;0.328813937904847;5.402984451109979;14721.0;44770.0;2.47328916199102;7.0;0.053001716781259645;1.0761940970857655;0.2818404591722067;-1.4047986064235227;0.16008117361222152;-1.6236570309444451;0.02219402718090746;20;1.5;0.6;2
1000;3504;3.504;267;3.504;10;7.008;267;0.7332317455443212;954;0.15179136349256564;3.2536571088218857;15354.0;101152.0;2.3322412397745387;4.0;0.022818303912729987;2.668571566525405;0.007617454822443268;-0.3639641798565674;0.7158847578586406;-0.4824652827974177;0.5464887822866836;21;1.5;0.6;2
1000;3090;3.09;103;3.09;8;6.18;103;0.7005613486713765;925;0.29874190426561453;5.612977893536796;12039.0;40299.0;2.6140970320678742;7.0;0.048839151061165986;2.0823094800236985;0.03731421055175596;-0.5310396122298028;0.5953913294559274;-0.8239653579730744;0.3257782652723077;22;1.5;0.6;2
1000;4986;4.986;649;4.986;12;9.972;649;0.7976606529379883;988;0.0922831751916807;2.5105225225225225;34050.0;368973.0;2.111365484427271;4.0;0.02011916636609512;3.1321135171222987;0.001735527579205461;-0.33124325524132053;0.7404607496986295;-0.6813704656923154;0.470449787540148;23;1.5;0.6;2
1000;3582;3.582;144;3.582;12;7.164;144;0.7182412261212789;956;0.24637308053427023;4.13957034560059;16269.0;66034.0;2.3975927768383682;6.0;0.028191268953928234;3.1293954942590165;0.0017516636869141533;-0.5184446250594149;0.6041480862138507;-1.0138681919159458;0.31178542756120353;24;1.5;0.6;2
1000;3743;3.743;188;3.743;10;7.486;188;0.7287175746399303;962;0.19080207767726337;3.4704024299518696;18624.0;97609.0;2.334598176588493;6.0;0.02362569777340795;3.784680609950924;0.00015390610424758787;-0.11503822624406924;0.9084148229977894;-0.7738171296073456;0.570709717676091;25;1.5;0.6;2
1000;3456;3.456;190;3.456;9;6.912;190;0.7300527419637401;953;0.23214258810058308;4.8611811390244;15408.0;66373.0;2.349074467271106;5.0;0.02392953315514129;2.8513377541777603;0.004353569779398214;-0.5643607218914112;0.5725086642432516;-0.922416422119605;0.29736694081346116;26;1.5;0.6;2
1000;3481;3.481;118;3.481;11;6.962;118;0.6964881895775366;923;0.3226786370760211;5.732175718904788;16677.0;51683.0;1.8712752921466718;2.0;0.05244027580168886;2.4559796393353213;0.014050111764391223;-3.937065573771853;8.248407296495637e-05;-4.254090046529089;1.0843452802333786e-09;27;1.5;0.6;2
1000;3546;3.546;309;3.546;10;7.092;309;0.7140906073182351;966;0.18275682292138906;3.8804610138170412;16125.0;88232.0;2.28984779822283;4.0;0.040776189812499475;1.673915232007948;0.09414726016856902;-1.1469917816552042;0.2513850175314052;-0.7526178690986097;0.08929929547783866;28;1.5;0.6;2
